"","LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT","TROPHIC_STATE"
"3628",40.24332,-105.81362,"LAGOS_449545","Lake","2013-06-18","TP",0.018,"mg/L","Mesotrophic"
"3629",38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","CHLA",0.0018,"mg/L",NA
"3630",38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","NO3 as N",0.657,"mg/L",NA
"3631",38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","PO4 as P",0.005,"mg/L",NA
"3632",38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","NH4 as N",0.034,"mg/L",NA
"3633",38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","TKN",0.51,"mg/L",NA
"3634",38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","CHLA",0.0019,"mg/L",NA
"3635",38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","NO3 as N",2.38,"mg/L",NA
"3636",38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","PO4 as P",0.008,"mg/L",NA
"3637",38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","NH4 as N",0.061,"mg/L",NA
"3638",38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","TKN",0.638,"mg/L",NA
"3639",38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","CHLA",0.0042,"mg/L",NA
"3640",38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","NO3 as N",2.76,"mg/L",NA
"3641",38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","PO4 as P",0.005,"mg/L",NA
"3642",38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","NH4 as N",0.021,"mg/L",NA
"3643",38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","TKN",0.433,"mg/L",NA
"3644",38.6718,-75.18588,"LAGOS_142394","Lake","2003-10-06","CHLA",0.0171,"mg/L",NA
"3645",38.6718,-75.18588,"LAGOS_142394","Lake","2003-10-06","NO3 as N",1.06,"mg/L",NA
"3646",38.6718,-75.18588,"LAGOS_142394","Lake","2003-10-06","PO4 as P",0.005,"mg/L",NA
"3647",38.6718,-75.18588,"LAGOS_142394","Lake","2003-10-06","NH4 as N",0.051,"mg/L",NA
"3648",38.6718,-75.18588,"LAGOS_142394","Lake","2003-10-06","TKN",0.674,"mg/L",NA
"3649",34.59528,-112.4166,"LAGOS_454733","Lake","2011-07-12","NO3 as N",1e-04,"mg/L","Eutrophic"
"3650",34.59528,-112.4166,"LAGOS_454733","Lake","2011-07-12","PO4 as P",0.05,"mg/L","Eutrophic"
"3651",34.59528,-112.4166,"LAGOS_454733","Lake","2011-07-12","NH4 as N",0.05,"mg/L","Eutrophic"
"3652",34.59528,-112.4166,"LAGOS_454733","Lake","2011-07-12","TKN",0.7,"mg/L","Eutrophic"
"3653",34.59528,-112.4166,"LAGOS_454733","Lake","2011-07-12","TP",0.041,"mg/L","Eutrophic"
"3654",40.24332,-105.81362,"LAGOS_449545","Lake","2014-01-28","NO3 as N",0.062,"mg/L","Mesotrophic"
"3655",40.24332,-105.81362,"LAGOS_449545","Lake","2014-01-28","PO4 as P",0.0009783,"mg/L","Mesotrophic"
"3656",40.24332,-105.81362,"LAGOS_449545","Lake","2014-01-28","NH4 as N",0.001,"mg/L","Mesotrophic"
"3657",40.24332,-105.81362,"LAGOS_449545","Lake","2014-01-28","TKN",0.204,"mg/L","Mesotrophic"
"3658",40.24332,-105.81362,"LAGOS_449545","Lake","2014-01-28","TP",0.012,"mg/L","Mesotrophic"
"3659",40.24332,-105.81362,"LAGOS_449545","Lake","2013-01-29","NO3 as N",0.01,"mg/L","Mesotrophic"
"3660",40.24332,-105.81362,"LAGOS_449545","Lake","2013-01-29","PO4 as P",0.001,"mg/L","Mesotrophic"
"3661",40.24332,-105.81362,"LAGOS_449545","Lake","2013-01-29","NH4 as N",0.0023295,"mg/L","Mesotrophic"
"3662",40.24332,-105.81362,"LAGOS_449545","Lake","2013-01-29","TKN",0.203,"mg/L","Mesotrophic"
"3663",40.24332,-105.81362,"LAGOS_449545","Lake","2013-01-29","TP",0.013,"mg/L","Mesotrophic"
"3664",40.14971,-105.8614,"LAGOS_449642","Lake","2017-01-31","NO3 as N",0.006,"mg/L","Mesotrophic"
"3665",40.14971,-105.8614,"LAGOS_449642","Lake","2017-01-31","PO4 as P",0.0009783,"mg/L","Mesotrophic"
"3666",40.14971,-105.8614,"LAGOS_449642","Lake","2017-01-31","NH4 as N",0.001,"mg/L","Mesotrophic"
"3667",40.14971,-105.8614,"LAGOS_449642","Lake","2017-01-31","TKN",0.185,"mg/L","Mesotrophic"
"3668",40.14971,-105.8614,"LAGOS_449642","Lake","2017-01-31","TP",0.014,"mg/L","Mesotrophic"
"3669",38.6718,-75.18588,"LAGOS_142394","Lake","2007-04-16","CHLA",0.0128,"mg/L",NA
"3670",38.6718,-75.18588,"LAGOS_142394","Lake","2007-04-16","NO3 as N",1.2,"mg/L",NA
"3671",38.6718,-75.18588,"LAGOS_142394","Lake","2007-04-16","PO4 as P",0.006,"mg/L",NA
"3672",38.6718,-75.18588,"LAGOS_142394","Lake","2007-04-16","NH4 as N",0.124,"mg/L",NA
"3673",34.09972,-94.38028,"LAGOS_405744","Lake","2015-11-30","NO3 as N",0.422,"mg/L","Eutrophic"
"3674",34.09972,-94.38028,"LAGOS_405744","Lake","2015-11-30","PO4 as P",0.027,"mg/L","Eutrophic"
"3675",34.09972,-94.38028,"LAGOS_405744","Lake","2015-11-30","NH4 as N",0.046,"mg/L","Eutrophic"
"3676",34.09972,-94.38028,"LAGOS_405744","Lake","2015-11-30","TKN",0.438,"mg/L","Eutrophic"
"3677",34.09972,-94.38028,"LAGOS_405744","Lake","2015-11-30","TP",0.057,"mg/L","Eutrophic"
"3678",40.14806,-105.94361,"LAGOS_449845","Lake","2017-01-30","NO3 as N",0.034,"mg/L","Mesotrophic"
"3679",40.14806,-105.94361,"LAGOS_449845","Lake","2017-01-30","PO4 as P",0.005,"mg/L","Mesotrophic"
"3680",40.14806,-105.94361,"LAGOS_449845","Lake","2017-01-30","NH4 as N",0.04,"mg/L","Mesotrophic"
"3681",40.14806,-105.94361,"LAGOS_449845","Lake","2017-01-30","TKN",0.157,"mg/L","Mesotrophic"
"3682",40.14806,-105.94361,"LAGOS_449845","Lake","2017-01-30","TP",0.017,"mg/L","Mesotrophic"
"3683",38.6718,-75.18588,"LAGOS_142394","Lake","2008-06-16","CHLA",0.00607,"mg/L",NA
"3684",38.6718,-75.18588,"LAGOS_142394","Lake","2008-06-16","NO3 as N",0.184,"mg/L",NA
"3685",38.6718,-75.18588,"LAGOS_142394","Lake","2008-06-16","PO4 as P",0.01,"mg/L",NA
"3686",38.6718,-75.18588,"LAGOS_142394","Lake","2008-06-16","NH4 as N",0.04,"mg/L",NA
"3687",38.59432,-75.29099,"LAGOS_142130","Lake","2010-04-19","CHLA",0.00567,"mg/L",NA
"3688",38.59432,-75.29099,"LAGOS_142130","Lake","2010-04-19","NO3 as N",3.77,"mg/L",NA
"3689",38.59432,-75.29099,"LAGOS_142130","Lake","2010-04-19","PO4 as P",0.022,"mg/L",NA
"3690",38.59432,-75.29099,"LAGOS_142130","Lake","2010-04-19","NH4 as N",0.019,"mg/L",NA
"3691",38.6718,-75.18588,"LAGOS_142394","Lake","2013-11-18","CHLA",0.00122,"mg/L",NA
"3692",38.6718,-75.18588,"LAGOS_142394","Lake","2013-11-18","NO3 as N",1.2,"mg/L",NA
"3693",38.6718,-75.18588,"LAGOS_142394","Lake","2013-11-18","PO4 as P",0.015,"mg/L",NA
"3694",38.6718,-75.18588,"LAGOS_142394","Lake","2013-11-18","NH4 as N",0.11,"mg/L",NA
"3695",38.6718,-75.18588,"LAGOS_142394","Lake","2013-05-28","CHLA",0.00297,"mg/L",NA
"3696",38.6718,-75.18588,"LAGOS_142394","Lake","2013-05-28","NO3 as N",0.573,"mg/L",NA
"3697",38.6718,-75.18588,"LAGOS_142394","Lake","2013-05-28","PO4 as P",0.013,"mg/L",NA
"3698",38.6718,-75.18588,"LAGOS_142394","Lake","2013-05-28","NH4 as N",0.118,"mg/L",NA
"3699",38.59432,-75.29099,"LAGOS_142130","Lake","2013-08-14","CHLA",0.0281,"mg/L",NA
"3700",38.59432,-75.29099,"LAGOS_142130","Lake","2013-08-14","NO3 as N",1.73,"mg/L",NA
"3701",38.59432,-75.29099,"LAGOS_142130","Lake","2013-08-14","PO4 as P",0.019,"mg/L",NA
"3702",38.59432,-75.29099,"LAGOS_142130","Lake","2013-08-14","NH4 as N",0.012,"mg/L",NA
"3703",40.14806,-105.94361,"LAGOS_449845","Lake","2011-09-27","NO3 as N",0.001,"mg/L","Mesotrophic"
"3704",40.14806,-105.94361,"LAGOS_449845","Lake","2011-09-27","PO4 as P",0.0009783,"mg/L","Mesotrophic"
"3705",40.14806,-105.94361,"LAGOS_449845","Lake","2011-09-27","NH4 as N",0.001,"mg/L","Mesotrophic"
"3706",40.14806,-105.94361,"LAGOS_449845","Lake","2011-09-27","TKN",0.208,"mg/L","Mesotrophic"
"3707",40.14806,-105.94361,"LAGOS_449845","Lake","2011-09-27","TP",0.015,"mg/L","Mesotrophic"
"3708",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-29","CHLA",0.0211,"mg/L",NA
"3709",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-29","NO3 as N",2.13,"mg/L",NA
"3710",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-29","PO4 as P",0.011,"mg/L",NA
"3711",38.59432,-75.29099,"LAGOS_142130","Lake","2010-10-27","CHLA",0.0136,"mg/L",NA
"3712",38.59432,-75.29099,"LAGOS_142130","Lake","2010-10-27","NO3 as N",2.75,"mg/L",NA
"3713",38.59432,-75.29099,"LAGOS_142130","Lake","2010-10-27","PO4 as P",0.009,"mg/L",NA
"3714",38.59432,-75.29099,"LAGOS_142130","Lake","2013-09-17","CHLA",0.0085,"mg/L",NA
"3715",38.59432,-75.29099,"LAGOS_142130","Lake","2013-09-17","NO3 as N",2.61,"mg/L",NA
"3716",38.59432,-75.29099,"LAGOS_142130","Lake","2013-09-17","PO4 as P",0.011,"mg/L",NA
"3717",38.59432,-75.29099,"LAGOS_142130","Lake","2013-09-17","NH4 as N",0.025,"mg/L",NA
"3718",38.59432,-75.29099,"LAGOS_142130","Lake","2013-10-22","CHLA",0.00663,"mg/L",NA
"3719",38.59432,-75.29099,"LAGOS_142130","Lake","2013-10-22","NO3 as N",2.15,"mg/L",NA
"3720",38.59432,-75.29099,"LAGOS_142130","Lake","2013-10-22","PO4 as P",0.009,"mg/L",NA
"3721",38.59432,-75.29099,"LAGOS_142130","Lake","2013-10-22","NH4 as N",0.051,"mg/L",NA
"3722",38.59432,-75.29099,"LAGOS_142130","Lake","2010-01-19","CHLA",0.00447,"mg/L",NA
"3723",38.59432,-75.29099,"LAGOS_142130","Lake","2010-01-19","NO3 as N",2.75,"mg/L",NA
"3724",38.59432,-75.29099,"LAGOS_142130","Lake","2010-01-19","PO4 as P",0.02,"mg/L",NA
"3725",38.59432,-75.29099,"LAGOS_142130","Lake","2010-01-19","NH4 as N",0.091,"mg/L",NA
"3726",38.59432,-75.29099,"LAGOS_142130","Lake","2013-02-12","CHLA",0.00309,"mg/L",NA
"3727",38.59432,-75.29099,"LAGOS_142130","Lake","2013-02-12","NO3 as N",3.03,"mg/L",NA
"3728",38.59432,-75.29099,"LAGOS_142130","Lake","2013-02-12","PO4 as P",0.014,"mg/L",NA
"3729",38.59432,-75.29099,"LAGOS_142130","Lake","2013-02-12","NH4 as N",0.039,"mg/L",NA
"3730",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-02","CHLA",0.00922,"mg/L",NA
"3731",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-02","NO3 as N",1.71,"mg/L",NA
"3732",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-02","PO4 as P",0.018,"mg/L",NA
"3733",38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-02","NH4 as N",0.056,"mg/L",NA
"3734",40.14806,-105.94361,"LAGOS_449845","Lake","2010-05-18","NO3 as N",0.018,"mg/L","Eutrophic"
"3735",40.14806,-105.94361,"LAGOS_449845","Lake","2010-05-18","PO4 as P",0.0039132,"mg/L","Eutrophic"
"3736",40.14806,-105.94361,"LAGOS_449845","Lake","2010-05-18","NH4 as N",0.003106,"mg/L","Eutrophic"
"3737",40.14806,-105.94361,"LAGOS_449845","Lake","2010-05-18","TKN",0.191,"mg/L","Eutrophic"
"3738",40.14806,-105.94361,"LAGOS_449845","Lake","2010-05-18","TP",0.033,"mg/L","Eutrophic"
"3739",42.43916,-122.01224,"LAGOS_473584","Lake","2007-10-30","NO3 as N",0.101,"mg/L",NA
"3740",42.43916,-122.01224,"LAGOS_473584","Lake","2007-10-30","PO4 as P",0.0153267,"mg/L",NA
"3741",42.43916,-122.01224,"LAGOS_473584","Lake","2007-10-30","NH4 as N",0.4294045,"mg/L",NA
"3742",40.14806,-105.94361,"LAGOS_449845","Lake","2008-03-10","NO3 as N",0.02,"mg/L","Mesotrophic"
"3743",40.14806,-105.94361,"LAGOS_449845","Lake","2008-03-10","PO4 as P",0.0048915,"mg/L","Mesotrophic"
"3744",40.14806,-105.94361,"LAGOS_449845","Lake","2008-03-10","NH4 as N",0.0287305,"mg/L","Mesotrophic"
"3745",40.14806,-105.94361,"LAGOS_449845","Lake","2008-03-10","TKN",0.09,"mg/L","Mesotrophic"
"3746",40.14806,-105.94361,"LAGOS_449845","Lake","2008-03-10","TP",0.02,"mg/L","Mesotrophic"
"3747",33.46417,-87.35111,"LAGOS_246088","Lake","2011-07-20","CHLA",0.02723,"mg/L","Mesotrophic"
"3748",33.46417,-87.35111,"LAGOS_246088","Lake","2011-07-20","NO3 as N",0.026,"mg/L","Mesotrophic"
"3749",33.46417,-87.35111,"LAGOS_246088","Lake","2011-07-20","PO4 as P",0.004,"mg/L","Mesotrophic"
"3750",33.46417,-87.35111,"LAGOS_246088","Lake","2011-07-20","TKN",0.577,"mg/L","Mesotrophic"
"3751",33.46417,-87.35111,"LAGOS_246088","Lake","2011-07-20","TP",0.02,"mg/L","Mesotrophic"
"3752",38.59432,-75.29099,"LAGOS_142130","Lake","2010-03-08","CHLA",0.00603,"mg/L",NA
"3753",38.59432,-75.29099,"LAGOS_142130","Lake","2010-03-08","NO3 as N",4,"mg/L",NA
"3754",38.59432,-75.29099,"LAGOS_142130","Lake","2010-03-08","PO4 as P",0.019,"mg/L",NA
"3755",38.59432,-75.29099,"LAGOS_142130","Lake","2010-03-08","NH4 as N",0.012,"mg/L",NA
"3756",38.59432,-75.29099,"LAGOS_142130","Lake","2013-04-15","CHLA",0.00891,"mg/L",NA
"3757",38.59432,-75.29099,"LAGOS_142130","Lake","2013-04-15","NO3 as N",2.57,"mg/L",NA
"3758",38.59432,-75.29099,"LAGOS_142130","Lake","2013-04-15","PO4 as P",0.009,"mg/L",NA
"3759",38.59432,-75.29099,"LAGOS_142130","Lake","2013-04-15","NH4 as N",0.013,"mg/L",NA
"3760",38.6718,-75.18588,"LAGOS_142394","Lake","2013-07-29","CHLA",0.00247,"mg/L",NA
"3761",38.6718,-75.18588,"LAGOS_142394","Lake","2013-07-29","NO3 as N",0.515,"mg/L",NA
"3762",38.6718,-75.18588,"LAGOS_142394","Lake","2013-07-29","PO4 as P",0.013,"mg/L",NA
"3763",38.6718,-75.18588,"LAGOS_142394","Lake","2013-07-29","NH4 as N",0.088,"mg/L",NA
"3764",30.03244,-95.12799,"LAGOS_424033","Lake","2002-03-06","CHLA",0.0105,"mg/L","Eutrophic"
"3765",30.03244,-95.12799,"LAGOS_424033","Lake","2002-03-06","NO3 as N",0.184,"mg/L","Eutrophic"
"3766",30.03244,-95.12799,"LAGOS_424033","Lake","2002-03-06","PO4 as P",0.01,"mg/L","Eutrophic"
"3767",30.03244,-95.12799,"LAGOS_424033","Lake","2002-03-06","TKN",0.77,"mg/L","Eutrophic"
"3768",30.03244,-95.12799,"LAGOS_424033","Lake","2002-03-06","TP",0.105,"mg/L","Eutrophic"
"3769",36.15083,-78.83,"LAGOS_153842","Lake","2010-10-18","NO3 as N",0.059,"mg/L","Mesotrophic"
"3770",36.15083,-78.83,"LAGOS_153842","Lake","2010-10-18","PO4 as P",0.0058698,"mg/L","Mesotrophic"
"3771",36.15083,-78.83,"LAGOS_153842","Lake","2010-10-18","NH4 as N",0.11,"mg/L","Mesotrophic"
"3772",36.15083,-78.83,"LAGOS_153842","Lake","2010-10-18","TKN",0.57,"mg/L","Mesotrophic"
"3773",36.15083,-78.83,"LAGOS_153842","Lake","2010-10-18","TP",0.021,"mg/L","Mesotrophic"
"3774",29.76857,-95.0742,"LAGOS_423800","Lake","2016-07-13","CHLA",0.0106,"mg/L","Eutrophic"
"3775",29.76857,-95.0742,"LAGOS_423800","Lake","2016-07-13","NO3 as N",0.053,"mg/L","Eutrophic"
"3776",29.76857,-95.0742,"LAGOS_423800","Lake","2016-07-13","PO4 as P",0.055,"mg/L","Eutrophic"
"3777",29.76857,-95.0742,"LAGOS_423800","Lake","2016-07-13","TKN",0.5,"mg/L","Eutrophic"
"3778",29.76857,-95.0742,"LAGOS_423800","Lake","2016-07-13","TP",0.099,"mg/L","Eutrophic"
"3779",38.59432,-75.29099,"LAGOS_142130","Lake","2010-08-16","CHLA",0.0404,"mg/L",NA
"3780",38.59432,-75.29099,"LAGOS_142130","Lake","2010-08-16","NO3 as N",1.61,"mg/L",NA
"3781",38.59432,-75.29099,"LAGOS_142130","Lake","2010-08-16","PO4 as P",0.023,"mg/L",NA
"3782",38.59432,-75.29099,"LAGOS_142130","Lake","2010-08-16","NH4 as N",0.02,"mg/L",NA
"3783",40.24332,-105.81362,"LAGOS_449545","Lake","2013-09-25","NO3 as N",0.041,"mg/L","Oligotrophic"
"3784",40.24332,-105.81362,"LAGOS_449545","Lake","2013-09-25","PO4 as P",0.002,"mg/L","Oligotrophic"
"3785",40.24332,-105.81362,"LAGOS_449545","Lake","2013-09-25","NH4 as N",0.0349425,"mg/L","Oligotrophic"
"3786",40.24332,-105.81362,"LAGOS_449545","Lake","2013-09-25","TKN",0.299,"mg/L","Oligotrophic"
"3787",40.24332,-105.81362,"LAGOS_449545","Lake","2013-09-25","TP",0.009,"mg/L","Oligotrophic"
"3788",40.24332,-105.81362,"LAGOS_449545","Lake","2013-08-13","NO3 as N",0.001,"mg/L","Oligotrophic"
"3789",40.24332,-105.81362,"LAGOS_449545","Lake","2013-08-13","PO4 as P",0.001,"mg/L","Oligotrophic"
"3790",40.24332,-105.81362,"LAGOS_449545","Lake","2013-08-13","NH4 as N",0.0007765,"mg/L","Oligotrophic"
"3791",40.24332,-105.81362,"LAGOS_449545","Lake","2013-08-13","TKN",0.271,"mg/L","Oligotrophic"
"3792",40.24332,-105.81362,"LAGOS_449545","Lake","2013-08-13","TP",0.009,"mg/L","Oligotrophic"
"3793",38.59432,-75.29099,"LAGOS_142130","Lake","2003-05-19","CHLA",0.0024,"mg/L",NA
"3794",38.59432,-75.29099,"LAGOS_142130","Lake","2003-05-19","NO3 as N",2.81,"mg/L",NA
"3795",38.59432,-75.29099,"LAGOS_142130","Lake","2003-05-19","PO4 as P",0.007,"mg/L",NA
"3796",38.59432,-75.29099,"LAGOS_142130","Lake","2003-05-19","NH4 as N",0.044,"mg/L",NA
"3797",38.59432,-75.29099,"LAGOS_142130","Lake","2003-05-19","TKN",0.912,"mg/L",NA
"3798",34.20244,-85.4524,"LAGOS_237213","Lake","2007-03-21","CHLA",0.00748,"mg/L","Eutrophic"
"3799",34.20244,-85.4524,"LAGOS_237213","Lake","2007-03-21","NO3 as N",0.474,"mg/L","Eutrophic"
"3800",34.20244,-85.4524,"LAGOS_237213","Lake","2007-03-21","PO4 as P",0.083,"mg/L","Eutrophic"
"3801",34.20244,-85.4524,"LAGOS_237213","Lake","2007-03-21","TKN",0.392,"mg/L","Eutrophic"
"3802",34.20244,-85.4524,"LAGOS_237213","Lake","2007-03-21","TP",0.094,"mg/L","Eutrophic"
"3803",34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","CHLA",0.00509,"mg/L","Eutrophic"
"3804",34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","NO3 as N",0.065,"mg/L","Eutrophic"
"3805",34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","PO4 as P",0.015,"mg/L","Eutrophic"
"3806",34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","NH4 as N",0.292,"mg/L","Eutrophic"
"3807",34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","TKN",0.651,"mg/L","Eutrophic"
"3808",34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","TP",0.043,"mg/L","Eutrophic"
"3809",38.59432,-75.29099,"LAGOS_142130","Lake","2010-11-30","CHLA",0.011,"mg/L",NA
"3810",38.59432,-75.29099,"LAGOS_142130","Lake","2010-11-30","NO3 as N",3.13,"mg/L",NA
"3811",38.59432,-75.29099,"LAGOS_142130","Lake","2010-11-30","PO4 as P",0.013,"mg/L",NA
"3812",38.59432,-75.29099,"LAGOS_142130","Lake","2010-11-30","NH4 as N",0.01,"mg/L",NA
"3813",31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","CHLA",0.0057,"mg/L","Eutrophic"
"3814",31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","NO3 as N",0.332,"mg/L","Eutrophic"
"3815",31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","PO4 as P",0.0362,"mg/L","Eutrophic"
"3816",31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","NH4 as N",0.1,"mg/L","Eutrophic"
"3817",31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","TKN",0.709,"mg/L","Eutrophic"
"3818",31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","TP",0.05,"mg/L","Eutrophic"
"3819",31.36214,-86.51637,"LAGOS_234508","Lake","2008-10-29","CHLA",0.00587,"mg/L","Eutrophic"
"3820",31.36214,-86.51637,"LAGOS_234508","Lake","2008-10-29","NO3 as N",0.116,"mg/L","Eutrophic"
"3821",31.36214,-86.51637,"LAGOS_234508","Lake","2008-10-29","PO4 as P",0.01,"mg/L","Eutrophic"
"3822",31.36214,-86.51637,"LAGOS_234508","Lake","2008-10-29","NH4 as N",0.044,"mg/L","Eutrophic"
"3823",31.36214,-86.51637,"LAGOS_234508","Lake","2008-10-29","TKN",0.414,"mg/L","Eutrophic"
"3824",31.36214,-86.51637,"LAGOS_234508","Lake","2008-10-29","TP",0.03,"mg/L","Eutrophic"
"3825",34.20244,-85.4524,"LAGOS_237213","Lake","2005-09-28","CHLA",0.01388,"mg/L","Eutrophic"
"3826",34.20244,-85.4524,"LAGOS_237213","Lake","2005-09-28","NO3 as N",0.389,"mg/L","Eutrophic"
"3827",34.20244,-85.4524,"LAGOS_237213","Lake","2005-09-28","PO4 as P",0.099,"mg/L","Eutrophic"
"3828",34.20244,-85.4524,"LAGOS_237213","Lake","2005-09-28","NH4 as N",0.0458,"mg/L","Eutrophic"
"3829",34.20244,-85.4524,"LAGOS_237213","Lake","2005-09-28","TKN",0.3763,"mg/L","Eutrophic"
"3830",34.20244,-85.4524,"LAGOS_237213","Lake","2005-09-28","TP",0.293,"mg/L","Eutrophic"
"3831",31.40445,-86.47918,"LAGOS_233339","Lake","2004-10-26","CHLA",0.00374,"mg/L","Eutrophic"
"3832",31.40445,-86.47918,"LAGOS_233339","Lake","2004-10-26","NO3 as N",0.146,"mg/L","Eutrophic"
"3833",31.40445,-86.47918,"LAGOS_233339","Lake","2004-10-26","PO4 as P",0.013,"mg/L","Eutrophic"
"3834",31.40445,-86.47918,"LAGOS_233339","Lake","2004-10-26","TKN",0.242,"mg/L","Eutrophic"
"3835",31.40445,-86.47918,"LAGOS_233339","Lake","2004-10-26","TP",0.03,"mg/L","Eutrophic"
"3836",36.15083,-78.83,"LAGOS_153842","Lake","2012-04-12","CHLA",0.0085,"mg/L","Eutrophic"
"3837",36.15083,-78.83,"LAGOS_153842","Lake","2012-04-12","NO3 as N",0.11,"mg/L","Eutrophic"
"3838",36.15083,-78.83,"LAGOS_153842","Lake","2012-04-12","PO4 as P",0.0042393,"mg/L","Eutrophic"
"3839",36.15083,-78.83,"LAGOS_153842","Lake","2012-04-12","NH4 as N",0.07,"mg/L","Eutrophic"
"3840",36.15083,-78.83,"LAGOS_153842","Lake","2012-04-12","TKN",0.74,"mg/L","Eutrophic"
"3841",36.15083,-78.83,"LAGOS_153842","Lake","2012-04-12","TP",0.048,"mg/L","Eutrophic"
"3842",31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","CHLA",0.00534,"mg/L","Eutrophic"
"3843",31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","NO3 as N",0.192,"mg/L","Eutrophic"
"3844",31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","PO4 as P",0.004,"mg/L","Eutrophic"
"3845",31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","NH4 as N",0.109,"mg/L","Eutrophic"
"3846",31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","TKN",1.13,"mg/L","Eutrophic"
"3847",31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","TP",0.092,"mg/L","Eutrophic"
"3848",35.89694,-79.09222,"LAGOS_154413","Lake","2006-10-27","CHLA",0.0266,"mg/L","Eutrophic"
"3849",35.89694,-79.09222,"LAGOS_154413","Lake","2006-10-27","NO3 as N",0.027,"mg/L","Eutrophic"
"3850",35.89694,-79.09222,"LAGOS_154413","Lake","2006-10-27","PO4 as P",0.0029349,"mg/L","Eutrophic"
"3851",35.89694,-79.09222,"LAGOS_154413","Lake","2006-10-27","NH4 as N",0.119581,"mg/L","Eutrophic"
"3852",35.89694,-79.09222,"LAGOS_154413","Lake","2006-10-27","TKN",0.75,"mg/L","Eutrophic"
"3853",35.89694,-79.09222,"LAGOS_154413","Lake","2006-10-27","TP",0.047,"mg/L","Eutrophic"
"3854",38.59432,-75.29099,"LAGOS_142130","Lake","2012-06-18","CHLA",0.00865,"mg/L",NA
"3855",38.59432,-75.29099,"LAGOS_142130","Lake","2012-06-18","NO3 as N",1.78,"mg/L",NA
"3856",38.59432,-75.29099,"LAGOS_142130","Lake","2012-06-18","PO4 as P",0.015,"mg/L",NA
"3857",38.59432,-75.29099,"LAGOS_142130","Lake","2012-04-24","CHLA",0.00418,"mg/L",NA
"3858",38.59432,-75.29099,"LAGOS_142130","Lake","2012-04-24","NO3 as N",1.86,"mg/L",NA
"3859",38.59432,-75.29099,"LAGOS_142130","Lake","2012-04-24","PO4 as P",0.016,"mg/L",NA
"3860",38.59432,-75.29099,"LAGOS_142130","Lake","2012-01-17","CHLA",0.00371,"mg/L",NA
"3861",38.59432,-75.29099,"LAGOS_142130","Lake","2012-01-17","NO3 as N",3.72,"mg/L",NA
"3862",38.59432,-75.29099,"LAGOS_142130","Lake","2012-01-17","PO4 as P",0.011,"mg/L",NA
"3863",38.6718,-75.18588,"LAGOS_142394","Lake","2002-09-16","CHLA",0.0133,"mg/L",NA
"3864",38.6718,-75.18588,"LAGOS_142394","Lake","2002-09-16","NO3 as N",0.015,"mg/L",NA
"3865",38.6718,-75.18588,"LAGOS_142394","Lake","2002-09-16","PO4 as P",0.004,"mg/L",NA
"3866",38.6718,-75.18588,"LAGOS_142394","Lake","2002-09-16","NH4 as N",0.045,"mg/L",NA
"3867",38.6718,-75.18588,"LAGOS_142394","Lake","2002-09-16","TKN",0.883,"mg/L",NA
