"","SITE_ID","LAT_DD83","LON_DD83","ECO_TYPE"
"4627","NLA_4627",38.4656,-95.7363,"Lake"
"4628","NLA_4628",36.5148,-96.1912,"Lake"
"4629","NLA_4629",40.2001,-88.3785,"Lake"
"4630","NLA_4630",37.4046,-87.5203,"Lake"
"4631","NLA_4631",39.127,-77.1309,"Lake"
"4632","NLA_4632",44.7273,-85.1192,"Lake"
"4633","NLA_4633",47.2639,-99.8046,"Lake"
"4634","NLA_4634",47.1319,-99.2317,"Lake"
"4635","NLA_4635",44.8711,-103.0033,"Lake"
"4636","NLA_4636",26.9445,-80.8329,"Lake"
"4637","NLA_4637",38.2035,-98.2025,"Lake"
"4638","NLA_4638",37.4058,-87.7858,"Lake"
"4639","NLA_4639",35.8562,-78.0302,"Lake"
"4640","NLA_4640",41.9159,-119.4603,"Lake"
"4641","NLA_4641",35.1788,-99.0753,"Lake"
"4642","NLA_4642",45.6027,-103.5855,"Lake"
"4643","NLA_4643",32.8299,-94.0436,"Lake"
"4644","NLA_4644",30.7518,-98.4089,"Lake"
"4645","NLA_4645",40.874,-109.1379,"Lake"
"4646","NLA_4646",37.6695,-121.836,"Lake"
"4647","NLA_4647",36.8752,-88.4895,"Lake"
"4648","NLA_4648",44.4304,-83.9205,"Lake"
"4649","NLA_4649",48.3521,-101.8953,"Lake"
"4650","NLA_4650",42.553,-100.6822,"Lake"
"4651","NLA_4651",45.4668,-102.4045,"Lake"
"4652","NLA_4652",45.6082,-97.2092,"Lake"
"4653","NLA_4653",40.7248,-109.1837,"Lake"
"4654","NLA_4654",36.8078,-80.0797,"Lake"
"4655","NLA_4655",42.8132,-88.517,"Lake"
"4656","NLA_4656",26.4227,-81.4934,"Lake"
"4657","NLA_4657",42.3178,-88.2264,"Lake"
"4658","NLA_4658",37.6557,-97.3995,"Lake"
"4659","NLA_4659",44.5997,-83.769,"Lake"
"4660","NLA_4660",37.808,-94.2067,"Lake"
"4661","NLA_4661",35.2238,-78.8167,"Lake"
"4662","NLA_4662",42.9219,-102.0378,"Lake"
"4663","NLA_4663",42.4584,-103.1164,"Lake"
"4664","NLA_4664",45.4417,-97.2641,"Lake"
"4665","NLA_4665",37.9755,-78.4281,"Lake"
"4666","NLA_4666",41.3928,-87.7601,"Lake"
"4667","NLA_4667",37.6423,-97.7384,"Lake"
"4668","NLA_4668",35.7894,-78.5503,"Lake"
"4669","NLA_4669",48.0083,-101.5346,"Lake"
"4670","NLA_4670",47.0334,-99.4766,"Lake"
"4671","NLA_4671",45.7416,-97.2664,"Lake"
"4672","NLA_4672",37.2252,-97.0316,"Lake"
"4673","NLA_4673",36.5808,-104.6535,"Lake"
"4674","NLA_4674",37.1925,-95.9867,"Lake"
"4675","NLA_4675",44.8803,-99.7459,"Lake"
"4676","NLA_4676",37.2925,-77.8935,"Lake"
"4677","NLA_4677",32.639,-83.9664,"Lake"
"4678","NLA_4678",37.5045,-94.6852,"Lake"
"4679","NLA_4679",37.5409,-84.18,"Lake"
"4680","NLA_4680",46.2767,-88.0631,"Lake"
"4681","NLA_4681",42.6199,-85.4582,"Lake"
"4682","NLA_4682",37.4184,-90.6178,"Lake"
"4683","NLA_4683",37.9519,-90.9282,"Lake"
"4684","NLA_4684",48.3343,-100.7485,"Lake"
"4685","NLA_4685",35.9747,-105.9172,"Lake"
"4686","NLA_4686",41.6536,-115.7954,"Lake"
"4687","NLA_4687",35.4454,-99.2905,"Lake"
"4688","NLA_4688",39.9802,-77.1769,"Lake"
"4689","NLA_4689",37.1553,-77.5226,"Lake"
"4690","NLA_4690",34.5185,-112.3854,"Lake"
"4691","NLA_4691",41.4099,-72.5283,"Lake"
"4692","NLA_4692",28.6377,-81.1377,"Lake"
"4693","NLA_4693",31.7557,-83.4996,"Lake"
"4694","NLA_4694",43.1718,-94.905,"Lake"
"4695","NLA_4695",38.4987,-84.5809,"Lake"
"4696","NLA_4696",42.784,-85.1154,"Lake"
"4697","NLA_4697",42.8311,-85.7796,"Lake"
"4698","NLA_4698",36.6358,-91.0511,"Lake"
"4699","NLA_4699",37.387,-91.2611,"Lake"
"4700","NLA_4700",48.4792,-104.3491,"Lake"
"4701","NLA_4701",46.0987,-97.2381,"Lake"
"4702","NLA_4702",48.2397,-102.3111,"Lake"
"4703","NLA_4703",48.3893,-102.1524,"Lake"
"4704","NLA_4704",41.0265,-115.0871,"Lake"
"4705","NLA_4705",41.1781,-81.3108,"Lake"
"4706","NLA_4706",36.9617,-96.7483,"Lake"
"4707","NLA_4707",36.8486,-102.8751,"Lake"
"4708","NLA_4708",40.1124,-75.8638,"Lake"
"4709","NLA_4709",45.0303,-97.7708,"Lake"
"4710","NLA_4710",43.8645,-99.6635,"Lake"
"4711","NLA_4711",37.4613,-78.1887,"Lake"
"4712","NLA_4712",44.333,-89.183,"Lake"
"4713","NLA_4713",41.9242,-72.219,"Lake"
"4714","NLA_4714",43.1557,-94.6504,"Lake"
"4715","NLA_4715",41.4007,-85.3702,"Lake"
"4716","NLA_4716",45.248,-84.0962,"Lake"
"4717","NLA_4717",42.8946,-83.719,"Lake"
"4718","NLA_4718",37.7269,-90.9173,"Lake"
"4719","NLA_4719",37.5939,-90.7787,"Lake"
"4720","NLA_4720",39.4095,-74.78,"Lake"
"4721","NLA_4721",36.7746,-105.1939,"Lake"
"4722","NLA_4722",44.3236,-89.191,"Lake"
"4723","NLA_4723",38.9838,-94.8028,"Lake"
"4724","NLA_4724",42.8745,-85.6107,"Lake"
"4725","NLA_4725",35.948,-105.2196,"Lake"
"4726","NLA_4726",48.0551,-106.4418,"Lake"
"4727","NLA_4727",33.0304,-108.1597,"Lake"
"4728","NLA_4728",41.0337,-93.7427,"Lake"
"4729","NLA_4729",48.4954,-107.5493,"Lake"
"4730","NLA_4730",35.4312,-82.171,"Lake"
"4731","NLA_4731",34.2886,-97.1654,"Lake"
"4732","NLA_4732",46.0429,-123.1775,"Lake"
"4733","NLA_4733",36.1958,-82.7407,"Lake"
"4734","NLA_4734",39.1861,-78.3402,"Lake"
"4735","NLA_4735",47.2442,-122.7578,"Lake"
"4736","NLA_4736",45.9586,-89.4365,"Lake"
"4737","NLA_4737",27.2074,-81.3508,"Lake"
"4738","NLA_4738",29.8916,-92.7545,"Lake"
"4739","NLA_4739",42.1633,-73.118,"Lake"
"4740","NLA_4740",42.5896,-85.2996,"Lake"
"4741","NLA_4741",43.6974,-85.357,"Lake"
"4742","NLA_4742",36.1479,-81.8828,"Lake"
"4743","NLA_4743",36.1859,-79.3508,"Lake"
"4744","NLA_4744",40.7291,-96.788,"Lake"
"4745","NLA_4745",43.3259,-71.869,"Lake"
"4746","NLA_4746",36.5954,-105.4172,"Lake"
"4747","NLA_4747",39.1636,-114.8142,"Lake"
"4748","NLA_4748",40.2438,-81.2218,"Lake"
"4749","NLA_4749",34.6465,-98,"Lake"
"4750","NLA_4750",45.7082,-122.8156,"Lake"
"4751","NLA_4751",44.5657,-123.2199,"Lake"
"4752","NLA_4752",44.8691,-97.1795,"Lake"
"4753","NLA_4753",26.417,-98.1707,"Lake"
"4754","NLA_4754",38.9652,-77.3376,"Lake"
"4755","NLA_4755",46.26,-91.0472,"Lake"
"4756","NLA_4756",31.4246,-110.4522,"Lake"
"4757","NLA_4757",38.7512,-89.9925,"Lake"
"4758","NLA_4758",41.4265,-85.7367,"Lake"
"4759","NLA_4759",46.4454,-87.9965,"Lake"
"4760","NLA_4760",38.8419,-91.2473,"Lake"
"4761","NLA_4761",35.8147,-81.2449,"Lake"
"4762","NLA_4762",46.5436,-104.0277,"Lake"
"4763","NLA_4763",44.0524,-71.8909,"Lake"
"4764","NLA_4764",36.3607,-96.1465,"Lake"
"4765","NLA_4765",44.5484,-123.3458,"Lake"
"4766","NLA_4766",44.5126,-122.8876,"Lake"
"4767","NLA_4767",40.1559,-74.7884,"Lake"
"4768","NLA_4768",45.4571,-97.6727,"Lake"
"4769","NLA_4769",26.1402,-97.3906,"Lake"
"4770","NLA_4770",38.2993,-77.6535,"Lake"
"4771","NLA_4771",47.4213,-122.1878,"Lake"
"4772","NLA_4772",34.7656,-92.1124,"Lake"
"4773","NLA_4773",30.3826,-86.4066,"Lake"
"4774","NLA_4774",31.0197,-83.1275,"Lake"
"4775","NLA_4775",42.4853,-94.6301,"Lake"
"4776","NLA_4776",40.5121,-90.1486,"Lake"
"4777","NLA_4777",41.2852,-85.6936,"Lake"
"4778","NLA_4778",37.0921,-96.7989,"Lake"
"4779","NLA_4779",37.2355,-96.1901,"Lake"
"4780","NLA_4780",45.9073,-86.4497,"Lake"
"4781","NLA_4781",35.1481,-82.7168,"Lake"
"4782","NLA_4782",40.9796,-96.9504,"Lake"
"4783","NLA_4783",43.8776,-71.752,"Lake"
"4784","NLA_4784",36.0399,-106.8486,"Lake"
"4785","NLA_4785",40.7902,-80.9812,"Lake"
"4786","NLA_4786",45.0369,-122.2653,"Lake"
"4787","NLA_4787",44.3281,-97.1166,"Lake"
"4788","NLA_4788",26.0715,-97.5598,"Lake"
"4789","NLA_4789",48.1367,-122.297,"Lake"
"4790","NLA_4790",46.5763,-91.3409,"Lake"
"4791","NLA_4791",38.9485,-98.5687,"Lake"
"4792","NLA_4792",38.5587,-75.5587,"Lake"
"4793","NLA_4793",41.4145,-86.4746,"Lake"
"4794","NLA_4794",38.1272,-86.6435,"Lake"
"4795","NLA_4795",46.6098,-101.8535,"Lake"
"4796","NLA_4796",40.9263,-74.5354,"Lake"
"4797","NLA_4797",30.1568,-95.4684,"Lake"
"4798","NLA_4798",40.5511,-110.6373,"Lake"
"4799","NLA_4799",46.4318,-124.0352,"Lake"
"4800","NLA_4800",36.9393,-121.7354,"Lake"
"4801","NLA_4801",41.8576,-72.2978,"Lake"
"4802","NLA_4802",29.5595,-82.9538,"Lake"
"4803","NLA_4803",38.213,-87.1161,"Lake"
"4804","NLA_4804",30.5465,-90.5009,"Lake"
"4805","NLA_4805",44.0291,-85.5454,"Lake"
"4806","NLA_4806",38.005,-92.0775,"Lake"
"4807","NLA_4807",47.0681,-99.0796,"Lake"
"4808","NLA_4808",41.8998,-75.6549,"Lake"
"4809","NLA_4809",41.4503,-71.5138,"Lake"
"4810","NLA_4810",29.8531,-96.3711,"Lake"
"4811","NLA_4811",37.0391,-77.9061,"Lake"
"4812","NLA_4812",42.8927,-89.3692,"Lake"
"4813","NLA_4813",39.0453,-75.7153,"Lake"
"4814","NLA_4814",41.701,-85.0423,"Lake"
"4815","NLA_4815",44.2101,-69.5227,"Lake"
"4816","NLA_4816",45.0715,-93.1235,"Lake"
"4817","NLA_4817",46.6787,-92.7005,"Lake"
"4818","NLA_4818",48.0844,-108.3836,"Lake"
"4819","NLA_4819",40.8766,-100.068,"Lake"
"4820","NLA_4820",40.992,-81.1746,"Lake"
"4821","NLA_4821",35.333,-94.5541,"Lake"
"4822","NLA_4822",46.4977,-122.4059,"Lake"
"4823","NLA_4823",45.3049,-91.4615,"Lake"
"4824","NLA_4824",33.3672,-88.1684,"Lake"
"4825","NLA_4825",35.6716,-120.5712,"Lake"
"4826","NLA_4826",45.1277,-116.0224,"Lake"
"4827","NLA_4827",40.9875,-90.3998,"Lake"
"4828","NLA_4828",41.4888,-85.3525,"Lake"
"4829","NLA_4829",44.4155,-70.2628,"Lake"
"4830","NLA_4830",47.3002,-94.56,"Lake"
"4831","NLA_4831",46.8322,-92.6949,"Lake"
"4832","NLA_4832",40.0816,-93.5734,"Lake"
"4833","NLA_4833",48.4462,-106.5598,"Lake"
"4834","NLA_4834",46.2523,-97.4525,"Lake"
"4835","NLA_4835",41.7879,-102.5219,"Lake"
"4836","NLA_4836",41.9336,-103.4942,"Lake"
"4837","NLA_4837",44.0167,-121.7383,"Lake"
"4838","NLA_4838",41.1273,-79.3585,"Lake"
"4839","NLA_4839",40.2703,-78.6823,"Lake"
"4840","NLA_4840",33.4631,-80.3894,"Lake"
"4841","NLA_4841",33.9273,-80.6936,"Lake"
"4842","NLA_4842",43.2306,-97.0326,"Lake"
"4843","NLA_4843",32.593,-98.3163,"Lake"
"4844","NLA_4844",38.2026,-111.4929,"Lake"
"4845","NLA_4845",40.3438,-111.0606,"Lake"
"4846","NLA_4846",44.0863,-72.2935,"Lake"
"4847","NLA_4847",45.7469,-91.5643,"Lake"
"4848","NLA_4848",32.5172,-87.787,"Lake"
"4849","NLA_4849",41.5081,-71.8757,"Lake"
"4850","NLA_4850",32.4372,-82.0736,"Lake"
"4851","NLA_4851",42.9656,-115.8431,"Lake"
"4852","NLA_4852",40.6312,-89.7454,"Lake"
"4853","NLA_4853",30.8341,-92.4765,"Lake"
"4854","NLA_4854",44.8785,-68.2262,"Lake"
"4855","NLA_4855",47.0755,-94.131,"Lake"
"4856","NLA_4856",34.314,-88.5935,"Lake"
"4857","NLA_4857",41.8929,-102.6227,"Lake"
"4858","NLA_4858",41.6775,-103.1098,"Lake"
"4859","NLA_4859",42.7335,-72.1031,"Lake"
"4860","NLA_4860",40.2255,-74.0052,"Lake"
"4861","NLA_4861",43.6043,-117.3041,"Lake"
"4862","NLA_4862",44.3936,-121.781,"Lake"
"4863","NLA_4863",41.0299,-80.2398,"Lake"
"4864","NLA_4864",42.004,-79.8982,"Lake"
"4865","NLA_4865",34.6964,-80.1171,"Lake"
"4866","NLA_4866",42.4898,-96.4791,"Lake"
"4867","NLA_4867",32.4657,-98.4127,"Lake"
"4868","NLA_4868",37.3995,-76.767,"Lake"
"4869","NLA_4869",37.3037,-76.7077,"Lake"
"4870","NLA_4870",44.9556,-71.7167,"Lake"
"4871","NLA_4871",45.6711,-91.5537,"Lake"
"4872","NLA_4872",32.2107,-87.7503,"Lake"
"4873","NLA_4873",33.8306,-109.0851,"Lake"
"4874","NLA_4874",38.0887,-105.6771,"Lake"
"4875","NLA_4875",41.7169,-85.6582,"Lake"
"4876","NLA_4876",41.4011,-85.7006,"Lake"
"4877","NLA_4877",44.9927,-69.3184,"Lake"
"4878","NLA_4878",47.0449,-94.5032,"Lake"
"4879","NLA_4879",48.2568,-98.8915,"Lake"
"4880","NLA_4880",41.9798,-102.2251,"Lake"
"4881","NLA_4881",36.6916,-106.6984,"Lake"
"4882","NLA_4882",44.3629,-117.6942,"Lake"
"4883","NLA_4883",34.638,-79.8998,"Lake"
"4884","NLA_4884",40.831,-110.0191,"Lake"
"4885","NLA_4885",44.447,-71.8118,"Lake"
"4886","NLA_4886",47.157,-122.6829,"Lake"
"4887","NLA_4887",45.735,-91.5707,"Lake"
"4888","NLA_4888",31.6207,-88.3512,"Lake"
"4889","NLA_4889",40.6107,-85.3702,"Lake"
"4890","NLA_4890",46.85,-99.4145,"Lake"
"4891","NLA_4891",36.6885,-107.6851,"Lake"
"4892","NLA_4892",38.1928,-106.8384,"Lake"
"4893","NLA_4893",45.4948,-104.9378,"Lake"
"4894","NLA_4894",35.6388,-101.6602,"Lake"
"4895","NLA_4895",37.8288,-107.1838,"Lake"
"4896","NLA_4896",42.3495,-115.9023,"Lake"
"4897","NLA_4897",44.4387,-69.1505,"Lake"
"4898","NLA_4898",47.0691,-92.0023,"Lake"
"4899","NLA_4899",36.8164,-96.042,"Lake"
"4900","NLA_4900",36.4733,-96.3564,"Lake"
"4901","NLA_4901",43.5744,-97.0588,"Lake"
"4902","NLA_4902",43.4521,-72.7019,"Lake"
"4903","NLA_4903",47.3106,-121.2989,"Lake"
"4904","NLA_4904",45.477,-88.7699,"Lake"
"4905","NLA_4905",39.9859,-107.2318,"Lake"
"4906","NLA_4906",38.6442,-75.5475,"Lake"
"4907","NLA_4907",42.2386,-111.8531,"Lake"
"4908","NLA_4908",47.4752,-88.0018,"Lake"
"4909","NLA_4909",48.956,-99.8356,"Lake"
"4910","NLA_4910",48.8774,-99.9807,"Lake"
"4911","NLA_4911",48.6747,-99.9774,"Lake"
"4912","NLA_4912",42.5582,-100.5246,"Lake"
"4913","NLA_4913",41.0925,-96.3533,"Lake"
"4914","NLA_4914",36.1854,-96.9662,"Lake"
"4915","NLA_4915",44.7965,-121.8139,"Lake"
"4916","NLA_4916",31.9506,-103.9405,"Lake"
"4917","NLA_4917",37.2144,-78.6235,"Lake"
"4918","NLA_4918",42.7427,-72.611,"Lake"
"4919","NLA_4919",47.9379,-118.9888,"Lake"
"4920","NLA_4920",45.6223,-90.4868,"Lake"
"4921","NLA_4921",42.8976,-111.9673,"Lake"
"4922","NLA_4922",42.1777,-111.8766,"Lake"
"4923","NLA_4923",37.957,-87.4016,"Lake"
"4924","NLA_4924",39.0661,-87.3496,"Lake"
"4925","NLA_4925",30.7823,-90.1467,"Lake"
"4926","NLA_4926",46.8612,-88.8472,"Lake"
"4927","NLA_4927",45.2638,-94.0267,"Lake"
"4928","NLA_4928",46.8456,-93.9955,"Lake"
"4929","NLA_4929",46.039,-110.6921,"Lake"
"4930","NLA_4930",48.7449,-102.6896,"Lake"
"4931","NLA_4931",48.2012,-98.9204,"Lake"
"4932","NLA_4932",43.519,-124.2226,"Lake"
"4933","NLA_4933",44.7994,-121.8006,"Lake"
"4934","NLA_4934",41.7887,-71.4689,"Lake"
"4935","NLA_4935",45.2745,-97.3383,"Lake"
"4936","NLA_4936",45.7567,-89.4509,"Lake"
"4937","NLA_4937",34.2145,-94.2147,"Lake"
"4938","NLA_4938",37.4153,-108.4074,"Lake"
"4939","NLA_4939",39.833,-106.323,"Lake"
"4940","NLA_4940",41.5359,-94.8811,"Lake"
"4941","NLA_4941",42.6771,-113.4073,"Lake"
"4942","NLA_4942",38.0649,-87.2974,"Lake"
"4943","NLA_4943",38.4475,-93.8654,"Lake"
"4944","NLA_4944",48.8262,-100.5755,"Lake"
"4945","NLA_4945",48.4731,-102.2659,"Lake"
"4946","NLA_4946",42.4468,-100.5668,"Lake"
"4947","NLA_4947",44.5794,-121.7642,"Lake"
"4948","NLA_4948",33.7143,-98.3716,"Lake"
"4949","NLA_4949",37.5976,-77.4758,"Lake"
"4950","NLA_4950",44.6251,-72.2625,"Lake"
"4951","NLA_4951",46.8311,-122.4472,"Lake"
"4952","NLA_4952",45.7083,-89.5514,"Lake"
"4953","NLA_4953",38.1268,-86.2428,"Lake"
"4954","NLA_4954",46.145,-86.4832,"Lake"
"4955","NLA_4955",39.1619,-106.6667,"Lake"
"4956","NLA_4956",39.0645,-108.0687,"Lake"
"4957","NLA_4957",44.6515,-115.4972,"Lake"
"4958","NLA_4958",41.7602,-70.6576,"Lake"
"4959","NLA_4959",46.4747,-68.2759,"Lake"
"4960","NLA_4960",43.967,-70.7456,"Lake"
"4961","NLA_4961",45.4136,-84.8068,"Lake"
"4962","NLA_4962",46.4375,-93.957,"Lake"
"4963","NLA_4963",45.0815,-94.8173,"Lake"
"4964","NLA_4964",40.9737,-74.2479,"Lake"
"4965","NLA_4965",45.7832,-101.0891,"Lake"
"4966","NLA_4966",45.2467,-97.2549,"Lake"
"4967","NLA_4967",48.3958,-120.1849,"Lake"
"4968","NLA_4968",45.8669,-89.2694,"Lake"
"4969","NLA_4969",41.9511,-73.4663,"Lake"
"4970","NLA_4970",44.4062,-111.5055,"Lake"
"4971","NLA_4971",41.4972,-86.7819,"Lake"
"4972","NLA_4972",41.9847,-71.2003,"Lake"
"4973","NLA_4973",47.1064,-68.8669,"Lake"
"4974","NLA_4974",44.7425,-70.9594,"Lake"
"4975","NLA_4975",45.1248,-84.1803,"Lake"
"4976","NLA_4976",45.31,-95.0438,"Lake"
"4977","NLA_4977",46.4289,-94.1235,"Lake"
"4978","NLA_4978",33.5932,-88.5115,"Lake"
"4979","NLA_4979",35.1937,-81.965,"Lake"
"4980","NLA_4980",46.1109,-98.8907,"Lake"
"4981","NLA_4981",43.4595,-122.1575,"Lake"
"4982","NLA_4982",45.6389,-97.3419,"Lake"
"4983","NLA_4983",45.9181,-97.0029,"Lake"
"4984","NLA_4984",30.9616,-95.9055,"Lake"
"4985","NLA_4985",45.9159,-89.8288,"Lake"
"4986","NLA_4986",33.8451,-112.2657,"Lake"
"4987","NLA_4987",40.0784,-105.2221,"Lake"
"4988","NLA_4988",39.9452,-107.2176,"Lake"
"4989","NLA_4989",30.657,-84.433,"Lake"
"4990","NLA_4990",33.0146,-83.0267,"Lake"
"4991","NLA_4991",42.6076,-94.4516,"Lake"
"4992","NLA_4992",42.4789,-92.3888,"Lake"
"4993","NLA_4993",43.9124,-114.8611,"Lake"
"4994","NLA_4994",39.6119,-84.9686,"Lake"
"4995","NLA_4995",40.4347,-86.1621,"Lake"
"4996","NLA_4996",32.3514,-93.7702,"Lake"
"4997","NLA_4997",42.1068,-71.1343,"Lake"
"4998","NLA_4998",46.1049,-68.7686,"Lake"
"4999","NLA_4999",45.3964,-70.7678,"Lake"
"5000","NLA_5000",48.776,-109.1683,"Lake"
"5001","NLA_5001",47.9045,-98.9719,"Lake"
"5002","NLA_5002",42.4532,-100.65,"Lake"
"5003","NLA_5003",40.8107,-74.7956,"Lake"
"5004","NLA_5004",43.4228,-122.05,"Lake"
"5005","NLA_5005",45.8111,-99.2794,"Lake"
"5006","NLA_5006",45.077,-101.6429,"Lake"
"5007","NLA_5007",45.0889,-96.465,"Lake"
"5008","NLA_5008",48.4007,-118.2503,"Lake"
"5009","NLA_5009",46.0692,-89.3456,"Lake"
"5010","NLA_5010",39.6461,-106.1668,"Lake"
"5011","NLA_5011",40.0616,-107.1223,"Lake"
"5012","NLA_5012",41.7777,-91.8444,"Lake"
"5013","NLA_5013",40.5327,-85.6291,"Lake"
"5014","NLA_5014",41.5992,-85.0552,"Lake"
"5015","NLA_5015",42.7148,-71.0995,"Lake"
"5016","NLA_5016",38.4806,-76.6446,"Lake"
"5017","NLA_5017",44.9577,-70.0546,"Lake"
"5018","NLA_5018",34.6532,-88.7238,"Lake"
"5019","NLA_5019",45.2382,-71.201,"Lake"
"5020","NLA_5020",43.3657,-122.1081,"Lake"
"5021","NLA_5021",41.5003,-71.5647,"Lake"
"5022","NLA_5022",33.9232,-82.3781,"Lake"
"5023","NLA_5023",30.9246,-95.47,"Lake"
"5024","NLA_5024",45.1417,-89.1445,"Lake"
"5025","NLA_5025",40.4339,-105.0334,"Lake"
"5026","NLA_5026",39.026,-86.4706,"Lake"
"5027","NLA_5027",39.7572,-85.4159,"Lake"
"5028","NLA_5028",33.5738,-81.8841,"Lake"
"5029","NLA_5029",33.6172,-81.8083,"Lake"
"5030","NLA_5030",43.7954,-72.3969,"Lake"
"5031","NLA_5031",39.5761,-105.0421,"Lake"
"5032","NLA_5032",40.527,-104.9994,"Lake"
"5033","NLA_5033",42.51,-72.2816,"Lake"
"5034","NLA_5034",39.6751,-105.0697,"Lake"
"5035","NLA_5035",43.1745,-91.9091,"Lake"
"5036","NLA_5036",41.4362,-87.1835,"Lake"
"5037","NLA_5037",42.0699,-72.2786,"Lake"
"5038","NLA_5038",38.7235,-76.0944,"Lake"
"5039","NLA_5039",46.434,-69.1469,"Lake"
"5040","NLA_5040",44.3555,-85.3073,"Lake"
"5041","NLA_5041",47.16,-95.0545,"Lake"
"5042","NLA_5042",48.8623,-100.2127,"Lake"
"5043","NLA_5043",35.8309,-97.2703,"Lake"
"5044","NLA_5044",44.2293,-121.9161,"Lake"
"5045","NLA_5045",44.0864,-123.1486,"Lake"
"5046","NLA_5046",36.6283,-77.6159,"Lake"
"5047","NLA_5047",43.5451,-89.3663,"Lake"
"5048","NLA_5048",43.4825,-95.1915,"Lake"
"5049","NLA_5049",41.5379,-87.5017,"Lake"
"5050","NLA_5050",42.1457,-72.5137,"Lake"
"5051","NLA_5051",39.4053,-76.9892,"Lake"
"5052","NLA_5052",47.598,-93.4042,"Lake"
"5053","NLA_5053",47.4808,-95.685,"Lake"
"5054","NLA_5054",48.9733,-100.3713,"Lake"
"5055","NLA_5055",41.1205,-96.3403,"Lake"
"5056","NLA_5056",39.5576,-84.754,"Lake"
"5057","NLA_5057",36.1616,-96.2959,"Lake"
"5058","NLA_5058",43.9896,-121.8571,"Lake"
"5059","NLA_5059",35.0625,-82.6875,"Lake"
"5060","NLA_5060",43.8882,-101.1494,"Lake"
"5061","NLA_5061",36.8625,-76.5697,"Lake"
"5062","NLA_5062",42.9537,-109.804,"Lake"
"5063","NLA_5063",39.3682,-120.3225,"Lake"
"5064","NLA_5064",26.9467,-82.0231,"Lake"
"5065","NLA_5065",42.7296,-93.4174,"Lake"
"5066","NLA_5066",41.528,-84.9076,"Lake"
"5067","NLA_5067",41.7251,-85.012,"Lake"
"5068","NLA_5068",42.3129,-73.1371,"Lake"
"5069","NLA_5069",43.8301,-70.9154,"Lake"
"5070","NLA_5070",46.6175,-85.3979,"Lake"
"5071","NLA_5071",47.0129,-95.4041,"Lake"
"5072","NLA_5072",43.9694,-71.1357,"Lake"
"5073","NLA_5073",42.1503,-122.6148,"Lake"
"5074","NLA_5074",42.1304,-122.4784,"Lake"
"5075","NLA_5075",37.1638,-76.4506,"Lake"
"5076","NLA_5076",36.9197,-76.1383,"Lake"
"5077","NLA_5077",47.3771,-117.8026,"Lake"
"5078","NLA_5078",48.7567,-116.0927,"Lake"
"5079","NLA_5079",47.8829,-116.8756,"Lake"
"5080","NLA_5080",48.7252,-116.1086,"Lake"
"5081","NLA_5081",39.779,-85.5635,"Lake"
"5082","NLA_5082",41.3368,-85.4173,"Lake"
"5083","NLA_5083",31.4402,-92.2363,"Lake"
"5084","NLA_5084",40.313,-84.6369,"Lake"
"5085","NLA_5085",41.6308,-75.5482,"Lake"
"5086","NLA_5086",41.7502,-71.4058,"Lake"
"5087","NLA_5087",32.9896,-95.6457,"Lake"
"5088","NLA_5088",39.6543,-111.295,"Lake"
"5089","NLA_5089",44.1842,-106.7589,"Lake"
"5090","NLA_5090",47.4665,-116.6019,"Lake"
"5091","NLA_5091",48.5971,-116.9714,"Lake"
"5092","NLA_5092",38.0502,-87.9793,"Lake"
"5093","NLA_5093",46.1969,-94.5748,"Lake"
"5094","NLA_5094",45.2935,-94.3013,"Lake"
"5095","NLA_5095",48.3345,-102.0507,"Lake"
"5096","NLA_5096",44.8402,-71.1346,"Lake"
"5097","NLA_5097",36.1231,-95.5326,"Lake"
"5098","NLA_5098",33.8338,-84.0932,"Lake"
"5099","NLA_5099",47.5166,-115.7308,"Lake"
"5100","NLA_5100",40.9777,-90.0915,"Lake"
"5101","NLA_5101",38.3251,-87.0556,"Lake"
"5102","NLA_5102",43.7975,-85.2114,"Lake"
"5103","NLA_5103",43.1182,-85.3563,"Lake"
"5104","NLA_5104",46.0096,-94.6982,"Lake"
"5105","NLA_5105",37.6485,-90.5885,"Lake"
"5106","NLA_5106",43.8399,-71.2232,"Lake"
"5107","NLA_5107",39.935,-74.9239,"Lake"
"5108","NLA_5108",35.7453,-96.0239,"Lake"
"5109","NLA_5109",44.7787,-121.7845,"Lake"
"5110","NLA_5110",42.8898,-124.0779,"Lake"
"5111","NLA_5111",41.3949,-75.3628,"Lake"
"5112","NLA_5112",41.4347,-71.4884,"Lake"
"5113","NLA_5113",44.0794,-97.3393,"Lake"
"5114","NLA_5114",47.0651,-119.4241,"Lake"
"5115","NLA_5115",45.5809,-91.9013,"Lake"
"5116","NLA_5116",33.7905,-84.9463,"Lake"
"5117","NLA_5117",39.0695,-85.1894,"Lake"
"5118","NLA_5118",43.9569,-85,"Lake"
"5119","NLA_5119",45.9167,-95.3966,"Lake"
"5120","NLA_5120",46.4353,-93.9334,"Lake"
"5121","NLA_5121",33.1457,-90.3549,"Lake"
"5122","NLA_5122",40.6848,-99.3764,"Lake"
"5123","NLA_5123",43.8195,-121.8939,"Lake"
"5124","NLA_5124",43.3748,-124.2457,"Lake"
"5125","NLA_5125",42.5182,-122.2391,"Lake"
"5126","NLA_5126",41.2044,-74.9991,"Lake"
"5127","NLA_5127",44.3874,-100.9471,"Lake"
"5128","NLA_5128",35.2361,-84.6492,"Lake"
