"","SITE_ID","ECO_TYPE","DATE_COL","UNITS","LAT","LON","DOC","NO3 as N","PO4 as P"
"267","ECN_T04_2","River/Stream",2000-05-17,"mg/L",54.695042,-2.38785,26,0.27,0
"268","ECN_T04_1","River/Stream",2000-05-17,"mg/L",54.695042,-2.38785,16,0.25,0
"269","ECN_T02_1","River/Stream",2000-05-17,"mg/L",56.909267,-2.553372,9.19,0.052,0.003
"270","ECN_T02_1","River/Stream",2000-05-24,"mg/L",56.909267,-2.553372,5.5,0.025,0.003
"271","ECN_T04_3","River/Stream",2000-05-24,"mg/L",54.695042,-2.38785,12.7,0,0
"272","ECN_T04_2","River/Stream",2000-05-24,"mg/L",54.695042,-2.38785,23,0,0
"273","ECN_T04_1","River/Stream",2000-05-24,"mg/L",54.695042,-2.38785,16.8,0,0
"274","ECN_T07_1","River/Stream",2000-05-24,"mg/L",55.489853,-2.212033,1.3,0.138,0.01
"275","ECN_T04_5","River/Stream",2000-05-24,"mg/L",54.695042,-2.38785,22.1,0,0
"276","ECN_T04_4","River/Stream",2000-05-24,"mg/L",54.695042,-2.38785,18.2,0,0
"277","ECN_T08_2","River/Stream",2000-05-24,"mg/L",51.78135,-1.336058,3.3,7.3,0
"278","ECN_T08_3","River/Stream",2000-05-24,"mg/L",51.78135,-1.336058,3.4,0.338,0
"279","ECN_T07_2","River/Stream",2000-05-24,"mg/L",55.489853,-2.212033,1.33,0.029,0.003
"280","ECN_T11_1","River/Stream",2000-05-24,"mg/L",53.07455,-4.033511,2.53,0.11,0
"281","ECN_T08_4","River/Stream",2000-05-24,"mg/L",51.78135,-1.336058,7.9,0,0
"282","ECN_T04_1","River/Stream",2000-05-31,"mg/L",54.695042,-2.38785,13.5,0,0.01
"283","ECN_T02_1","River/Stream",2000-05-31,"mg/L",56.909267,-2.553372,8.63,0.05,0.003
"284","ECN_T04_4","River/Stream",2000-05-31,"mg/L",54.695042,-2.38785,13.1,0,0
"285","ECN_T04_5","River/Stream",2000-05-31,"mg/L",54.695042,-2.38785,23.9,0,0
"286","ECN_T04_3","River/Stream",2000-05-31,"mg/L",54.695042,-2.38785,9.1,0,0
"287","ECN_T04_2","River/Stream",2000-05-31,"mg/L",54.695042,-2.38785,22,0,0
"288","ECN_T08_2","River/Stream",2000-05-31,"mg/L",51.78135,-1.336058,3.3,8.7,0
"289","ECN_T07_2","River/Stream",2000-05-31,"mg/L",55.489853,-2.212033,1.97,0.079,0.009
"290","ECN_T07_1","River/Stream",2000-05-31,"mg/L",55.489853,-2.212033,1.58,0.124,0.011
"291","ECN_T11_1","River/Stream",2000-05-31,"mg/L",53.07455,-4.033511,2.16,0.09,0.003
"292","ECN_T08_4","River/Stream",2000-05-31,"mg/L",51.78135,-1.336058,8.2,0.425,0
"293","ECN_T08_3","River/Stream",2000-05-31,"mg/L",51.78135,-1.336058,3.7,0.479,0
"294","ECN_T04_3","River/Stream",2000-06-07,"mg/L",54.695042,-2.38785,13.9,0,0
"295","ECN_T04_2","River/Stream",2000-06-07,"mg/L",54.695042,-2.38785,19.8,0,0
"296","ECN_T04_1","River/Stream",2000-06-07,"mg/L",54.695042,-2.38785,16.9,0,0
"297","ECN_T02_1","River/Stream",2000-06-07,"mg/L",56.909267,-2.553372,5.62,0.045,0.003
"298","ECN_T04_5","River/Stream",2000-06-07,"mg/L",54.695042,-2.38785,18,0,0
"299","ECN_T04_4","River/Stream",2000-06-07,"mg/L",54.695042,-2.38785,18.4,0,0
"300","ECN_T08_2","River/Stream",2000-06-07,"mg/L",51.78135,-1.336058,2.9,7.24,0
"301","ECN_T07_2","River/Stream",2000-06-07,"mg/L",55.489853,-2.212033,2.5,0.093,0.013
"302","ECN_T07_1","River/Stream",2000-06-07,"mg/L",55.489853,-2.212033,1.93,0.179,0.011
"303","ECN_T11_1","River/Stream",2000-06-07,"mg/L",53.07455,-4.033511,2.78,0.068,0
"304","ECN_T08_4","River/Stream",2000-06-07,"mg/L",51.78135,-1.336058,7.8,0.104,0
"305","ECN_T08_3","River/Stream",2000-06-07,"mg/L",51.78135,-1.336058,3.3,0.27,0
"306","ECN_T12_1","River/Stream",2000-06-14,"mg/L",57.116344,-3.829717,2.5,0,0
"307","ECN_T11_1","River/Stream",2000-06-14,"mg/L",53.07455,-4.033511,3.15,0.043,0.003
"308","ECN_T08_4","River/Stream",2000-06-14,"mg/L",51.78135,-1.336058,7.3,0.01,0
"309","ECN_T08_2","River/Stream",2000-06-14,"mg/L",51.78135,-1.336058,2.4,6.18,0
"310","ECN_T08_3","River/Stream",2000-06-14,"mg/L",51.78135,-1.336058,3.5,0.182,0
"311","ECN_T07_2","River/Stream",2000-06-14,"mg/L",55.489853,-2.212033,1.68,0.1,0.012
"312","ECN_T07_1","River/Stream",2000-06-14,"mg/L",55.489853,-2.212033,1.39,0.189,0.01
"313","ECN_T05_1","River/Stream",2000-06-14,"mg/L",50.781933,-3.917806,3.48,0.671,0.044
"314","ECN_T05_3","River/Stream",2000-06-14,"mg/L",50.781933,-3.917806,3.39,1.425,0.013
"315","ECN_T04_5","River/Stream",2000-06-14,"mg/L",54.695042,-2.38785,23.7,0,0
"316","ECN_T04_4","River/Stream",2000-06-14,"mg/L",54.695042,-2.38785,21.4,0,0
"317","ECN_T04_3","River/Stream",2000-06-14,"mg/L",54.695042,-2.38785,13.9,0.01,0
"318","ECN_T04_2","River/Stream",2000-06-14,"mg/L",54.695042,-2.38785,25.2,0.04,0
"319","ECN_T04_1","River/Stream",2000-06-14,"mg/L",54.695042,-2.38785,20.2,0,0
"320","ECN_T02_1","River/Stream",2000-06-14,"mg/L",56.909267,-2.553372,5.55,0.059,0.003
"321","ECN_T04_2","River/Stream",2000-06-21,"mg/L",54.695042,-2.38785,22.8,0.01,0
"322","ECN_T04_1","River/Stream",2000-06-21,"mg/L",54.695042,-2.38785,8.8,0.04,0
"323","ECN_T02_1","River/Stream",2000-06-21,"mg/L",56.909267,-2.553372,4.68,0.097,0.003
"324","ECN_T04_4","River/Stream",2000-06-21,"mg/L",54.695042,-2.38785,7.8,0.14,0
"325","ECN_T04_3","River/Stream",2000-06-21,"mg/L",54.695042,-2.38785,5.3,0.09,0
"326","ECN_T08_4","River/Stream",2000-06-21,"mg/L",51.78135,-1.336058,7.9,0.01,0
"327","ECN_T08_2","River/Stream",2000-06-21,"mg/L",51.78135,-1.336058,2.3,5.76,0
"328","ECN_T07_2","River/Stream",2000-06-21,"mg/L",55.489853,-2.212033,1.65,0.197,0.013
"329","ECN_T07_1","River/Stream",2000-06-21,"mg/L",55.489853,-2.212033,1.4,0.058,0.007
"330","ECN_T12_1","River/Stream",2000-06-21,"mg/L",57.116344,-3.829717,1.9,0,0
"331","ECN_T11_1","River/Stream",2000-06-21,"mg/L",53.07455,-4.033511,3.13,0.021,0
"332","ECN_T08_3","River/Stream",2000-06-21,"mg/L",51.78135,-1.336058,3.7,0.121,0
"333","ECN_T04_1","River/Stream",2000-06-28,"mg/L",54.695042,-2.38785,12.4,0.03,0
"334","ECN_T04_2","River/Stream",2000-06-28,"mg/L",54.695042,-2.38785,25.8,0.01,0
"335","ECN_T02_1","River/Stream",2000-06-28,"mg/L",56.909267,-2.553372,4.85,0.013,0.003
"336","ECN_T04_4","River/Stream",2000-06-28,"mg/L",54.695042,-2.38785,11,0.06,0
"337","ECN_T04_3","River/Stream",2000-06-28,"mg/L",54.695042,-2.38785,7.3,0.02,0
"338","ECN_T07_1","River/Stream",2000-06-28,"mg/L",55.489853,-2.212033,1.92,0.193,0.011
"339","ECN_T05_3","River/Stream",2000-06-28,"mg/L",50.781933,-3.917806,3.14,3.522,0
"340","ECN_T05_1","River/Stream",2000-06-28,"mg/L",50.781933,-3.917806,3.2,0.677,0.049
"341","ECN_T08_3","River/Stream",2000-06-28,"mg/L",51.78135,-1.336058,7.3,0.249,0.013
"342","ECN_T08_2","River/Stream",2000-06-28,"mg/L",51.78135,-1.336058,5.5,5.77,0.01
"343","ECN_T07_2","River/Stream",2000-06-28,"mg/L",55.489853,-2.212033,1.56,0.087,0.011
"344","ECN_T11_1","River/Stream",2000-06-28,"mg/L",53.07455,-4.033511,3.46,0.023,0
"345","ECN_T08_4","River/Stream",2000-06-28,"mg/L",51.78135,-1.336058,10.8,0.021,0
"346","ECN_T02_1","River/Stream",2000-07-05,"mg/L",56.909267,-2.553372,4.42,0.083,0.02
"347","ECN_T04_3","River/Stream",2000-07-05,"mg/L",54.695042,-2.38785,5.9,0.071,0
"348","ECN_T04_2","River/Stream",2000-07-05,"mg/L",54.695042,-2.38785,23.7,0.031,0
"349","ECN_T04_1","River/Stream",2000-07-05,"mg/L",54.695042,-2.38785,9.6,0.153,0
"350","ECN_T07_1","River/Stream",2000-07-05,"mg/L",55.489853,-2.212033,1.22,0.215,0.015
"351","ECN_T04_4","River/Stream",2000-07-05,"mg/L",54.695042,-2.38785,7.8,0.142,0
"352","ECN_T08_3","River/Stream",2000-07-05,"mg/L",51.78135,-1.336058,7.3,0.114,0.017
"353","ECN_T08_2","River/Stream",2000-07-05,"mg/L",51.78135,-1.336058,5.4,5.43,0
"354","ECN_T08_1","River/Stream",2000-07-05,"mg/L",51.78135,-1.336058,7.2,5,0.062
"355","ECN_T07_2","River/Stream",2000-07-05,"mg/L",55.489853,-2.212033,1.5,0.059,0.008
"356","ECN_T11_1","River/Stream",2000-07-05,"mg/L",53.07455,-4.033511,3.88,0.029,0.009
"357","ECN_T08_4","River/Stream",2000-07-05,"mg/L",51.78135,-1.336058,10.8,0.01,0
"358","ECN_T02_1","River/Stream",2000-07-11,"mg/L",56.909267,-2.553372,5.31,0.064,0.005
"359","ECN_T04_2","River/Stream",2000-07-12,"mg/L",54.695042,-2.38785,25.3,0.081,0
"360","ECN_T04_1","River/Stream",2000-07-12,"mg/L",54.695042,-2.38785,18.3,0.071,0
"361","ECN_T04_5","River/Stream",2000-07-12,"mg/L",54.695042,-2.38785,24,0.02,0
"362","ECN_T04_4","River/Stream",2000-07-12,"mg/L",54.695042,-2.38785,19,0.02,0
"363","ECN_T04_3","River/Stream",2000-07-12,"mg/L",54.695042,-2.38785,11.7,0.04,0
"364","ECN_T07_1","River/Stream",2000-07-12,"mg/L",55.489853,-2.212033,2.12,0.107,0.009
"365","ECN_T07_2","River/Stream",2000-07-12,"mg/L",55.489853,-2.212033,2.27,0.083,0.011
"366","ECN_T05_1","River/Stream",2000-07-12,"mg/L",50.781933,-3.917806,5.45,0.548,0.031
"367","ECN_T05_3","River/Stream",2000-07-12,"mg/L",50.781933,-3.917806,5.42,1.199,0.004
"368","ECN_T08_4","River/Stream",2000-07-12,"mg/L",51.78135,-1.336058,11,0.02,0.006
"369","ECN_T08_2","River/Stream",2000-07-12,"mg/L",51.78135,-1.336058,4.9,6.02,0
"370","ECN_T08_1","River/Stream",2000-07-12,"mg/L",51.78135,-1.336058,6.4,3.87,0.043
"371","ECN_T11_1","River/Stream",2000-07-12,"mg/L",53.07455,-4.033511,4.3,0.023,0.003
"372","ECN_T11_1","River/Stream",2000-07-19,"mg/L",53.07455,-4.033511,3.93,0.046,0.002
"373","ECN_T12_1","River/Stream",2000-07-19,"mg/L",57.116344,-3.829717,4.7,0.107,0
"374","ECN_T08_4","River/Stream",2000-07-19,"mg/L",51.78135,-1.336058,11.3,0.03,0
"375","ECN_T08_3","River/Stream",2000-07-19,"mg/L",51.78135,-1.336058,7.2,0.111,0
"376","ECN_T08_2","River/Stream",2000-07-19,"mg/L",51.78135,-1.336058,4.8,7.27,0.007
"377","ECN_T07_2","River/Stream",2000-07-19,"mg/L",55.489853,-2.212033,1.56,0.028,0.007
"378","ECN_T07_1","River/Stream",2000-07-19,"mg/L",55.489853,-2.212033,1.93,0.146,0.012
"379","ECN_T04_4","River/Stream",2000-07-19,"mg/L",54.695042,-2.38785,9.1,0.118,0
"380","ECN_T04_3","River/Stream",2000-07-19,"mg/L",54.695042,-2.38785,6.4,0.02,0
"381","ECN_T04_2","River/Stream",2000-07-19,"mg/L",54.695042,-2.38785,24.5,0.03,0
"382","ECN_T04_1","River/Stream",2000-07-19,"mg/L",54.695042,-2.38785,10.8,0.08,0.005
"383","ECN_T02_1","River/Stream",2000-07-19,"mg/L",56.909267,-2.553372,3.43,0.051,0.007
"384","ECN_T02_1","River/Stream",2000-07-26,"mg/L",56.909267,-2.553372,6.2,0.069,0.003
"385","ECN_T04_3","River/Stream",2000-07-26,"mg/L",54.695042,-2.38785,5.2,0.029,0
"386","ECN_T04_2","River/Stream",2000-07-26,"mg/L",54.695042,-2.38785,24.3,0,0.006
"387","ECN_T04_1","River/Stream",2000-07-26,"mg/L",54.695042,-2.38785,9,0.068,0.005
"388","ECN_T07_1","River/Stream",2000-07-26,"mg/L",55.489853,-2.212033,1.43,0.14,0.01
"389","ECN_T05_1","River/Stream",2000-07-26,"mg/L",50.781933,-3.917806,1.81,0.732,0.131
"390","ECN_T04_4","River/Stream",2000-07-26,"mg/L",54.695042,-2.38785,7.1,0.166,0
"391","ECN_T08_2","River/Stream",2000-07-26,"mg/L",51.78135,-1.336058,5.1,6.62,0.007
"392","ECN_T08_1","River/Stream",2000-07-26,"mg/L",51.78135,-1.336058,7.4,1.49,0.045
"393","ECN_T07_2","River/Stream",2000-07-26,"mg/L",55.489853,-2.212033,1.57,0.045,0.006
"394","ECN_T11_1","River/Stream",2000-07-26,"mg/L",53.07455,-4.033511,4.36,0.035,0.002
"395","ECN_T08_4","River/Stream",2000-07-26,"mg/L",51.78135,-1.336058,11.3,0.102,0
"396","ECN_T04_1","River/Stream",2000-08-02,"mg/L",54.695042,-2.38785,18.7,0.093,0
"397","ECN_T04_4","River/Stream",2000-08-02,"mg/L",54.695042,-2.38785,18.9,0.041,0
"398","ECN_T04_3","River/Stream",2000-08-02,"mg/L",54.695042,-2.38785,12.7,0.021,0
"399","ECN_T04_2","River/Stream",2000-08-02,"mg/L",54.695042,-2.38785,28.8,0.062,0
"400","ECN_T08_2","River/Stream",2000-08-02,"mg/L",51.78135,-1.336058,5.3,7.34,0
"401","ECN_T07_2","River/Stream",2000-08-02,"mg/L",55.489853,-2.212033,1.41,0.033,0.003
"402","ECN_T07_1","River/Stream",2000-08-02,"mg/L",55.489853,-2.212033,1.49,0.18,0.016
"403","ECN_T11_1","River/Stream",2000-08-02,"mg/L",53.07455,-4.033511,5.6,0.034,0
"404","ECN_T08_4","River/Stream",2000-08-02,"mg/L",51.78135,-1.336058,12.1,0.031,0
"405","ECN_T02_1","River/Stream",2000-08-03,"mg/L",56.909267,-2.553372,5.14,0.042,0.003
"406","ECN_T12_1","River/Stream",2000-08-08,"mg/L",57.116344,-3.829717,4.8,0.044,0
"407","ECN_T04_2","River/Stream",2000-08-09,"mg/L",54.695042,-2.38785,28.5,0.041,0
"408","ECN_T04_1","River/Stream",2000-08-09,"mg/L",54.695042,-2.38785,14.6,0.061,0
"409","ECN_T02_1","River/Stream",2000-08-09,"mg/L",56.909267,-2.553372,4.69,0.099,0.003
"410","ECN_T05_1","River/Stream",2000-08-09,"mg/L",50.781933,-3.917806,2.67,0.72,0.132
"411","ECN_T04_4","River/Stream",2000-08-09,"mg/L",54.695042,-2.38785,14.3,0.091,0
"412","ECN_T04_3","River/Stream",2000-08-09,"mg/L",54.695042,-2.38785,12.3,0.02,0
"413","ECN_T07_2","River/Stream",2000-08-09,"mg/L",55.489853,-2.212033,1.91,0.087,0.009
"414","ECN_T07_1","River/Stream",2000-08-09,"mg/L",55.489853,-2.212033,2.08,0.207,0.016
"415","ECN_T11_1","River/Stream",2000-08-09,"mg/L",53.07455,-4.033511,7.8,0.054,0
"416","ECN_T08_4","River/Stream",2000-08-09,"mg/L",51.78135,-1.336058,12.1,0.071,0
"417","ECN_T08_2","River/Stream",2000-08-09,"mg/L",51.78135,-1.336058,4.3,7.56,0.005
"418","ECN_T12_1","River/Stream",2000-08-16,"mg/L",57.116344,-3.829717,2.7,0,0
"419","ECN_T11_1","River/Stream",2000-08-16,"mg/L",53.07455,-4.033511,5.3,0.077,0.002
"420","ECN_T08_4","River/Stream",2000-08-16,"mg/L",51.78135,-1.336058,13.4,0.081,0
"421","ECN_T08_2","River/Stream",2000-08-16,"mg/L",51.78135,-1.336058,4.5,7.76,0
"422","ECN_T07_2","River/Stream",2000-08-16,"mg/L",55.489853,-2.212033,1.77,0.104,0.011
"423","ECN_T07_1","River/Stream",2000-08-16,"mg/L",55.489853,-2.212033,1.68,0.197,0.014
"424","ECN_T04_5","River/Stream",2000-08-16,"mg/L",54.695042,-2.38785,42.5,0,0
"425","ECN_T04_4","River/Stream",2000-08-16,"mg/L",54.695042,-2.38785,33.5,0,0
"426","ECN_T04_3","River/Stream",2000-08-16,"mg/L",54.695042,-2.38785,27.2,0.01,0
"427","ECN_T04_2","River/Stream",2000-08-16,"mg/L",54.695042,-2.38785,39,0.051,0
"428","ECN_T04_1","River/Stream",2000-08-16,"mg/L",54.695042,-2.38785,34,0.031,0
"429","ECN_T02_1","River/Stream",2000-08-16,"mg/L",56.909267,-2.553372,6.72,0.087,0.003
"430","ECN_T04_2","River/Stream",2000-08-23,"mg/L",54.695042,-2.38785,35.5,0.02,0
"431","ECN_T04_1","River/Stream",2000-08-23,"mg/L",54.695042,-2.38785,19.9,0.04,0
"432","ECN_T02_1","River/Stream",2000-08-23,"mg/L",56.909267,-2.553372,10.06,0.082,0.024
"433","ECN_T04_4","River/Stream",2000-08-23,"mg/L",54.695042,-2.38785,20.6,0.079,0
"434","ECN_T04_3","River/Stream",2000-08-23,"mg/L",54.695042,-2.38785,11.6,0,0
"435","ECN_T08_2","River/Stream",2000-08-23,"mg/L",51.78135,-1.336058,4.3,7.4,0
"436","ECN_T07_2","River/Stream",2000-08-23,"mg/L",55.489853,-2.212033,2.36,0.122,0.003
"437","ECN_T07_1","River/Stream",2000-08-23,"mg/L",55.489853,-2.212033,2.43,0.158,0.009
"438","ECN_T11_1","River/Stream",2000-08-23,"mg/L",53.07455,-4.033511,5.3,0.054,0.012
"439","ECN_T08_4","River/Stream",2000-08-23,"mg/L",51.78135,-1.336058,11.5,0.061,0.006
"440","ECN_T04_2","River/Stream",2000-08-30,"mg/L",54.695042,-2.38785,29,0.02,0
"441","ECN_T04_1","River/Stream",2000-08-30,"mg/L",54.695042,-2.38785,18.3,0.02,0
"442","ECN_T02_1","River/Stream",2000-08-30,"mg/L",56.909267,-2.553372,10.84,0.057,0.003
"443","ECN_T04_4","River/Stream",2000-08-30,"mg/L",54.695042,-2.38785,16.4,0.04,0
"444","ECN_T04_3","River/Stream",2000-08-30,"mg/L",54.695042,-2.38785,12.6,0,0
"445","ECN_T08_2","River/Stream",2000-08-30,"mg/L",51.78135,-1.336058,4.3,7.95,0
"446","ECN_T07_2","River/Stream",2000-08-30,"mg/L",55.489853,-2.212033,1.53,0.084,0.007
"447","ECN_T07_1","River/Stream",2000-08-30,"mg/L",55.489853,-2.212033,1.48,0.122,0.01
"448","ECN_T12_1","River/Stream",2000-08-30,"mg/L",57.116344,-3.829717,2.4,0.05,0
"449","ECN_T11_1","River/Stream",2000-08-30,"mg/L",53.07455,-4.033511,4.3,0.056,0
"450","ECN_T08_4","River/Stream",2000-08-30,"mg/L",51.78135,-1.336058,11.7,0.04,0
"451","ECN_T02_1","River/Stream",2000-09-06,"mg/L",56.909267,-2.553372,23.86,0.013,0.005
"452","ECN_T04_3","River/Stream",2000-09-06,"mg/L",54.695042,-2.38785,25,0.01,0
"453","ECN_T04_2","River/Stream",2000-09-06,"mg/L",54.695042,-2.38785,31.5,0.01,0
"454","ECN_T04_1","River/Stream",2000-09-06,"mg/L",54.695042,-2.38785,29.4,0.02,0
"455","ECN_T05_3","River/Stream",2000-09-06,"mg/L",50.781933,-3.917806,3.1,2.034,0.02
"456","ECN_T04_5","River/Stream",2000-09-06,"mg/L",54.695042,-2.38785,28.5,0.03,0
"457","ECN_T05_1","River/Stream",2000-09-06,"mg/L",50.781933,-3.917806,3.2,0.419,0.101
"458","ECN_T04_4","River/Stream",2000-09-06,"mg/L",54.695042,-2.38785,27.9,0.03,0
"459","ECN_T08_2","River/Stream",2000-09-06,"mg/L",51.78135,-1.336058,4,7.79,0
"460","ECN_T07_2","River/Stream",2000-09-06,"mg/L",55.489853,-2.212033,1.44,0.108,0.014
"461","ECN_T07_1","River/Stream",2000-09-06,"mg/L",55.489853,-2.212033,2.11,0.182,0.018
"462","ECN_T11_1","River/Stream",2000-09-06,"mg/L",53.07455,-4.033511,2.2,0.084,0
"463","ECN_T08_4","River/Stream",2000-09-06,"mg/L",51.78135,-1.336058,11.6,0.096,0
"464","ECN_T12_1","River/Stream",2000-09-07,"mg/L",57.116344,-3.829717,6.3,0.05,0
"465","ECN_T04_2","River/Stream",2000-09-13,"mg/L",54.695042,-2.38785,31.5,0.019,0
"466","ECN_T04_1","River/Stream",2000-09-13,"mg/L",54.695042,-2.38785,23.4,0,0
"467","ECN_T02_1","River/Stream",2000-09-13,"mg/L",56.909267,-2.553372,13.55,0.013,0.003
"468","ECN_T04_5","River/Stream",2000-09-13,"mg/L",54.695042,-2.38785,29,0,0
"469","ECN_T04_4","River/Stream",2000-09-13,"mg/L",54.695042,-2.38785,24.1,0,0
"470","ECN_T04_3","River/Stream",2000-09-13,"mg/L",54.695042,-2.38785,16.4,0,0
"471","ECN_T07_2","River/Stream",2000-09-13,"mg/L",55.489853,-2.212033,27.12,0.123,0.009
"472","ECN_T07_1","River/Stream",2000-09-13,"mg/L",55.489853,-2.212033,23.11,0.257,0.017
"473","ECN_T11_1","River/Stream",2000-09-13,"mg/L",53.07455,-4.033511,1.89,0.089,0
"474","ECN_T08_4","River/Stream",2000-09-13,"mg/L",51.78135,-1.336058,12.5,0.212,0
"475","ECN_T08_2","River/Stream",2000-09-13,"mg/L",51.78135,-1.336058,3.8,7.79,0
"476","ECN_T12_1","River/Stream",2000-09-20,"mg/L",57.116344,-3.829717,13.1,0,0
"477","ECN_T11_1","River/Stream",2000-09-20,"mg/L",53.07455,-4.033511,1.86,0.095,0
"478","ECN_T08_4","River/Stream",2000-09-20,"mg/L",51.78135,-1.336058,12,0.02,0.025
"479","ECN_T08_2","River/Stream",2000-09-20,"mg/L",51.78135,-1.336058,6.8,6.71,0.026
"480","ECN_T08_1","River/Stream",2000-09-20,"mg/L",51.78135,-1.336058,8.8,12,0.048
"481","ECN_T07_2","River/Stream",2000-09-20,"mg/L",55.489853,-2.212033,43.83,0.045,0.005
"482","ECN_T07_1","River/Stream",2000-09-20,"mg/L",55.489853,-2.212033,35.6,0.013,0.02
"483","ECN_T05_1","River/Stream",2000-09-20,"mg/L",50.781933,-3.917806,3.87,0.735,0.346
"484","ECN_T05_2","River/Stream",2000-09-20,"mg/L",50.781933,-3.917806,21.7,0.118,0.04
"485","ECN_T05_3","River/Stream",2000-09-20,"mg/L",50.781933,-3.917806,3.65,0.89,0.012
"486","ECN_T04_5","River/Stream",2000-09-20,"mg/L",54.695042,-2.38785,16.4,0,0
"487","ECN_T04_4","River/Stream",2000-09-20,"mg/L",54.695042,-2.38785,16.6,0,0
"488","ECN_T04_3","River/Stream",2000-09-20,"mg/L",54.695042,-2.38785,15,0.019,0
"489","ECN_T04_2","River/Stream",2000-09-20,"mg/L",54.695042,-2.38785,17.8,0,0
"490","ECN_T04_1","River/Stream",2000-09-20,"mg/L",54.695042,-2.38785,16.6,0,0
"491","ECN_T02_1","River/Stream",2000-09-20,"mg/L",56.909267,-2.553372,23.93,0.013,0.003
"492","ECN_T02_1","River/Stream",2000-09-27,"mg/L",56.909267,-2.553372,17.79,0.074,0.003
"493","ECN_T04_3","River/Stream",2000-09-27,"mg/L",54.695042,-2.38785,14.9,0.011,0
"494","ECN_T04_2","River/Stream",2000-09-27,"mg/L",54.695042,-2.38785,17.6,0.011,0
"495","ECN_T04_1","River/Stream",2000-09-27,"mg/L",54.695042,-2.38785,17.1,0.011,0
"496","ECN_T04_5","River/Stream",2000-09-27,"mg/L",54.695042,-2.38785,14.9,0.022,0
"497","ECN_T04_4","River/Stream",2000-09-27,"mg/L",54.695042,-2.38785,17.7,0.011,0
"498","ECN_T08_1","River/Stream",2000-09-27,"mg/L",51.78135,-1.336058,7.6,6.32,0.024
"499","ECN_T11_1","River/Stream",2000-09-27,"mg/L",53.07455,-4.033511,1.7,0.112,0
"500","ECN_T08_4","River/Stream",2000-09-27,"mg/L",51.78135,-1.336058,11.9,0.01,0
"501","ECN_T08_2","River/Stream",2000-09-27,"mg/L",51.78135,-1.336058,5.6,6.82,0.017
"502","ECN_T12_1","River/Stream",2000-09-29,"mg/L",57.116344,-3.829717,5.3,0.03,0
"503","ECN_T04_2","River/Stream",2000-10-04,"mg/L",54.695042,-2.38785,26.9,0.011,0
"504","ECN_T04_1","River/Stream",2000-10-04,"mg/L",54.695042,-2.38785,25.1,0.011,0
"505","ECN_T02_1","River/Stream",2000-10-04,"mg/L",56.909267,-2.553372,15.96,0.114,0.003
"506","ECN_T04_5","River/Stream",2000-10-04,"mg/L",54.695042,-2.38785,24,0.011,0
"507","ECN_T04_4","River/Stream",2000-10-04,"mg/L",54.695042,-2.38785,25.3,0,0
"508","ECN_T04_3","River/Stream",2000-10-04,"mg/L",54.695042,-2.38785,20.6,0.022,0
"509","ECN_T07_1","River/Stream",2000-10-04,"mg/L",55.489853,-2.212033,1.49,0.246,0.016
"510","ECN_T08_2","River/Stream",2000-10-04,"mg/L",51.78135,-1.336058,5.4,6.73,0
"511","ECN_T08_1","River/Stream",2000-10-04,"mg/L",51.78135,-1.336058,6.4,6.14,0.027
"512","ECN_T07_2","River/Stream",2000-10-04,"mg/L",55.489853,-2.212033,1.94,0.194,0.011
"513","ECN_T12_1","River/Stream",2000-10-04,"mg/L",57.116344,-3.829717,9.8,0.05,0.009
"514","ECN_T11_1","River/Stream",2000-10-04,"mg/L",53.07455,-4.033511,1.4,0.08,0
"515","ECN_T08_4","River/Stream",2000-10-04,"mg/L",51.78135,-1.336058,11.9,0.04,0.006
"516","ECN_T02_1","River/Stream",2000-10-11,"mg/L",56.909267,-2.553372,11.52,0.092,0.003
"517","ECN_T04_4","River/Stream",2000-10-11,"mg/L",54.695042,-2.38785,12.7,0.011,0
"518","ECN_T04_3","River/Stream",2000-10-11,"mg/L",54.695042,-2.38785,10.2,0.033,0
"519","ECN_T04_2","River/Stream",2000-10-11,"mg/L",54.695042,-2.38785,13.1,0.022,0
"520","ECN_T04_1","River/Stream",2000-10-11,"mg/L",54.695042,-2.38785,12.1,0.011,0
"521","ECN_T04_5","River/Stream",2000-10-11,"mg/L",54.695042,-2.38785,11.6,0.011,0
"522","ECN_T08_2","River/Stream",2000-10-11,"mg/L",51.78135,-1.336058,7.9,7.51,0.014
"523","ECN_T08_1","River/Stream",2000-10-11,"mg/L",51.78135,-1.336058,11.2,29,0.026
"524","ECN_T07_2","River/Stream",2000-10-11,"mg/L",55.489853,-2.212033,3.17,0.184,0.014
"525","ECN_T07_1","River/Stream",2000-10-11,"mg/L",55.489853,-2.212033,2.64,0.241,0.022
"526","ECN_T12_1","River/Stream",2000-10-11,"mg/L",57.116344,-3.829717,9,0.1,0
"527","ECN_T08_4","River/Stream",2000-10-11,"mg/L",51.78135,-1.336058,11.6,0,0.008
"528","ECN_T11_1","River/Stream",2000-10-11,"mg/L",53.07455,-4.033511,1.7,0.107,0.002
"529","ECN_T04_2","River/Stream",2000-10-18,"mg/L",54.695042,-2.38785,22.4,0.022,0
"530","ECN_T04_1","River/Stream",2000-10-18,"mg/L",54.695042,-2.38785,21.8,0.011,0
"531","ECN_T02_1","River/Stream",2000-10-18,"mg/L",56.909267,-2.553372,13.1,0.076,0.003
"532","ECN_T04_4","River/Stream",2000-10-18,"mg/L",54.695042,-2.38785,21.4,0.011,0
