"","DATE_COL","SITE_ID","DOC","NO3 as N","TP","LAT","LON","ECO_TYPE","UNITS"
"2404","2012-06-13","NLA_2273",19.75,0,0.088,48.5509,-99.9253,"Lake","mg/L"
"2405","2012-06-13","NLA_2274",3.8,0,0.076,32.6388,-83.9669,"Lake","mg/L"
"2406","2012-06-13","NLA_2275",11.73,0.002,0.204,31.7873,-96.0645,"Lake","mg/L"
"2407","2012-06-13","NLA_2276",2.25,0,0.014,38.9458,-80.4278,"Lake","mg/L"
"2408","2012-06-13","NLA_2277",1.48,0.005,0.0116,40.5076,-122.6943,"Lake","mg/L"
"2409","2012-06-13","NLA_2278",8.71,2.8,0.098,45.1084,-94.1629,"Lake","mg/L"
"2410","2012-06-13","NLA_2279",5.3,0.002,0.041,31.1137,-94.143,"Lake","mg/L"
"2411","2012-06-14","NLA_2280",4.29,0.003,0.071,37.1022,-96.7958,"Lake","mg/L"
"2412","2012-06-14","NLA_2281",4.53,0.001,0.035,37.9753,-78.4281,"Lake","mg/L"
"2413","2012-06-14","NLA_2282",12.31,0,0.051,48.9548,-99.8332,"Lake","mg/L"
"2414","2012-06-14","NLA_2283",23.33,0,0.138,46.5439,-104.0283,"Lake","mg/L"
"2415","2012-06-14","NLA_2284",5.43,0.003,0.018,43.1426,-72.0869,"Lake","mg/L"
"2416","2012-06-14","NLA_2285",7.45,0.222,0.198,29.8771,-92.7985,"Lake","mg/L"
"2417","2012-06-14","NLA_2286",6.34,0.46,0.144,43.1557,-94.6503,"Lake","mg/L"
"2418","2012-06-14","NLA_2287",4.32,0.01,0.103,37.3943,-96.8485,"Lake","mg/L"
"2419","2012-06-14","NLA_2125",3.99,0,0.051,33.5693,-111.5241,"Lake","mg/L"
"2420","2012-06-14","NLA_2288",3.86,0,0.027,38.4344,-93.8778,"Lake","mg/L"
"2421","2012-06-14","NLA_2289",10.42,0,0.15,41.1981,-115.8923,"Lake","mg/L"
"2422","2012-06-14","NLA_2290",5.8,0,0.03,31.8892,-97.7025,"Lake","mg/L"
"2423","2012-06-15","NLA_2291",3.96,0.005,0.025,37.2339,-96.1853,"Lake","mg/L"
"2424","2012-06-17","NLA_2292",7.48,0,0.112,31.3827,-92.7275,"Lake","mg/L"
"2425","2012-06-18","NLA_2293",7.46,0.001,0.019,46.1386,-89.5528,"Lake","mg/L"
"2426","2012-06-18","NLA_2294",18.22,0,0.293,45.4685,-102.4052,"Lake","mg/L"
"2427","2012-06-18","NLA_2295",12.65,0.003,0.068,48.5742,-103.6651,"Lake","mg/L"
"2428","2012-06-18","NLA_2296",2,0.0198,0.0041,37.3733,-120.4335,"Lake","mg/L"
"2429","2012-06-18","NLA_2297",5.85,0.002,0.068,31.3165,-92.7371,"Lake","mg/L"
"2430","2012-06-18","NLA_2298",5.78,0,0.055,31.4931,-92.6852,"Lake","mg/L"
"2431","2012-06-18","NLA_2299",20.52,0,0.603,46.3667,-99.5035,"Lake","mg/L"
"2432","2012-06-18","NLA_2300",4.88,0.12,0.087,36.9311,-96.103,"Lake","mg/L"
"2433","2012-06-18","NLA_2301",5.09,0,0.026,33.8336,-95.6321,"Lake","mg/L"
"2434","2012-06-18","NLA_2302",8.58,0.017,0.059,43.4805,-95.1939,"Lake","mg/L"
"2435","2012-06-18","NLA_2303",2.92,0.002,0.021,43.3768,-123.264,"Lake","mg/L"
"2436","2012-06-18","NLA_2304",2.26,0.003,0.014,43.0226,-72.0164,"Lake","mg/L"
"2437","2012-06-18","NLA_2305",5.61,0.002,0.018,44.4465,-71.8119,"Lake","mg/L"
"2438","2012-06-18","NLA_2306",6.5,0.002,0.03,31.7088,-94.3571,"Lake","mg/L"
"2439","2012-06-19","NLA_2307",21.68,0,0.751,48.749,-102.9426,"Lake","mg/L"
"2440","2012-06-19","NLA_2308",7.32,1.54,0.801,39.3321,-97.3749,"Lake","mg/L"
"2441","2012-06-19","NLA_2309",4.2,0.005,0.0123,36.0828,-118.9092,"Lake","mg/L"
"2442","2012-06-19","NLA_2310",5.17,0.122,0.215,30.5369,-92.4403,"Lake","mg/L"
"2443","2012-06-19","NLA_2311",8.56,0.002,0.045,30.832,-92.4822,"Lake","mg/L"
"2444","2012-06-19","NLA_2312",8.61,0.004,0.044,47.0693,-92.001,"Lake","mg/L"
"2445","2012-06-19","NLA_2313",6.09,0,0.043,48.4953,-107.5493,"Lake","mg/L"
"2446","2012-06-19","NLA_2314",3.23,0.002,0.023,40.9425,-111.405,"Lake","mg/L"
"2447","2012-06-19","NLA_2315",11.74,0.002,0.239,33.0671,-95.738,"Lake","mg/L"
"2448","2012-06-19","NLA_2316",6.64,0.05,0.03,36.823,-96.0476,"Lake","mg/L"
"2449","2012-06-19","NLA_2317",4.55,0.1,0.005,36.3838,-96.2663,"Lake","mg/L"
"2450","2012-06-19","NLA_2318",2.95,0.008,0.022,43.8367,-71.0932,"Lake","mg/L"
"2451","2012-06-19","NLA_2319",19.87,0.003,0.236,45.8707,-103.7051,"Lake","mg/L"
"2452","2012-06-19","NLA_2320",10.77,0,0.068,45.6045,-103.6125,"Lake","mg/L"
"2453","2012-06-19","NLA_2321",4.56,0.002,0.021,47.0737,-94.602,"Lake","mg/L"
"2454","2012-06-19","NLA_2322",2.31,0.002,0.006,39.4694,-79.4987,"Lake","mg/L"
"2455","2012-06-19","NLA_2323",5.24,0,0.027,38.3982,-115.1171,"Lake","mg/L"
"2456","2012-06-19","NLA_2324",0.23,0.078,0.054,32.1997,-94.9075,"Lake","mg/L"
"2457","2012-06-20","NLA_2325",5.01,0.004,0.023,46.3809,-88.7224,"Lake","mg/L"
"2458","2012-06-20","NLA_2326",17.35,0,0.07,44.8709,-103.0033,"Lake","mg/L"
"2459","2012-06-20","NLA_2327",4.82,0.003,0.019,41.924,-72.2196,"Lake","mg/L"
"2460","2012-06-20","NLA_2328",41.64,2.12,3.59,48.3514,-102.1407,"Lake","mg/L"
"2461","2012-06-20","NLA_2329",2.33,0.041,0.01,42.4992,-77.149,"Lake","mg/L"
"2462","2012-06-20","NLA_2330",3.88,0.05,0.03,36.7054,-96.4191,"Lake","mg/L"
"2463","2012-06-20","NLA_2331",13.19,0.002,1.378,48.8342,-108.01,"Lake","mg/L"
"2464","2012-06-20","NLA_2332",22.88,0,0.272,47.2749,-100.398,"Lake","mg/L"
"2465","2012-06-20","NLA_2333",3.1,0.002,0.014,39.1337,-78.5972,"Lake","mg/L"
"2466","2012-06-20","NLA_2334",16.11,0.003,0.066,32.3355,-93.422,"Lake","mg/L"
"2467","2012-06-20","NLA_2335",5.16,0,0.138,37.9082,-114.2672,"Lake","mg/L"
"2468","2012-06-20","NLA_2336",3.22,0.002,0.02,43.5953,-123.2788,"Lake","mg/L"
"2469","2012-06-21","NLA_2337",3.86,0.003,0.015,42.7392,-71.937,"Lake","mg/L"
"2470","2012-06-21","NLA_2338",7.57,0,0.107,45.4743,-93.3452,"Lake","mg/L"
"2471","2012-06-21","NLA_2339",15.3,0.023,0.081,46.4,-99.2822,"Lake","mg/L"
"2472","2012-06-21","NLA_2340",14.39,0.004,0.031,48.3955,-92.6581,"Lake","mg/L"
"2473","2012-06-21","NLA_2197",5.64,0,0.045,39.3488,-95.0434,"Lake","mg/L"
"2474","2012-06-21","NLA_2341",14.75,0.002,1.054,32.3517,-93.7687,"Lake","mg/L"
"2475","2012-06-21","NLA_2342",5.42,0,0.023,32.5807,-93.2588,"Lake","mg/L"
"2476","2012-06-21","NLA_2343",2.26,0,0.03,41.7017,-113.9597,"Lake","mg/L"
"2477","2012-06-21","NLA_2344",6.24,0,0.181,32.9444,-96.4538,"Lake","mg/L"
"2478","2012-06-21","NLA_2345",2.34,0.002,0.01,46.0809,-88.7696,"Lake","mg/L"
"2479","2012-06-21","NLA_2346",8.88,0,0.078,47.7617,-108.4328,"Lake","mg/L"
"2480","2012-06-21","NLA_2347",3.11,0.025,0.025,37.6495,-90.5852,"Lake","mg/L"
"2481","2012-06-21","NLA_2348",3.68,0,0.01,37.911,-90.6309,"Lake","mg/L"
"2482","2012-06-21","NLA_2349",7.12,0.002,0.197,44.5489,-123.3427,"Lake","mg/L"
"2483","2012-06-22","NLA_2350",4.4,0.097,0.079,32.8469,-96.8865,"Lake","mg/L"
"2484","2012-06-22","NLA_2351",15.37,0,0.11,39.931,-104.9733,"Lake","mg/L"
"2485","2012-06-22","NLA_2352",10.58,0.002,0.109,32.7118,-91.7054,"Lake","mg/L"
"2486","2012-06-24","NLA_2353",5.18,0,0.397,31.919,-91.2271,"Lake","mg/L"
"2487","2012-06-24","NLA_2354",6.68,0,0.089,33.5162,-94.1251,"Lake","mg/L"
"2488","2012-06-24","NLA_2355",4.87,0,0.088,26.0697,-97.5616,"Lake","mg/L"
"2489","2012-06-25","NLA_2356",4.67,0,0.241,41.4694,-93.9205,"Lake","mg/L"
"2490","2012-06-25","NLA_2133",17.16,0.003,0.062,46.826,-100.6342,"Lake","mg/L"
"2491","2012-06-25","NLA_2357",6.34,0.07,0.137,39.5419,-119.7789,"Lake","mg/L"
"2492","2012-06-25","NLA_2359",4.25,0.02,0.081,39.2162,-76.8537,"Lake","mg/L"
"2493","2012-06-25","NLA_2360",2.15,5.89,0.016,38.5599,-75.6293,"Lake","mg/L"
"2494","2012-06-25","NLA_2361",5.98,1.25,0.455,37.4919,-95.0772,"Lake","mg/L"
"2495","2012-06-25","NLA_2362",15.46,0.003,3.085,31.2769,-91.6303,"Lake","mg/L"
"2496","2012-06-25","NLA_2363",13.59,0.003,0.058,32.8279,-94.0474,"Lake","mg/L"
"2497","2012-06-25","NLA_2364",11.53,0.014,0.025,47.6678,-90.9889,"Lake","mg/L"
"2498","2012-06-25","NLA_2365",7.99,0.107,0.383,43.4602,-116.1413,"Lake","mg/L"
"2499","2012-06-26","NLA_2366",6.33,0.006,0.016,40.5974,-93.7712,"Lake","mg/L"
"2500","2012-06-26","NLA_2367",3.4,0,0.018,41.4387,-93.5497,"Lake","mg/L"
"2501","2012-06-26","NLA_2368",2.54,0.002,0.009,37.0434,-80.8676,"Lake","mg/L"
"2502","2012-06-26","NLA_2369",4.79,0,0.021,39.1075,-119.9073,"Lake","mg/L"
"2503","2012-06-26","NLA_2370",9.2,0.002,0.167,32.4157,-96.06,"Lake","mg/L"
"2504","2012-06-26","NLA_2371",1.62,0.002,0.029,38.9972,-108.0512,"Lake","mg/L"
"2505","2012-06-26","NLA_2372",7.34,0.002,0.095,37.1933,-95.989,"Lake","mg/L"
"2506","2012-06-26","NLA_2373",18.19,0.015,0.026,47.9472,-91.3926,"Lake","mg/L"
"2507","2012-06-26","NLA_2374",35.26,0,0.355,48.9859,-104.3737,"Lake","mg/L"
"2508","2012-06-26","NLA_2375",3.57,0.002,0.049,41.2472,-74.5212,"Lake","mg/L"
"2509","2012-06-26","NLA_2376",6.32,0.002,0.042,45.4401,-97.2623,"Lake","mg/L"
"2510","2012-06-26","NLA_2377",2.4,0.002,0.026,38.4914,-79.3148,"Lake","mg/L"
"2511","2012-06-26","NLA_2378",3.75,0.003,0.024,40.4802,-88.103,"Lake","mg/L"
"2512","2012-06-26","NLA_2379",6.48,0.004,0.027,42.733,-72.1033,"Lake","mg/L"
"2513","2012-06-26","NLA_2380",2.73,0.002,0.01,41.7119,-72.329,"Lake","mg/L"
"2514","2012-06-26","NLA_2381",3.83,0.004,0.093,43.1659,-115.6525,"Lake","mg/L"
"2515","2012-06-26","NLA_2382",3.83,0.04,0.01,41.3441,-76.2832,"Lake","mg/L"
"2516","2012-06-26","NLA_2383",12.16,0.002,0.043,48.007,-101.5324,"Lake","mg/L"
"2517","2012-06-26","NLA_2262",6.07,0,0.401,31.6674,-91.5077,"Lake","mg/L"
"2518","2012-06-26","NLA_2384",3.23,0.007,0.014,44.7196,-72.2338,"Lake","mg/L"
"2519","2012-06-26","NLA_2385",10.66,0.004,0.332,42.7743,-118.4442,"Lake","mg/L"
"2520","2012-06-26","NLA_2386",19.86,0,0.114,26.622,-98.0612,"Lake","mg/L"
"2521","2012-06-27","NLA_2388",18.36,0.002,0.167,45.4533,-97.6689,"Lake","mg/L"
"2522","2012-06-27","NLA_2389",4.12,0.002,0.046,42.4792,-92.3886,"Lake","mg/L"
"2523","2012-06-27","NLA_2390",2.86,0.002,0.009,36.9595,-81.8085,"Lake","mg/L"
"2524","2012-06-27","NLA_2391",105.31,0,3.436,48.8494,-104.0594,"Lake","mg/L"
"2525","2012-06-27","NLA_2392",2.29,0.002,0.036,37.2525,-113.7781,"Lake","mg/L"
"2526","2012-06-27","NLA_2393",6.25,0.002,0.041,38.0495,-111.602,"Lake","mg/L"
"2527","2012-06-27","NLA_2394",2.76,0.002,0.011,39.5159,-80.4101,"Lake","mg/L"
"2528","2012-06-27","NLA_2395",9.5,0,0.083,40.0472,-119.5716,"Lake","mg/L"
"2529","2012-06-27","NLA_2396",4.06,0.002,0.028,38.126,-96.3096,"Lake","mg/L"
"2530","2012-06-27","NLA_2397",6.33,0.003,0.02,41.8915,-71.6826,"Lake","mg/L"
"2531","2012-06-27","NLA_2398",3.02,0.04,0.014,41.2817,-75.4854,"Lake","mg/L"
"2532","2012-06-27","NLA_2399",5.07,0.135,0.016,44.0384,-74.3672,"Lake","mg/L"
"2533","2012-06-27","NLA_2400",1.91,0.002,0.007,37.9749,-80.9538,"Lake","mg/L"
"2534","2012-06-27","NLA_2401",5.5,0.002,0.227,38.9886,-75.5212,"Lake","mg/L"
"2535","2012-06-27","NLA_2402",19.52,0.003,0.017,48.0222,-91.439,"Lake","mg/L"
"2536","2012-06-27","NLA_2403",16.38,0,0.254,48.2482,-98.8982,"Lake","mg/L"
"2537","2012-06-27","NLA_2404",19.77,0.016,0.306,42.9179,-118.854,"Lake","mg/L"
"2538","2012-06-27","NLA_2405",10.92,0.002,0.043,31.7791,-99.4875,"Lake","mg/L"
"2539","2012-06-27","NLA_2406",5.09,0,0.037,39.0367,-107.9111,"Lake","mg/L"
"2540","2012-06-27","NLA_2407",15.04,0.011,0.705,43.1984,-114.5997,"Lake","mg/L"
"2541","2012-06-27","NLA_2409",1.88,0.002,0.041,42.677,-113.4073,"Lake","mg/L"
"2542","2012-06-28","NLA_2410",7.55,0.002,0.208,42.525,-92.4063,"Lake","mg/L"
"2543","2012-06-28","NLA_2411",5.14,0.002,0.033,40.8503,-94.0703,"Lake","mg/L"
"2544","2012-06-28","NLA_2412",5.73,0.002,0.068,38.4659,-95.7348,"Lake","mg/L"
"2545","2012-06-28","NLA_2413",29.36,0,0.84,47.7368,-100.4388,"Lake","mg/L"
"2546","2012-06-28","NLA_2414",32.43,0,0.322,47.3987,-100.8114,"Lake","mg/L"
"2547","2012-06-28","NLA_2415",2.11,0.002,0.007,41.8811,-73.0399,"Lake","mg/L"
"2548","2012-06-28","NLA_2285",7.72,0.022,0.108,29.8771,-92.7985,"Lake","mg/L"
"2549","2012-06-28","NLA_2416",2.21,0.002,0.006,43.537,-71.511,"Lake","mg/L"
"2550","2012-06-28","NLA_2417",6.69,0.002,0.035,32.1887,-95.4744,"Lake","mg/L"
"2551","2012-06-28","NLA_2418",3.05,0.005,0.118,38.2351,-112.463,"Lake","mg/L"
"2552","2012-06-28","NLA_2419",3.7,0.56,0.193,38.8475,-111.9614,"Lake","mg/L"
"2553","2012-06-28","NLA_2420",18.97,0.013,0.028,48.195,-90.8763,"Lake","mg/L"
"2554","2012-06-28","NLA_2421",15.66,0.133,0.709,45.535,-98.6151,"Lake","mg/L"
"2555","2012-06-28","NLA_2422",5.15,0.002,0.048,40.9449,-106.012,"Lake","mg/L"
"2556","2012-06-28","NLA_2423",7.27,0,0.022,47.0575,-95.7826,"Lake","mg/L"
"2557","2012-06-28","NLA_2424",4.08,0,0.063,38.8371,-82.1245,"Lake","mg/L"
"2558","2012-06-28","NLA_2425",24.64,0.002,0.103,48.4922,-104.3109,"Lake","mg/L"
"2559","2012-06-28","NLA_2426",1.02,0.002,0.014,34.546,-84.3625,"Lake","mg/L"
"2560","2012-06-28","NLA_2427",5.31,0.002,0.077,38.4236,-75.5605,"Lake","mg/L"
"2561","2012-06-28","NLA_2428",4.48,0.002,0.026,33.0786,-96.9867,"Lake","mg/L"
"2562","2012-06-28","NLA_2429",2.93,0.005,0.084,42.2064,-114.8789,"Lake","mg/L"
"2563","2012-06-29","NLA_2430",5.75,0.002,0.427,30.4228,-91.165,"Lake","mg/L"
"2564","2012-07-01","NLA_2431",3.29,0.004,0.026,37.3517,-87.5261,"Lake","mg/L"
"2565","2012-07-02","NLA_2432",10.56,0.308,0.062,42.4326,-93.796,"Lake","mg/L"
"2566","2012-07-02","NLA_2433",1.82,0.26,0.105,36.1506,-96.4397,"Lake","mg/L"
"2567","2012-07-02","NLA_2434",3.38,0,0.017,40.04,-81.0139,"Lake","mg/L"
"2568","2012-07-02","NLA_2435",0.48,0.516,0.028,47.3515,-121.9913,"Lake","mg/L"
"2569","2012-07-02","NLA_2436",6.99,0,0.265,41.8068,-111.897,"Lake","mg/L"
"2570","2012-07-02","NLA_2437",6.14,0.002,0.06,39.4991,-98.3635,"Lake","mg/L"
"2571","2012-07-02","NLA_2438",4.24,0.002,0.018,41.5634,-71.4806,"Lake","mg/L"
"2572","2012-07-02","NLA_2439",1.85,0.002,0.017,45.129,-116.0221,"Lake","mg/L"
"2573","2012-07-02","NLA_2153",3.67,0,0.044,37.6986,-84.2295,"Lake","mg/L"
"2574","2012-07-02","NLA_2156",1.35,0.002,0.013,36.6791,-83.7118,"Lake","mg/L"
"2575","2012-07-02","NLA_2440",1.59,0.002,0.056,44.9641,-116.463,"Lake","mg/L"
"2576","2012-07-02","NLA_2441",7.29,0.003,0.02,44.7778,-71.7992,"Lake","mg/L"
"2577","2012-07-03","NLA_2443",2.47,0.002,0.036,44.3291,-116.1841,"Lake","mg/L"
"2578","2012-07-03","NLA_2444",4.49,0.002,0.034,44.8383,-116.0344,"Lake","mg/L"
"2579","2012-07-04","NLA_2445",2.82,0.002,0.02,39.1695,-111.4507,"Lake","mg/L"
"2580","2012-07-04","NLA_2446",2.05,0.002,0.025,47.471,-123.1739,"Lake","mg/L"
"2581","2012-07-04","NLA_2447",1.49,0.002,0.022,44.7862,-109.2582,"Lake","mg/L"
"2582","2012-07-05","NLA_2448",4.12,0.002,0.019,44.4187,-72.9473,"Lake","mg/L"
"2583","2012-07-05","NLA_2449",4.1,0.031,0.041,43.4431,-99.2576,"Lake","mg/L"
"2584","2012-07-05","NLA_2450",16.79,0,0.091,47.2414,-99.8373,"Lake","mg/L"
"2585","2012-07-05","NLA_2451",3.07,0.003,0.021,39.1424,-111.4525,"Lake","mg/L"
"2586","2012-07-05","NLA_2452",2.4,0.299,0.024,41.7746,-71.4469,"Lake","mg/L"
"2587","2012-07-05","NLA_2453",3.39,0.002,0.006,39.7034,-78.6529,"Lake","mg/L"
"2588","2012-07-05","NLA_2308",7.4,1.49,0.82,39.3321,-97.3749,"Lake","mg/L"
"2589","2012-07-05","NLA_2454",1.8,0.002,0.041,44.7967,-116.7327,"Lake","mg/L"
"2590","2012-07-05","NLA_2455",3.19,0.002,0.201,43.1914,-116.9598,"Lake","mg/L"
"2591","2012-07-05","NLA_2456",1.41,0.005,0.025,38.7911,-105.1064,"Lake","mg/L"
"2592","2012-07-05","NLA_2457",7.04,0.026,0.24,43.1718,-94.9059,"Lake","mg/L"
"2593","2012-07-05","NLA_2458",17.89,0.011,0.089,48.327,-100.7569,"Lake","mg/L"
"2594","2012-07-05","NLA_2459",4.21,0.028,0.009,47.8519,-122.245,"Lake","mg/L"
"2595","2012-07-05","NLA_2460",4.05,0.002,0.02,36.6598,-91.8828,"Lake","mg/L"
"2596","2012-07-05","NLA_2461",5.93,0.234,0.036,42.2159,-83.5844,"Lake","mg/L"
"2597","2012-07-05","NLA_2462",10.69,0.002,0.025,42.4778,-84.1671,"Lake","mg/L"
"2598","2012-07-06","NLA_2464",3.09,0.002,0.015,44.4786,-106.7522,"Lake","mg/L"
"2599","2012-07-06","NLA_2465",7.09,0,0.051,42.5165,-83.7968,"Lake","mg/L"
"2600","2012-07-06","NLA_2466",8.55,0.002,0.022,42.4141,-83.9314,"Lake","mg/L"
"2601","2012-07-07","NLA_2467",9.76,0.237,1.528,41.1263,-104.6434,"Lake","mg/L"
"2602","2012-07-08","NLA_2468",18.93,0.002,0.044,42.5471,-107.1499,"Lake","mg/L"
"2603","2012-07-09","NLA_2469",5.29,0.002,0.022,41.4772,-92.4603,"Lake","mg/L"
"2604","2012-07-09","NLA_2470",6.64,0.005,0.0253,38.0783,-122.7434,"Lake","mg/L"
"2605","2012-07-09","NLA_2471",0.94,0.003,0.019,34.7979,-84.2552,"Lake","mg/L"
"2606","2012-07-09","NLA_2472",18.96,0,0.042,48.2431,-112.8672,"Lake","mg/L"
"2607","2012-07-09","NLA_2473",3.63,0.05,0.344,35.4994,-97.6781,"Lake","mg/L"
"2608","2012-07-09","NLA_2474",3.5,0.005,0.052,42.2714,-109.4346,"Lake","mg/L"
"2609","2012-07-09","NLA_2475",1.95,0.002,0.032,44.093,-123.2761,"Lake","mg/L"
"2610","2012-07-09","NLA_2476",2.77,0.05,0.071,36.1147,-98.5989,"Lake","mg/L"
"2611","2012-07-09","NLA_2169",12.46,0.008,0.545,46.0972,-97.2372,"Lake","mg/L"
"2612","2012-07-09","NLA_2477",5.59,0.003,0.007,39.4077,-74.7782,"Lake","mg/L"
"2613","2012-07-09","NLA_2478",5.07,0.002,0.01,42.6944,-84.5323,"Lake","mg/L"
"2614","2012-07-10","NLA_2479",5.41,0.002,0.05,40.7544,-92.4401,"Lake","mg/L"
"2615","2012-07-10","NLA_2480",2.81,0.004,0.018,37.3885,-91.2621,"Lake","mg/L"
"2616","2012-07-10","NLA_2481",7.33,0.002,0.045,46.0198,-92.5881,"Lake","mg/L"
"2617","2012-07-10","NLA_2482",9.34,0.004,0.114,37.2026,-77.3529,"Lake","mg/L"
"2618","2012-07-10","NLA_2483",5.94,0.002,0.146,37.2924,-77.8935,"Lake","mg/L"
"2619","2012-07-10","NLA_2484",4.31,0.002,0.012,47.5934,-122.1246,"Lake","mg/L"
"2620","2012-07-10","NLA_2485",2.51,0.022,0.012,44.7628,-71.9538,"Lake","mg/L"
"2621","2012-07-10","NLA_2486",2.02,0.005,0.023,39.2047,-111.6689,"Lake","mg/L"
"2622","2012-07-10","NLA_2487",2.35,0.461,0.038,40.7999,-74.7847,"Lake","mg/L"
"2623","2012-07-10","NLA_2488",8.27,0.05,0.49,35.5288,-98.0261,"Lake","mg/L"
"2624","2012-07-10","NLA_2489",5.59,0.236,0.091,45.2673,-96.3703,"Lake","mg/L"
"2625","2012-07-10","NLA_2490",19.58,0,0.316,45.4982,-97.614,"Lake","mg/L"
"2626","2012-07-10","NLA_2491",12.44,0.078,0.13,32.4657,-96.2002,"Lake","mg/L"
"2627","2012-07-10","NLA_2492",1.69,0.0056,0.0041,38.7282,-121.1312,"Lake","mg/L"
"2628","2012-07-10","NLA_2493",15.79,0,0.029,48.6211,-113.1088,"Lake","mg/L"
"2629","2012-07-10","NLA_2494",20.25,0.002,0.302,46.0228,-99.292,"Lake","mg/L"
"2630","2012-07-10","NLA_2495",28.46,0,0.099,45.9535,-99.1358,"Lake","mg/L"
"2631","2012-07-10","NLA_2496",2.46,0.002,0.036,41.945,-110.6569,"Lake","mg/L"
"2632","2012-07-10","NLA_2497",20.45,0.004,0.036,41.515,-71.5891,"Lake","mg/L"
"2633","2012-07-10","NLA_2498",3.11,0.04,0.011,41.9714,-75.8798,"Lake","mg/L"
"2634","2012-07-10","NLA_2499",2.99,0.002,0.108,41.6333,-118.3894,"Lake","mg/L"
"2635","2012-07-10","NLA_2501",18.43,0.002,0.031,42.3881,-84.908,"Lake","mg/L"
"2636","2012-07-10","NLA_2502",5.95,0.002,0.038,43.3734,-86.1453,"Lake","mg/L"
"2637","2012-07-10","NLA_2315",14.94,0.005,0.59,33.0671,-95.738,"Lake","mg/L"
"2638","2012-07-10","NLA_2503",0.3,0.002,0.062,44.3131,-122.0454,"Lake","mg/L"
"2639","2012-07-11","NLA_2504",2.61,0.003,0.008,37.7273,-90.9226,"Lake","mg/L"
"2640","2012-07-11","NLA_2505",4.89,0.008,0.064,41.5112,-105.4172,"Lake","mg/L"
"2641","2012-07-11","NLA_2506",4.33,0.073,0.048,41.9508,-71.9511,"Lake","mg/L"
"2642","2012-07-11","NLA_2507",5.99,0.004,0.096,37.7519,-76.9337,"Lake","mg/L"
"2643","2012-07-11","NLA_2508",5.97,0.002,0.08,38.2177,-77.6699,"Lake","mg/L"
"2644","2012-07-11","NLA_2509",2.64,0,0.005,43.4967,-72.9183,"Lake","mg/L"
"2645","2012-07-11","NLA_2510",3.53,0.002,0.051,38.7882,-111.7749,"Lake","mg/L"
"2646","2012-07-11","NLA_2511",1.27,0,0.025,43.9652,-122.684,"Lake","mg/L"
"2647","2012-07-11","NLA_2512",2.67,0.002,0.014,40.0031,-107.3583,"Lake","mg/L"
"2648","2012-07-11","NLA_2513",6.2,0,0.015,43.2186,-85.4681,"Lake","mg/L"
"2649","2012-07-11","NLA_2514",6.83,0.004,0.02,44.8403,-71.1344,"Lake","mg/L"
"2650","2012-07-11","NLA_2515",7.59,0,0.185,41.1105,-82.0839,"Lake","mg/L"
"2651","2012-07-11","NLA_2516",7.24,0.05,0.024,36.6678,-96.9967,"Lake","mg/L"
"2652","2012-07-11","NLA_2517",13.61,0,0.61,45.234,-96.5208,"Lake","mg/L"
"2653","2012-07-11","NLA_2518",9.54,0.003,0.084,30.9634,-95.9035,"Lake","mg/L"
"2654","2012-07-11","NLA_2519",3.55,0.008,0.03,32.0727,-97.1298,"Lake","mg/L"
"2655","2012-07-11","NLA_2520",6.25,0.04,0.077,41.7287,-75.6946,"Lake","mg/L"
"2656","2012-07-11","NLA_2521",11.62,0.002,0.022,47.5864,-93.3791,"Lake","mg/L"
"2657","2012-07-11","NLA_2522",4.39,0.0071,0.688,38.5085,-121.5354,"Lake","mg/L"
"2658","2012-07-11","NLA_2523",6.15,0,0.05,40.0808,-93.5764,"Lake","mg/L"
"2659","2012-07-11","NLA_2524",21.29,0,1.344,48.8941,-112.1683,"Lake","mg/L"
"2660","2012-07-11","NLA_2525",4.34,0.002,0.246,41.2182,-116.5203,"Lake","mg/L"
"2661","2012-07-11","NLA_2526",4.25,0.004,0.047,41.8386,-71.6051,"Lake","mg/L"
"2662","2012-07-11","NLA_2527",4.41,0.002,0.023,47.2438,-122.758,"Lake","mg/L"
"2663","2012-07-11","NLA_2528",2.91,0.002,0.017,41.0562,-74.4822,"Lake","mg/L"
"2664","2012-07-11","NLA_2529",8.53,0.002,0.147,37.8219,-112.7213,"Lake","mg/L"
"2665","2012-07-11","NLA_2530",3.33,0.002,0.012,43.4553,-73.5895,"Lake","mg/L"
"2666","2012-07-11","NLA_2532",4.69,0,0.044,42.6232,-85.1903,"Lake","mg/L"
"2667","2012-07-11","NLA_2533",10.02,0.002,0.035,32.09,-95.8943,"Lake","mg/L"
"2668","2012-07-11","NLA_2534",6.17,0.043,0.044,43.2314,-86.3157,"Lake","mg/L"
"2669","2012-07-12","NLA_2535",3.88,0.003,0.175,42.1287,-92.7246,"Lake","mg/L"
"2670","2012-07-12","NLA_2536",6.26,0.002,0.125,40.6966,-118.2878,"Lake","mg/L"
"2671","2012-07-12","NLA_2537",6.43,0.002,0.03,44.9073,-93.2424,"Lake","mg/L"
"2672","2012-07-12","NLA_2538",6.14,0.083,0.029,41.4502,-71.514,"Lake","mg/L"
"2673","2012-07-12","NLA_2539",17.99,0,0.162,45.6387,-97.3419,"Lake","mg/L"
"2674","2012-07-12","NLA_2540",7.14,0,0.158,40.9277,-74.5381,"Lake","mg/L"
