"","LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT"
"272",38.6718,-75.18588,"LAGOS_142394","Lake",2011-07-25,"tss",3,"mg/L"
"273",40.14971,-105.8614,"LAGOS_449642","Lake",2008-09-17,"DOC",3.95,"mg/L"
"274",40.14971,-105.8614,"LAGOS_449642","Lake",2008-09-17,"secchi_m",3.8608,"m"
"275",40.14971,-105.8614,"LAGOS_449642","Lake",2004-07-22,"DOC",3.22,"mg/L"
"276",40.14971,-105.8614,"LAGOS_449642","Lake",2004-07-22,"secchi_m",2.8448,"m"
"277",35.74167,-79.01917,"LAGOS_156501","Lake",2007-10-17,"DOC",6.21,"mg/L"
"278",35.74167,-79.01917,"LAGOS_156501","Lake",2007-10-17,"colort_pcu",40,"pcu"
"279",35.74167,-79.01917,"LAGOS_156501","Lake",2007-10-17,"secchi_m",0.7,"m"
"280",35.89694,-79.09222,"LAGOS_154413","Lake",2008-10-20,"DOC",8.39,"mg/L"
"281",35.89694,-79.09222,"LAGOS_154413","Lake",2008-10-20,"colort_pcu",80,"pcu"
"282",35.89694,-79.09222,"LAGOS_154413","Lake",2008-10-20,"secchi_m",0.7,"m"
"283",34.59528,-112.4166,"LAGOS_454733","Lake",2002-05-23,"DOC",12.3,"mg/L"
"284",34.59528,-112.4166,"LAGOS_454733","Lake",2002-05-23,"turb_ntu",5.45,"ntu"
"285",34.59528,-112.4166,"LAGOS_454733","Lake",2002-05-23,"secchi_m",1.3,"m"
"286",34.59528,-112.4166,"LAGOS_454733","Lake",2002-05-23,"tss",7,"mg/L"
"287",38.59432,-75.29099,"LAGOS_142130","Lake",2009-11-16,"DOC",15.4,"mg/L"
"288",38.59432,-75.29099,"LAGOS_142130","Lake",2009-11-16,"turb_ntu",3,"ntu"
"289",38.59432,-75.29099,"LAGOS_142130","Lake",2009-11-16,"secchi_m",0.7,"m"
"290",38.59432,-75.29099,"LAGOS_142130","Lake",2009-11-16,"tss",2,"mg/L"
"291",38.6718,-75.18588,"LAGOS_142394","Lake",2006-09-18,"DOC",6.2,"mg/L"
"292",38.6718,-75.18588,"LAGOS_142394","Lake",2006-09-18,"turb_ntu",4,"ntu"
"293",38.6718,-75.18588,"LAGOS_142394","Lake",2006-09-18,"secchi_m",1.6,"m"
"294",38.6718,-75.18588,"LAGOS_142394","Lake",2006-09-18,"tss",8,"mg/L"
"295",38.6718,-75.18588,"LAGOS_142394","Lake",2011-12-12,"DOC",5.9,"mg/L"
"296",38.6718,-75.18588,"LAGOS_142394","Lake",2011-12-12,"turb_ntu",1,"ntu"
"297",38.6718,-75.18588,"LAGOS_142394","Lake",2011-12-12,"secchi_m",0.6,"m"
"298",38.6718,-75.18588,"LAGOS_142394","Lake",2011-12-12,"tss",1,"mg/L"
"299",38.6718,-75.18588,"LAGOS_142394","Lake",2011-01-18,"DOC",2.5,"mg/L"
"300",38.6718,-75.18588,"LAGOS_142394","Lake",2011-01-18,"turb_ntu",2,"ntu"
"301",38.6718,-75.18588,"LAGOS_142394","Lake",2011-01-18,"secchi_m",0.7,"m"
"302",38.6718,-75.18588,"LAGOS_142394","Lake",2011-01-18,"tss",3,"mg/L"
"303",38.59432,-75.29099,"LAGOS_142130","Lake",2006-04-10,"DOC",2.8,"mg/L"
"304",38.59432,-75.29099,"LAGOS_142130","Lake",2006-04-10,"turb_ntu",4,"ntu"
"305",38.59432,-75.29099,"LAGOS_142130","Lake",2006-04-10,"secchi_m",1.1,"m"
"306",38.59432,-75.29099,"LAGOS_142130","Lake",2006-04-10,"tss",6,"mg/L"
"307",38.59432,-75.29099,"LAGOS_142130","Lake",2009-06-03,"DOC",6.3,"mg/L"
"308",38.59432,-75.29099,"LAGOS_142130","Lake",2009-06-03,"turb_ntu",4,"ntu"
"309",38.59432,-75.29099,"LAGOS_142130","Lake",2009-06-03,"secchi_m",1.1,"m"
"310",38.59432,-75.29099,"LAGOS_142130","Lake",2009-06-03,"tss",4,"mg/L"
"311",38.6718,-75.18588,"LAGOS_142394","Lake",2006-10-23,"DOC",5,"mg/L"
"312",38.6718,-75.18588,"LAGOS_142394","Lake",2006-10-23,"turb_ntu",2,"ntu"
"313",38.6718,-75.18588,"LAGOS_142394","Lake",2006-10-23,"secchi_m",2,"m"
"314",38.6718,-75.18588,"LAGOS_142394","Lake",2006-10-23,"tss",3,"mg/L"
"315",36.01528,-78.69111,"LAGOS_152064","Lake",2009-06-22,"DOC",6.84,"mg/L"
"316",36.01528,-78.69111,"LAGOS_152064","Lake",2009-06-22,"colort_pcu",30,"pcu"
"317",36.01528,-78.69111,"LAGOS_152064","Lake",2009-06-22,"secchi_m",0.9,"m"
"318",38.6718,-75.18588,"LAGOS_142394","Lake",2006-04-10,"DOC",2.9,"mg/L"
"319",38.6718,-75.18588,"LAGOS_142394","Lake",2006-04-10,"turb_ntu",1,"ntu"
"320",38.6718,-75.18588,"LAGOS_142394","Lake",2006-04-10,"secchi_m",1.6,"m"
"321",38.6718,-75.18588,"LAGOS_142394","Lake",2006-04-10,"tss",3,"mg/L"
"322",38.59432,-75.29099,"LAGOS_142130","Lake",2011-11-14,"DOC",3.2,"mg/L"
"323",38.59432,-75.29099,"LAGOS_142130","Lake",2011-11-14,"turb_ntu",2,"ntu"
"324",38.59432,-75.29099,"LAGOS_142130","Lake",2011-11-14,"secchi_m",1.4,"m"
"325",38.59432,-75.29099,"LAGOS_142130","Lake",2011-11-14,"tss",3,"mg/L"
"326",38.6718,-75.18588,"LAGOS_142394","Lake",2011-05-16,"DOC",4.2,"mg/L"
"327",38.6718,-75.18588,"LAGOS_142394","Lake",2011-05-16,"secchi_m",1.2,"m"
"328",38.6718,-75.18588,"LAGOS_142394","Lake",2011-05-16,"tss",2,"mg/L"
"329",38.59432,-75.29099,"LAGOS_142130","Lake",2009-10-27,"DOC",6.3,"mg/L"
"330",38.59432,-75.29099,"LAGOS_142130","Lake",2009-10-27,"turb_ntu",2,"ntu"
"331",38.59432,-75.29099,"LAGOS_142130","Lake",2009-10-27,"secchi_m",1.6,"m"
"332",38.59432,-75.29099,"LAGOS_142130","Lake",2009-10-27,"tss",1,"mg/L"
"333",38.6718,-75.18588,"LAGOS_142394","Lake",2009-05-11,"DOC",9.2,"mg/L"
"334",38.6718,-75.18588,"LAGOS_142394","Lake",2009-05-11,"turb_ntu",2,"ntu"
"335",38.6718,-75.18588,"LAGOS_142394","Lake",2009-05-11,"secchi_m",0.7,"m"
"336",38.6718,-75.18588,"LAGOS_142394","Lake",2009-05-11,"tss",2,"mg/L"
"337",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-29,"DOC",12.3,"mg/L"
"338",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-29,"turb_ntu",5,"ntu"
"339",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-29,"secchi_m",0.8,"m"
"340",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-29,"tss",4,"mg/L"
"341",38.59432,-75.29099,"LAGOS_142130","Lake",2011-12-12,"DOC",5,"mg/L"
"342",38.59432,-75.29099,"LAGOS_142130","Lake",2011-12-12,"turb_ntu",3,"ntu"
"343",38.59432,-75.29099,"LAGOS_142130","Lake",2011-12-12,"secchi_m",1.2,"m"
"344",38.59432,-75.29099,"LAGOS_142130","Lake",2011-12-12,"tss",2,"mg/L"
"345",38.6718,-75.18588,"LAGOS_142394","Lake",2009-07-28,"DOC",3.9,"mg/L"
"346",38.6718,-75.18588,"LAGOS_142394","Lake",2009-07-28,"turb_ntu",3,"ntu"
"347",38.6718,-75.18588,"LAGOS_142394","Lake",2009-07-28,"secchi_m",0.7,"m"
"348",38.6718,-75.18588,"LAGOS_142394","Lake",2009-07-28,"tss",13,"mg/L"
"349",38.59432,-75.29099,"LAGOS_142130","Lake",2011-10-24,"DOC",5,"mg/L"
"350",38.59432,-75.29099,"LAGOS_142130","Lake",2011-10-24,"turb_ntu",2,"ntu"
"351",38.59432,-75.29099,"LAGOS_142130","Lake",2011-10-24,"secchi_m",1.6,"m"
"352",38.59432,-75.29099,"LAGOS_142130","Lake",2011-10-24,"tss",6,"mg/L"
"353",34.5978,-93.3997,"LAGOS_292017","Lake",2013-05-22,"DOC",3.44,"mg/L"
"354",34.5978,-93.3997,"LAGOS_292017","Lake",2013-05-22,"turb_ntu",1.16,"ntu"
"355",34.5978,-93.3997,"LAGOS_292017","Lake",2013-05-22,"secchi_m",3.85572,"m"
"356",34.5978,-93.3997,"LAGOS_292017","Lake",2013-05-22,"tss",1,"mg/L"
"357",30.03605,-95.15354,"LAGOS_424032","Lake",2002-03-06,"DOC",7.09,"mg/L"
"358",30.03605,-95.15354,"LAGOS_424032","Lake",2002-03-06,"colort_pcu",70,"pcu"
"359",30.03605,-95.15354,"LAGOS_424032","Lake",2002-03-06,"turb_ntu",47,"ntu"
"360",30.03605,-95.15354,"LAGOS_424032","Lake",2002-03-06,"secchi_m",0.25,"m"
"361",30.03605,-95.15354,"LAGOS_424032","Lake",2002-03-06,"tss",44,"mg/L"
"362",32.62129,-86.25953,"LAGOS_236196","Lake",2004-08-18,"DOC",4.187,"mg/L"
"363",32.62129,-86.25953,"LAGOS_236196","Lake",2004-08-18,"secchi_m",1.95,"m"
"364",32.62129,-86.25953,"LAGOS_236196","Lake",2004-08-18,"tss",8,"mg/L"
"365",34.95312,-93.16202,"LAGOS_391873","Lake",2014-07-28,"DOC",7.22,"mg/L"
"366",34.95312,-93.16202,"LAGOS_391873","Lake",2014-07-28,"turb_ntu",9.91,"ntu"
"367",34.95312,-93.16202,"LAGOS_391873","Lake",2014-07-28,"secchi_m",0.6096,"m"
"368",34.95312,-93.16202,"LAGOS_391873","Lake",2014-07-28,"tss",5,"mg/L"
"369",34.59528,-112.4166,"LAGOS_454733","Lake",2008-04-04,"DOC",11.6,"mg/L"
"370",34.59528,-112.4166,"LAGOS_454733","Lake",2008-04-04,"secchi_m",3,"m"
"371",38.6718,-75.18588,"LAGOS_142394","Lake",2011-08-15,"DOC",5.7,"mg/L"
"372",38.6718,-75.18588,"LAGOS_142394","Lake",2011-08-15,"turb_ntu",2,"ntu"
"373",38.6718,-75.18588,"LAGOS_142394","Lake",2011-08-15,"secchi_m",1.1,"m"
"374",38.6718,-75.18588,"LAGOS_142394","Lake",2011-08-15,"tss",4,"mg/L"
"375",42.08124,-86.21361,"LAGOS_3538","Lake",2012-07-16,"DOC",5.13,"mg/L"
"376",42.08124,-86.21361,"LAGOS_3538","Lake",2012-07-16,"colort_pcu",12,"pcu"
"377",42.08124,-86.21361,"LAGOS_3538","Lake",2012-07-16,"turb_ntu",1.2,"ntu"
"378",42.08124,-86.21361,"LAGOS_3538","Lake",2012-07-16,"secchi_m",2.875,"m"
"379",38.59432,-75.29099,"LAGOS_142130","Lake",2009-01-13,"DOC",4.7,"mg/L"
"380",38.59432,-75.29099,"LAGOS_142130","Lake",2009-01-13,"turb_ntu",3,"ntu"
"381",38.59432,-75.29099,"LAGOS_142130","Lake",2009-01-13,"secchi_m",1.6,"m"
"382",36.01528,-78.69111,"LAGOS_152064","Lake",2007-12-11,"DOC",6.65,"mg/L"
"383",36.01528,-78.69111,"LAGOS_152064","Lake",2007-12-11,"colort_pcu",50,"pcu"
"384",36.01528,-78.69111,"LAGOS_152064","Lake",2007-12-11,"secchi_m",0.5,"m"
"385",38.6718,-75.18588,"LAGOS_142394","Lake",2005-09-19,"DOC",4.3,"mg/L"
"386",38.6718,-75.18588,"LAGOS_142394","Lake",2005-09-19,"turb_ntu",1,"ntu"
"387",38.6718,-75.18588,"LAGOS_142394","Lake",2005-09-19,"secchi_m",0.1,"m"
"388",38.59432,-75.29099,"LAGOS_142130","Lake",2011-04-11,"DOC",4.7,"mg/L"
"389",38.59432,-75.29099,"LAGOS_142130","Lake",2011-04-11,"turb_ntu",3,"ntu"
"390",38.59432,-75.29099,"LAGOS_142130","Lake",2011-04-11,"secchi_m",1.7,"m"
"391",38.59432,-75.29099,"LAGOS_142130","Lake",2011-04-11,"tss",4,"mg/L"
"392",38.6718,-75.18588,"LAGOS_142394","Lake",2009-03-10,"DOC",3,"mg/L"
"393",38.6718,-75.18588,"LAGOS_142394","Lake",2009-03-10,"turb_ntu",2,"ntu"
"394",38.6718,-75.18588,"LAGOS_142394","Lake",2009-03-10,"secchi_m",0.8,"m"
"395",38.6718,-75.18588,"LAGOS_142394","Lake",2009-03-10,"tss",6,"mg/L"
"396",38.6718,-75.18588,"LAGOS_142394","Lake",2006-02-21,"DOC",4.3,"mg/L"
"397",38.6718,-75.18588,"LAGOS_142394","Lake",2006-02-21,"turb_ntu",4,"ntu"
"398",38.6718,-75.18588,"LAGOS_142394","Lake",2006-02-21,"secchi_m",1,"m"
"399",38.6718,-75.18588,"LAGOS_142394","Lake",2006-02-21,"tss",5,"mg/L"
"400",38.6718,-75.18588,"LAGOS_142394","Lake",2009-11-16,"DOC",12.2,"mg/L"
"401",38.6718,-75.18588,"LAGOS_142394","Lake",2009-11-16,"turb_ntu",2,"ntu"
"402",38.6718,-75.18588,"LAGOS_142394","Lake",2009-11-16,"secchi_m",0.4,"m"
"403",38.6718,-75.18588,"LAGOS_142394","Lake",2009-11-16,"tss",2,"mg/L"
"404",38.59432,-75.29099,"LAGOS_142130","Lake",2009-02-23,"DOC",2.7,"mg/L"
"405",38.59432,-75.29099,"LAGOS_142130","Lake",2009-02-23,"turb_ntu",2,"ntu"
"406",38.59432,-75.29099,"LAGOS_142130","Lake",2009-02-23,"secchi_m",1.6,"m"
"407",38.59432,-75.29099,"LAGOS_142130","Lake",2009-02-23,"tss",3,"mg/L"
"408",36.16694,-78.77222,"LAGOS_154146","Lake",2008-10-03,"DOC",11,"mg/L"
"409",36.16694,-78.77222,"LAGOS_154146","Lake",2008-10-03,"colort_pcu",5,"pcu"
"410",36.16694,-78.77222,"LAGOS_154146","Lake",2008-10-03,"secchi_m",1.5,"m"
"411",36.01528,-78.69111,"LAGOS_152064","Lake",2008-10-14,"DOC",9.12,"mg/L"
"412",36.01528,-78.69111,"LAGOS_152064","Lake",2008-10-14,"colort_pcu",80,"pcu"
"413",36.01528,-78.69111,"LAGOS_152064","Lake",2008-10-14,"secchi_m",1,"m"
"414",35.69444,-78.69389,"LAGOS_153841","Lake",2008-06-25,"DOC",6,"mg/L"
"415",35.69444,-78.69389,"LAGOS_153841","Lake",2008-06-25,"colort_pcu",40,"pcu"
"416",35.69444,-78.69389,"LAGOS_153841","Lake",2008-06-25,"secchi_m",1.1,"m"
"417",38.6718,-75.18588,"LAGOS_142394","Lake",2009-01-13,"DOC",5.1,"mg/L"
"418",38.6718,-75.18588,"LAGOS_142394","Lake",2009-01-13,"turb_ntu",1,"ntu"
"419",38.6718,-75.18588,"LAGOS_142394","Lake",2009-01-13,"secchi_m",1.3,"m"
"420",38.6718,-75.18588,"LAGOS_142394","Lake",2009-01-13,"tss",1,"mg/L"
"421",38.26722,-104.73164,"LAGOS_376378","Lake",2012-06-04,"DOC",2.33,"mg/L"
"422",38.26722,-104.73164,"LAGOS_376378","Lake",2012-06-04,"secchi_m",8.2296,"m"
"423",35.74167,-79.01917,"LAGOS_156501","Lake",2008-08-05,"DOC",7.8,"mg/L"
"424",35.74167,-79.01917,"LAGOS_156501","Lake",2008-08-05,"colort_pcu",25,"pcu"
"425",35.74167,-79.01917,"LAGOS_156501","Lake",2008-08-05,"secchi_m",1.2,"m"
"426",34.59528,-112.4166,"LAGOS_454733","Lake",2009-07-22,"DOC",10.6,"mg/L"
"427",34.59528,-112.4166,"LAGOS_454733","Lake",2009-07-22,"turb_ntu",0.9,"ntu"
"428",34.59528,-112.4166,"LAGOS_454733","Lake",2009-07-22,"secchi_m",3.6,"m"
"429",34.59528,-112.4166,"LAGOS_454733","Lake",2009-07-22,"tss",2,"mg/L"
"430",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-15,"DOC",3.6,"mg/L"
"431",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-15,"turb_ntu",5,"ntu"
"432",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-15,"secchi_m",0.7,"m"
"433",38.59432,-75.29099,"LAGOS_142130","Lake",2011-08-15,"tss",12,"mg/L"
"434",38.59432,-75.29099,"LAGOS_142130","Lake",2011-07-25,"DOC",4.2,"mg/L"
"435",38.59432,-75.29099,"LAGOS_142130","Lake",2011-07-25,"turb_ntu",7,"ntu"
"436",38.59432,-75.29099,"LAGOS_142130","Lake",2011-07-25,"secchi_m",1.6,"m"
"437",38.59432,-75.29099,"LAGOS_142130","Lake",2011-07-25,"tss",6,"mg/L"
"438",38.59432,-75.29099,"LAGOS_142130","Lake",2011-06-28,"DOC",4,"mg/L"
"439",38.59432,-75.29099,"LAGOS_142130","Lake",2011-06-28,"turb_ntu",3,"ntu"
"440",38.59432,-75.29099,"LAGOS_142130","Lake",2011-06-28,"secchi_m",1.4,"m"
"441",38.59432,-75.29099,"LAGOS_142130","Lake",2011-06-28,"tss",7,"mg/L"
"442",38.59432,-75.29099,"LAGOS_142130","Lake",2006-08-21,"DOC",2.8,"mg/L"
"443",38.59432,-75.29099,"LAGOS_142130","Lake",2006-08-21,"turb_ntu",2,"ntu"
"444",38.59432,-75.29099,"LAGOS_142130","Lake",2006-08-21,"secchi_m",1.1,"m"
"445",38.59432,-75.29099,"LAGOS_142130","Lake",2006-08-21,"tss",4,"mg/L"
"446",38.59432,-75.29099,"LAGOS_142130","Lake",2009-09-21,"DOC",6.7,"mg/L"
"447",38.59432,-75.29099,"LAGOS_142130","Lake",2009-09-21,"turb_ntu",1,"ntu"
"448",38.59432,-75.29099,"LAGOS_142130","Lake",2009-09-21,"secchi_m",1.6,"m"
"449",38.59432,-75.29099,"LAGOS_142130","Lake",2009-09-21,"tss",3,"mg/L"
"450",40.24332,-105.81362,"LAGOS_449545","Lake",2012-10-23,"DOC",3.29,"mg/L"
"451",40.24332,-105.81362,"LAGOS_449545","Lake",2012-10-23,"secchi_m",3.6068,"m"
"452",40.24332,-105.81362,"LAGOS_449545","Lake",2012-10-23,"tss",2,"mg/L"
"453",40.14971,-105.8614,"LAGOS_449642","Lake",2011-06-29,"DOC",4.33,"mg/L"
"454",40.14971,-105.8614,"LAGOS_449642","Lake",2011-06-29,"secchi_m",3.0734,"m"
"455",40.14971,-105.8614,"LAGOS_449642","Lake",2011-06-29,"tss",2,"mg/L"
"456",38.59432,-75.29099,"LAGOS_142130","Lake",2009-07-28,"DOC",3.6,"mg/L"
"457",38.59432,-75.29099,"LAGOS_142130","Lake",2009-07-28,"turb_ntu",2,"ntu"
"458",38.59432,-75.29099,"LAGOS_142130","Lake",2009-07-28,"secchi_m",1.1,"m"
"459",38.59432,-75.29099,"LAGOS_142130","Lake",2009-07-28,"tss",2,"mg/L"
"460",40.14806,-105.94361,"LAGOS_449845","Lake",2012-08-07,"DOC",2.99,"mg/L"
"461",40.14806,-105.94361,"LAGOS_449845","Lake",2012-08-07,"secchi_m",4.9022,"m"
"462",40.14806,-105.94361,"LAGOS_449845","Lake",2012-08-07,"tss",1,"mg/L"
"463",40.37526,-105.48916,"LAGOS_359564","Lake",2007-09-25,"DOC",3.42,"mg/L"
"464",40.37526,-105.48916,"LAGOS_359564","Lake",2007-09-25,"secchi_m",2.286,"m"
"465",30.03244,-95.12799,"LAGOS_424033","Lake",2004-09-08,"DOC",6.78,"mg/L"
"466",30.03244,-95.12799,"LAGOS_424033","Lake",2004-09-08,"colort_pcu",75,"pcu"
"467",30.03244,-95.12799,"LAGOS_424033","Lake",2004-09-08,"turb_ntu",38,"ntu"
"468",30.03244,-95.12799,"LAGOS_424033","Lake",2004-09-08,"secchi_m",0.37,"m"
"469",30.03244,-95.12799,"LAGOS_424033","Lake",2004-09-08,"tss",34,"mg/L"
"470",38.6718,-75.18588,"LAGOS_142394","Lake",2011-03-15,"DOC",4.9,"mg/L"
"471",38.6718,-75.18588,"LAGOS_142394","Lake",2011-03-15,"turb_ntu",5,"ntu"
"472",38.6718,-75.18588,"LAGOS_142394","Lake",2011-03-15,"secchi_m",0.9,"m"
"473",38.6718,-75.18588,"LAGOS_142394","Lake",2011-03-15,"tss",8,"mg/L"
"474",35.6625,-78.61139,"LAGOS_152390","Lake",2007-08-29,"DOC",5.55,"mg/L"
"475",35.6625,-78.61139,"LAGOS_152390","Lake",2007-08-29,"colort_pcu",35,"pcu"
"476",35.6625,-78.61139,"LAGOS_152390","Lake",2007-08-29,"secchi_m",0.7,"m"
"477",38.59432,-75.29099,"LAGOS_142130","Lake",2005-07-25,"DOC",4.8,"mg/L"
"478",38.59432,-75.29099,"LAGOS_142130","Lake",2005-07-25,"turb_ntu",4,"ntu"
"479",38.59432,-75.29099,"LAGOS_142130","Lake",2005-07-25,"secchi_m",1.1,"m"
"480",38.6718,-75.18588,"LAGOS_142394","Lake",2006-07-24,"DOC",5.4,"mg/L"
"481",38.6718,-75.18588,"LAGOS_142394","Lake",2006-07-24,"turb_ntu",2,"ntu"
"482",38.6718,-75.18588,"LAGOS_142394","Lake",2006-07-24,"secchi_m",0.4,"m"
"483",38.6718,-75.18588,"LAGOS_142394","Lake",2006-07-24,"tss",5,"mg/L"
"484",38.59432,-75.29099,"LAGOS_142130","Lake",2011-09-19,"DOC",6.6,"mg/L"
"485",38.59432,-75.29099,"LAGOS_142130","Lake",2011-09-19,"turb_ntu",2,"ntu"
"486",38.59432,-75.29099,"LAGOS_142130","Lake",2011-09-19,"secchi_m",1.3,"m"
"487",38.59432,-75.29099,"LAGOS_142130","Lake",2011-09-19,"tss",6,"mg/L"
"488",38.6718,-75.18588,"LAGOS_142394","Lake",2005-03-07,"DOC",4.4,"mg/L"
"489",38.6718,-75.18588,"LAGOS_142394","Lake",2005-03-07,"turb_ntu",2,"ntu"
"490",38.6718,-75.18588,"LAGOS_142394","Lake",2005-03-07,"secchi_m",1.6,"m"
"491",38.6718,-75.18588,"LAGOS_142394","Lake",2005-03-07,"tss",2,"mg/L"
"492",38.6718,-75.18588,"LAGOS_142394","Lake",2002-07-29,"DOC",6.7,"mg/L"
"493",38.6718,-75.18588,"LAGOS_142394","Lake",2002-07-29,"tss",20,"mg/L"
"494",38.6718,-75.18588,"LAGOS_142394","Lake",2005-05-16,"DOC",4.3,"mg/L"
"495",38.6718,-75.18588,"LAGOS_142394","Lake",2005-05-16,"turb_ntu",2,"ntu"
"496",38.6718,-75.18588,"LAGOS_142394","Lake",2005-05-16,"secchi_m",1.6,"m"
"497",38.6718,-75.18588,"LAGOS_142394","Lake",2005-05-16,"tss",4,"mg/L"
"498",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-18,"DOC",4.4,"mg/L"
"499",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-18,"turb_ntu",3,"ntu"
"500",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-18,"tss",5,"mg/L"
"501",38.6718,-75.18588,"LAGOS_142394","Lake",2011-11-14,"DOC",4.8,"mg/L"
"502",38.6718,-75.18588,"LAGOS_142394","Lake",2011-11-14,"secchi_m",0.8,"m"
"503",38.6718,-75.18588,"LAGOS_142394","Lake",2009-09-21,"DOC",8.6,"mg/L"
"504",38.6718,-75.18588,"LAGOS_142394","Lake",2009-09-21,"turb_ntu",2,"ntu"
"505",38.6718,-75.18588,"LAGOS_142394","Lake",2009-09-21,"secchi_m",0.5,"m"
"506",38.6718,-75.18588,"LAGOS_142394","Lake",2009-09-21,"tss",9,"mg/L"
"507",38.6718,-75.18588,"LAGOS_142394","Lake",2011-10-24,"DOC",4.7,"mg/L"
"508",38.6718,-75.18588,"LAGOS_142394","Lake",2011-10-24,"secchi_m",0.6,"m"
"509",38.6718,-75.18588,"LAGOS_142394","Lake",2011-10-24,"tss",2,"mg/L"
"510",42.43916,-122.01224,"LAGOS_473584","Lake",2007-11-06,"DOC",6.68,"mg/L"
"511",38.59432,-75.29099,"LAGOS_142130","Lake",2006-05-22,"DOC",2.9,"mg/L"
"512",38.59432,-75.29099,"LAGOS_142130","Lake",2006-05-22,"turb_ntu",4,"ntu"
"513",38.59432,-75.29099,"LAGOS_142130","Lake",2006-05-22,"secchi_m",1.7,"m"
"514",38.59432,-75.29099,"LAGOS_142130","Lake",2006-05-22,"tss",7,"mg/L"
"515",38.59432,-75.29099,"LAGOS_142130","Lake",2009-04-07,"DOC",4.1,"mg/L"
"516",38.59432,-75.29099,"LAGOS_142130","Lake",2009-04-07,"turb_ntu",2,"ntu"
"517",38.59432,-75.29099,"LAGOS_142130","Lake",2009-04-07,"secchi_m",1.6,"m"
"518",38.59432,-75.29099,"LAGOS_142130","Lake",2009-04-07,"tss",5,"mg/L"
"519",38.59432,-75.29099,"LAGOS_142130","Lake",2009-03-10,"DOC",2.9,"mg/L"
"520",38.59432,-75.29099,"LAGOS_142130","Lake",2009-03-10,"turb_ntu",5,"ntu"
"521",38.59432,-75.29099,"LAGOS_142130","Lake",2009-03-10,"secchi_m",1.6,"m"
"522",38.59432,-75.29099,"LAGOS_142130","Lake",2009-03-10,"tss",9,"mg/L"
"523",38.59432,-75.29099,"LAGOS_142130","Lake",2006-12-18,"DOC",3.9,"mg/L"
"524",38.59432,-75.29099,"LAGOS_142130","Lake",2006-12-18,"turb_ntu",2,"ntu"
"525",38.59432,-75.29099,"LAGOS_142130","Lake",2006-12-18,"secchi_m",1.6,"m"
"526",38.59432,-75.29099,"LAGOS_142130","Lake",2011-02-14,"DOC",3.6,"mg/L"
"527",38.59432,-75.29099,"LAGOS_142130","Lake",2011-02-14,"turb_ntu",2,"ntu"
"528",38.59432,-75.29099,"LAGOS_142130","Lake",2011-02-14,"secchi_m",1.8,"m"
"529",38.59432,-75.29099,"LAGOS_142130","Lake",2011-02-14,"tss",3,"mg/L"
"530",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-16,"DOC",3.6,"mg/L"
"531",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-16,"turb_ntu",2,"ntu"
"532",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-16,"secchi_m",1.4,"m"
"533",38.59432,-75.29099,"LAGOS_142130","Lake",2011-05-16,"tss",7,"mg/L"
"534",38.6718,-75.18588,"LAGOS_142394","Lake",2011-02-14,"DOC",3.6,"mg/L"
"535",38.6718,-75.18588,"LAGOS_142394","Lake",2011-02-14,"turb_ntu",2,"ntu"
"536",38.6718,-75.18588,"LAGOS_142394","Lake",2011-02-14,"secchi_m",1,"m"
"537",38.6718,-75.18588,"LAGOS_142394","Lake",2011-02-14,"tss",6,"mg/L"
"538",38.59432,-75.29099,"LAGOS_142130","Lake",2006-07-24,"DOC",4.4,"mg/L"
"539",38.59432,-75.29099,"LAGOS_142130","Lake",2006-07-24,"turb_ntu",2,"ntu"
"540",38.59432,-75.29099,"LAGOS_142130","Lake",2006-07-24,"secchi_m",1.1,"m"
"541",35.69444,-78.69389,"LAGOS_153841","Lake",2007-08-29,"DOC",5.57,"mg/L"
"542",35.69444,-78.69389,"LAGOS_153841","Lake",2007-08-29,"colort_pcu",35,"pcu"
"543",35.69444,-78.69389,"LAGOS_153841","Lake",2007-08-29,"secchi_m",0.7,"m"
"544",38.6718,-75.18588,"LAGOS_142394","Lake",2008-03-24,"DOC",4.6,"mg/L"
"545",38.6718,-75.18588,"LAGOS_142394","Lake",2008-03-24,"turb_ntu",2,"ntu"
"546",38.6718,-75.18588,"LAGOS_142394","Lake",2008-03-24,"secchi_m",1.5,"m"
"547",38.6718,-75.18588,"LAGOS_142394","Lake",2008-03-24,"tss",3,"mg/L"
"548",38.59432,-75.29099,"LAGOS_142130","Lake",2006-03-06,"DOC",2.6,"mg/L"
"549",38.59432,-75.29099,"LAGOS_142130","Lake",2006-03-06,"turb_ntu",3,"ntu"
