"","DATE_COL","SITE_ID","DOC","TP","NO3 as N","UNITS","LAT","LON","ECO_TYPE"
"5464",2008-12-17,"YT08AA0010",3.2,0.01,0.03,"mg/L",60.7478,-137.5036,"River/Stream"
"5465",2008-12-17,"YT08AB0009",1.2,0.008,0.044,"mg/L",60.1192,-137.9742,"River/Stream"
"5466",2008-12-18,"BC08MH0027",0.5,0.0467,3,"mg/L",49.0024,-122.2323,"River/Stream"
"5467",2008-12-18,"BC08MH0269",1.2,0.0038,0.194,"mg/L",49.2421,-122.5961,"River/Stream"
"5468",2008-12-19,"AL07NB0001",5.2,0.01,0.14,"mg/L",59.8692,-111.5858,"River/Stream"
"5469",2008-12-29,"BC08MH0027",7.3,0.0851,2.61,"mg/L",49.0024,-122.2323,"River/Stream"
"5470",2008-12-29,"BC08MH0269",1.2,0.0022,0.256,"mg/L",49.2421,-122.5961,"River/Stream"
"5471",2009-01-04,"BC08NM0001",4.7,0.0118,0.21,"mg/L",49.1144,-119.565,"River/Stream"
"5472",2009-01-05,"BC08GA0010",1.1,0.0414,0.223,"mg/L",50.058,-123.099,"River/Stream"
"5473",2009-01-05,"BC08HD0004",4.3,0.0118,0.391,"mg/L",50.0267,-125.2967,"River/Stream"
"5474",2009-01-05,"BC08NB0002",1.1,0.002,0.158,"mg/L",51.3834,-117.4504,"River/Stream"
"5475",2009-01-05,"BC08NH0005",2.4,0.0034,0.155,"mg/L",49.1169,-116.5794,"River/Stream"
"5476",2009-01-05,"MA05PF0022",9.55,0.026,0.095,"mg/L",50.3008,-95.5556,"River/Stream"
"5477",2009-01-06,"AL07DD0001",8.96,0.034,0.12,"mg/L",58.1725,-111.3703,"River/Stream"
"5478",2009-01-06,"BC08HB0019",4.6,0.0086,0.186,"mg/L",49.3011,-124.2756,"River/Stream"
"5479",2009-01-06,"BC08KA0007",1.8,0.0017,0.063,"mg/L",52.9878,-119.0101,"River/Stream"
"5480",2009-01-07,"AL07KC0001",3.15,0.74,0.093,"mg/L",59.1139,-112.4264,"River/Stream"
"5481",2009-01-07,"BC08LF0001",3.1,0.0064,0.163,"mg/L",50.4208,-121.3414,"River/Stream"
"5482",2009-01-07,"BC08NF0001",2.7,0.006,0.095,"mg/L",50.8856,-116.0431,"River/Stream"
"5483",2009-01-08,"BC08HB0018",1.8,0.0051,0.133,"mg/L",49.8128,-125.2028,"River/Stream"
"5484",2009-01-12,"AL05AK0001",1.53,0.012,1.2,"mg/L",50.7375,-110.0956,"River/Stream"
"5485",2009-01-12,"AL05CK0001",2.62,0.008,0.428,"mg/L",50.9028,-110.2969,"River/Stream"
"5486",2009-01-12,"BC08EF0001",3.1,0.021,0.089,"mg/L",54.6344,-128.4092,"River/Stream"
"5487",2009-01-12,"BC08MH0027",6.2,0.122,2.915,"mg/L",49.0024,-122.2323,"River/Stream"
"5488",2009-01-12,"BC08MH0269",1.7,0.0042,0.192,"mg/L",49.2421,-122.5961,"River/Stream"
"5489",2009-01-12,"BC08NA0033",1.5,0.006,0.098,"mg/L",51.4192,-116.4378,"River/Stream"
"5490",2009-01-12,"BC08ND0003",1.2,0.002,0.187,"mg/L",51.2138,-117.6958,"River/Stream"
"5491",2009-01-13,"BC08GA0010",1,0.0205,0.218,"mg/L",50.058,-123.099,"River/Stream"
"5492",2009-01-13,"BC08KH0012",3.3,0.0081,0.06,"mg/L",52.4033,-121.4342,"River/Stream"
"5493",2009-01-13,"BC08MF0001",2.9,0.0118,0.128,"mg/L",49.3872,-121.4508,"River/Stream"
"5494",2009-01-13,"BC08NE0005",0.7,0.0031,0.13,"mg/L",49.1769,-117.7175,"River/Stream"
"5495",2009-01-13,"BC08NE0029",0.9,0.0098,0.06,"mg/L",49.0031,-117.6167,"River/Stream"
"5496",2009-01-13,"BC08NL0005",1.5,0.0072,0.063,"mg/L",49.0788,-119.7098,"River/Stream"
"5497",2009-01-13,"MA05OC0001",9.39,0.153,0.724,"mg/L",49.0081,-97.2108,"River/Stream"
"5498",2009-01-14,"AL05EF0003",2.23,0.015,0.54,"mg/L",53.6014,-110.0083,"River/Stream"
"5499",2009-01-14,"SA05FE0001",8.65,0.074,0.011,"mg/L",52.9403,-109.8733,"River/Stream"
"5500",2009-01-14,"YT08AA0010",3.6,0.016,0.052,"mg/L",60.7478,-137.5036,"River/Stream"
"5501",2009-01-15,"AL06AD0001",14,0.074,0.048,"mg/L",54.3542,-110.2119,"River/Stream"
"5502",2009-01-15,"BC08MH0453",3,0.0291,0.399,"mg/L",49.1485,-123.0387,"River/Stream"
"5503",2009-01-15,"MA05OB0001",6.14,0.201,0.469,"mg/L",49.0314,-98.2778,"River/Stream"
"5504",2009-01-15,"NW10ED0002",2,0.01,0.5,"mg/L",61.7397,-121.2194,"River/Stream"
"5505",2009-01-15,"NW10FB0006",5.3,0.01,0.21,"mg/L",61.8181,-120.7903,"River/Stream"
"5506",2009-01-16,"MA05PF0022",9.65,0.025,0.099,"mg/L",50.3008,-95.5556,"River/Stream"
"5507",2009-01-18,"BC08NM0001",3.8,0.0058,0.134,"mg/L",49.1144,-119.565,"River/Stream"
"5508",2009-01-18,"YT09BC0021",3.4,6e-04,0.213,"mg/L",62.3751,-133.5437,"River/Stream"
"5509",2009-01-19,"BC08HD0004",3.1,0.0105,0.165,"mg/L",50.0267,-125.2967,"River/Stream"
"5510",2009-01-19,"BC08NH0005",0.5,0.0052,0.234,"mg/L",49.1169,-116.5794,"River/Stream"
"5511",2009-01-19,"SA05JM0014",8.37,0.157,0.193,"mg/L",50.4839,-101.5431,"River/Stream"
"5512",2009-01-20,"AL05BE0013",0.642,0.003,0.097,"mg/L",51.1228,-115.3867,"River/Stream"
"5513",2009-01-20,"BC08HB0018",1.7,0.0036,0.15,"mg/L",49.8128,-125.2028,"River/Stream"
"5514",2009-01-20,"BC08HB0019",2.6,0.0065,0.045,"mg/L",49.3011,-124.2756,"River/Stream"
"5515",2009-01-20,"BC08NA0048",0.7,0.0026,0.135,"mg/L",51.2438,-116.9126,"River/Stream"
"5516",2009-01-20,"SA05MD0002",13.15,0.062,0.3395,"mg/L",51.5331,-101.8889,"River/Stream"
"5517",2009-01-20,"YT09AB0006",1.2,0.0016,0.021,"mg/L",60.5792,-134.6865,"River/Stream"
"5518",2009-01-20,"YT09AB0008",1.8,0.0022,0.02,"mg/L",60.8353,-135.1803,"River/Stream"
"5519",2009-01-21,"AL05BA0011",0.486,0.002,0.096,"mg/L",51.4433,-116.2117,"River/Stream"
"5520",2009-01-21,"AL05DA0001",0.224,0.0025,0.1135,"mg/L",52.0028,-116.4719,"River/Stream"
"5521",2009-01-21,"BC08LE0004",1.5,0.006,0.213,"mg/L",50.6914,-119.3289,"River/Stream"
"5522",2009-01-21,"BC08LF0001",1.5,0.0061,0.145,"mg/L",50.4208,-121.3414,"River/Stream"
"5523",2009-01-21,"SA05KH0002",11.3,0.06,0.021,"mg/L",53.6,-102.1167,"River/Stream"
"5524",2009-01-21,"SA05LC0001",16.5,0.027,0.334,"mg/L",52.8667,-102.1831,"River/Stream"
"5525",2009-01-23,"NW10KA0001",5,0.01,0.07,"mg/L",65.2817,-126.8492,"River/Stream"
"5526",2009-01-26,"BC08EF0001",3.1,0.006,0.105,"mg/L",54.6344,-128.4092,"River/Stream"
"5527",2009-01-26,"BC08GA0010",1.7,0.0546,0.295,"mg/L",50.058,-123.099,"River/Stream"
"5528",2009-01-26,"BC08NB0002",1.5,0.002,0.152,"mg/L",51.3834,-117.4504,"River/Stream"
"5529",2009-01-26,"BC08ND0003",0.8,0.005,0.198,"mg/L",51.2138,-117.6958,"River/Stream"
"5530",2009-01-27,"BC08KH0012",3,9e-04,0.059,"mg/L",52.4033,-121.4342,"River/Stream"
"5531",2009-01-27,"BC08MH0027",3.2,0.0449,3.62,"mg/L",49.0024,-122.2323,"River/Stream"
"5532",2009-01-27,"BC08MH0269",1.2,0.003,0.189,"mg/L",49.2421,-122.5961,"River/Stream"
"5533",2009-01-27,"BC08NE0005",0.5,0.0075,0.14,"mg/L",49.1769,-117.7175,"River/Stream"
"5534",2009-01-27,"BC08NF0001",1.1,0.002,0.103,"mg/L",50.8856,-116.0431,"River/Stream"
"5535",2009-01-27,"BC08NL0001",2.3,0.0073,0.079,"mg/L",49.4586,-120.504,"River/Stream"
"5536",2009-01-28,"BC08NA0033",1.3,0.002,0.141,"mg/L",51.4192,-116.4378,"River/Stream"
"5537",2009-01-28,"YT08AA0010",3.5,0.01,0.054,"mg/L",60.7478,-137.5036,"River/Stream"
"5538",2009-01-29,"BC08MF0001",2.2,0.0135,0.112,"mg/L",49.3872,-121.4508,"River/Stream"
"5539",2009-02-01,"YT09BC0021",1.5,0.0022,0.202,"mg/L",62.3751,-133.5437,"River/Stream"
"5540",2009-02-02,"BC08NH0005",1.2,9e-04,0.109,"mg/L",49.1169,-116.5794,"River/Stream"
"5541",2009-02-03,"AL05AD0005",0.827,0.002,0.097,"mg/L",49.1139,-113.8389,"River/Stream"
"5542",2009-02-03,"AL05AD0060",0.482,0.003,0.108,"mg/L",49.0517,-113.6853,"River/Stream"
"5543",2009-02-03,"BC08HB0018",2,0.0034,0.089,"mg/L",49.8128,-125.2028,"River/Stream"
"5544",2009-02-03,"BC08HB0019",2.7,0.0081,0.053,"mg/L",49.3011,-124.2756,"River/Stream"
"5545",2009-02-03,"BC08LF0001",1.9,0.0073,0.129,"mg/L",50.4208,-121.3414,"River/Stream"
"5546",2009-02-03,"BC08NM0001",3.8,0.0152,0.118,"mg/L",49.1144,-119.565,"River/Stream"
"5547",2009-02-03,"MA05PF0022",9.76,0.024,0.103,"mg/L",50.3008,-95.5556,"River/Stream"
"5548",2009-02-04,"BC08MH0027",3.7,0.0948,3.485,"mg/L",49.0024,-122.2323,"River/Stream"
"5549",2009-02-04,"BC08MH0269",1.5,0.0027,0.177,"mg/L",49.2421,-122.5961,"River/Stream"
"5550",2009-02-04,"BC08MH0453",2.4,0.0421,0.172,"mg/L",49.1485,-123.0387,"River/Stream"
"5551",2009-02-04,"BC08NG0009",1.5,0.0241,0.139,"mg/L",49.5279,-115.5492,"River/Stream"
"5552",2009-02-08,"NW10LA0003",4.3,0.02,0.24,"mg/L",67.4561,-133.7369,"River/Stream"
"5553",2009-02-09,"AL05BE0013",0.63,0.002,0.092,"mg/L",51.1228,-115.3867,"River/Stream"
"5554",2009-02-09,"BC08HD0004",1.7,0.0099,0.145,"mg/L",50.0267,-125.2967,"River/Stream"
"5555",2009-02-09,"BC08KH0012",2.4,0.0125,0.077,"mg/L",52.4033,-121.4342,"River/Stream"
"5556",2009-02-09,"BC08MH0027",2.1,0.0972,3.395,"mg/L",49.0024,-122.2323,"River/Stream"
"5557",2009-02-09,"BC08MH0269",0.5,0.0017,0.203,"mg/L",49.2421,-122.5961,"River/Stream"
"5558",2009-02-09,"BC08NB0002",1.2,0.002,0.176,"mg/L",51.3834,-117.4504,"River/Stream"
"5559",2009-02-09,"BC08ND0003",0.6,0.002,0.209,"mg/L",51.2138,-117.6958,"River/Stream"
"5560",2009-02-10,"AL05BA0011",0.482,0.002,0.098,"mg/L",51.4433,-116.2117,"River/Stream"
"5561",2009-02-10,"AL07AA0015",0.261,0.002,0.112,"mg/L",52.6644,-117.8808,"River/Stream"
"5562",2009-02-10,"AL07AA0023",0.383,0.002,0.126,"mg/L",53.0417,-118.0872,"River/Stream"
"5563",2009-02-10,"BC08GA0010",0.5,0.0401,0.337,"mg/L",50.058,-123.099,"River/Stream"
"5564",2009-02-10,"BC08NE0005",0.5,0.0046,0.133,"mg/L",49.1769,-117.7175,"River/Stream"
"5565",2009-02-10,"BC08NE0029",0.6,0.0119,0.028,"mg/L",49.0031,-117.6167,"River/Stream"
"5566",2009-02-10,"BC08NL0001",0.8,0.0044,0.065,"mg/L",49.4586,-120.504,"River/Stream"
"5567",2009-02-10,"BC08NL0005",0.6,0.0035,0.055,"mg/L",49.0788,-119.7098,"River/Stream"
"5568",2009-02-10,"MA05OC0001",9.07,0.153,0.802,"mg/L",49.0081,-97.2108,"River/Stream"
"5569",2009-02-11,"AL05DA0001",0.261,0.002,0.119,"mg/L",52.0028,-116.4719,"River/Stream"
"5570",2009-02-11,"BC08MF0001",3.6,0.019,0.11,"mg/L",49.3872,-121.4508,"River/Stream"
"5571",2009-02-11,"MA05OB0001",5.76,0.173,0.583,"mg/L",49.0314,-98.2778,"River/Stream"
"5572",2009-02-11,"YT08AA0010",2.9,0.014,0.058,"mg/L",60.7478,-137.5036,"River/Stream"
"5573",2009-02-12,"MA05PF0022",10.3,0.026,0.106,"mg/L",50.3008,-95.5556,"River/Stream"
"5574",2009-02-12,"YT10AA0001",2.5,0.002,0.095,"mg/L",60.0477,-128.9018,"River/Stream"
"5575",2009-02-13,"AL07NB0001",4.7,0.1,0.23,"mg/L",59.8692,-111.5858,"River/Stream"
"5576",2009-02-15,"AL07KC0001",2.94,0.036,0.086,"mg/L",59.1139,-112.4264,"River/Stream"
"5577",2009-02-15,"BC08NG0009",1.6,0.0215,0.146,"mg/L",49.5279,-115.5492,"River/Stream"
"5578",2009-02-15,"BC08NM0001",2.3,0.0112,0.128,"mg/L",49.1144,-119.565,"River/Stream"
"5579",2009-02-15,"YT09BC0021",3.1,0.0043,0.209,"mg/L",62.3751,-133.5437,"River/Stream"
"5580",2009-02-16,"BC08HD0004",1.4,0.011,0.142,"mg/L",50.0267,-125.2967,"River/Stream"
"5581",2009-02-16,"BC08NA0033",0.8,0.002,0.167,"mg/L",51.4192,-116.4378,"River/Stream"
"5582",2009-02-16,"BC08NH0005",0.9,0.0099,0.097,"mg/L",49.1169,-116.5794,"River/Stream"
"5583",2009-02-17,"AL05AK0001",1.53,0.02,1.29,"mg/L",50.7375,-110.0956,"River/Stream"
"5584",2009-02-17,"AL05CK0001",2.46,0.009,0.538,"mg/L",50.9028,-110.2969,"River/Stream"
"5585",2009-02-17,"AL07DD0001",7.47,0.036,0.212,"mg/L",58.1725,-111.3703,"River/Stream"
"5586",2009-02-17,"BC08GA0010",0.5,0.036,0.285,"mg/L",50.058,-123.099,"River/Stream"
"5587",2009-02-17,"BC08HB0018",1,0.0027,0.117,"mg/L",49.8128,-125.2028,"River/Stream"
"5588",2009-02-17,"BC08HB0019",1.2,0.004,0.062,"mg/L",49.3011,-124.2756,"River/Stream"
"5589",2009-02-17,"BC08NA0033",0.9,0.006,0.164,"mg/L",51.4192,-116.4378,"River/Stream"
"5590",2009-02-17,"BC08NA0048",0.5,0.004,0.108,"mg/L",51.2438,-116.9126,"River/Stream"
"5591",2009-02-17,"BC08NF0001",1.8,0.002,0.027,"mg/L",50.8856,-116.0431,"River/Stream"
"5592",2009-02-17,"NW06OA0001",2.5,0.01,0.03,"mg/L",65.9356,-91.0666,"River/Stream"
"5593",2009-02-17,"NW10EA0004",1,0.01,0.11,"mg/L",61.5331,-125.4056,"River/Stream"
"5594",2009-02-17,"NW10EA0008",0.8,0.01,0.08,"mg/L",61.4278,-126.63,"River/Stream"
"5595",2009-02-17,"NW10EB0016",0.5,0.01,0.09,"mg/L",61.6364,-125.7967,"River/Stream"
"5596",2009-02-17,"NW10EC0006",0.7,0.01,0.19,"mg/L",61.5469,-124.7889,"River/Stream"
"5597",2009-02-17,"NW10EC0014",0.6,0.01,0.18,"mg/L",61.2839,-124.4464,"River/Stream"
"5598",2009-02-17,"NW10EC0017",0.9,0.01,0.11,"mg/L",61.0989,-123.59,"River/Stream"
"5599",2009-02-17,"NW10EC0019",0.8,0.01,0.18,"mg/L",61.3478,-124.4164,"River/Stream"
"5600",2009-02-17,"NW10EC0020",0.7,0.01,0.2,"mg/L",61.605,-124.8173,"River/Stream"
"5601",2009-02-17,"NW10MC0001",1.2,0.02,0.14,"mg/L",67.2206,-134.9456,"River/Stream"
"5602",2009-02-18,"AL05EF0003",1.75,0.017,0.464,"mg/L",53.6014,-110.0083,"River/Stream"
"5603",2009-02-18,"BC08LF0001",1.1,0.0059,0.125,"mg/L",50.4208,-121.3414,"River/Stream"
"5604",2009-02-18,"BC08LG0001",1.5,0.0068,0.009,"mg/L",50.425,-121.3164,"River/Stream"
"5605",2009-02-18,"BC08MH0027",2.4,0.0976,3.48,"mg/L",49.0024,-122.2323,"River/Stream"
"5606",2009-02-18,"BC08MH0269",0.6,0.0014,0.216,"mg/L",49.2421,-122.5961,"River/Stream"
"5607",2009-02-18,"SA05FE0001",7.87,0.039,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"5608",2009-02-18,"YT09AB0008",1.1,0.005,0.024,"mg/L",60.8353,-135.1803,"River/Stream"
"5609",2009-02-19,"AL06AD0001",13.3,0.052,0.146,"mg/L",54.3542,-110.2119,"River/Stream"
"5610",2009-02-19,"SA06AF0001",7.06,0.024,0.099,"mg/L",54.5667,-109.8361,"River/Stream"
"5611",2009-02-23,"BC08MH0027",2.4,0.0826,3.45,"mg/L",49.0024,-122.2323,"River/Stream"
"5612",2009-02-23,"BC08MH0269",0.7,0.0019,0.196,"mg/L",49.2421,-122.5961,"River/Stream"
"5613",2009-02-23,"BC08NG0009",2.5,0.0244,0.125,"mg/L",49.5279,-115.5492,"River/Stream"
"5614",2009-02-23,"SA05JM0014",7.87,0.158,0.35,"mg/L",50.4839,-101.5431,"River/Stream"
"5615",2009-02-23,"YT08AB0009",1.1,0.004,0.047,"mg/L",60.1192,-137.9742,"River/Stream"
"5616",2009-02-24,"BC08GA0010",1.1,0.0453,0.259,"mg/L",50.058,-123.099,"River/Stream"
"5617",2009-02-24,"BC08KH0012",3.7,0.009,0.078,"mg/L",52.4033,-121.4342,"River/Stream"
"5618",2009-02-24,"BC08LE0004",1.3,0.0458,0.139,"mg/L",50.6914,-119.3289,"River/Stream"
"5619",2009-02-24,"BC08MF0001",3.8,0.0174,0.104,"mg/L",49.3872,-121.4508,"River/Stream"
"5620",2009-02-24,"BC08NB0002",0.8,0.002,0.147,"mg/L",51.3834,-117.4504,"River/Stream"
"5621",2009-02-24,"BC08ND0003",0.5,0.002,0.175,"mg/L",51.2138,-117.6958,"River/Stream"
"5622",2009-02-24,"BC08NL0001",1.7,0.0038,0.052,"mg/L",49.4586,-120.504,"River/Stream"
"5623",2009-02-24,"SA05MD0002",12.9,0.063,0.66,"mg/L",51.5331,-101.8889,"River/Stream"
"5624",2009-02-24,"US05NF0001",110,4.52,0.01,"mg/L",48.9997,-100.9,"River/Stream"
"5625",2009-02-24,"YT08AA0010",2.5,0.011,0.051,"mg/L",60.7478,-137.5036,"River/Stream"
"5626",2009-02-25,"BC08NL0005",1.1,0.0034,0.052,"mg/L",49.0788,-119.7098,"River/Stream"
"5627",2009-02-25,"MA05KH0001",4.49,0.0135,0.326,"mg/L",53.8417,-101.3344,"River/Stream"
"5628",2009-02-25,"NW10ED0001",9.1,0.01,0.39,"mg/L",60.2431,-123.4792,"River/Stream"
"5629",2009-02-25,"SA05KH0002",10.9,0.061,0.01,"mg/L",53.6,-102.1167,"River/Stream"
"5630",2009-02-25,"SA05LC0001",14.55,0.03,0.487,"mg/L",52.8667,-102.1831,"River/Stream"
"5631",2009-02-25,"SA06EA0003",5.96,0.009,0.061,"mg/L",55.6081,-102.1956,"River/Stream"
"5632",2009-02-28,"YT10AA0001",1.2,0.003,0.087,"mg/L",60.0477,-128.9018,"River/Stream"
"5633",2009-03-01,"BC08NM0001",4,0.0151,0.131,"mg/L",49.1144,-119.565,"River/Stream"
"5634",2009-03-01,"YT09BC0021",2.3,0.0015,0.209,"mg/L",62.3751,-133.5437,"River/Stream"
"5635",2009-03-02,"BC08HD0004",3.6,0.0483,0.247,"mg/L",50.0267,-125.2967,"River/Stream"
"5636",2009-03-02,"BC08LF0001",4.5,0.0056,0.113,"mg/L",50.4208,-121.3414,"River/Stream"
"5637",2009-03-02,"BC08NH0005",5.2,0.0076,0.102,"mg/L",49.1169,-116.5794,"River/Stream"
"5638",2009-03-02,"YT09EA0001",1.7,0.0039,0.232,"mg/L",64.1554,-139.3973,"River/Stream"
"5639",2009-03-03,"BC08HB0018",4,0.0059,0.072,"mg/L",49.8128,-125.2028,"River/Stream"
"5640",2009-03-03,"BC08NA0033",0.5,0.004,0.143,"mg/L",51.4192,-116.4378,"River/Stream"
"5641",2009-03-03,"BC08NF0001",1.5,0.002,0.092,"mg/L",50.8856,-116.0431,"River/Stream"
"5642",2009-03-04,"BC08GA0010",9.9,0.0216,0.176,"mg/L",50.058,-123.099,"River/Stream"
"5643",2009-03-05,"BC08LE0004",3.7,0.154,0.267,"mg/L",50.6914,-119.3289,"River/Stream"
"5644",2009-03-05,"BC08NE0001",0.5,0.0048,0.148,"mg/L",49.0161,-117.6039,"River/Stream"
"5645",2009-03-05,"BC08NE0005",0.7,0.0042,0.131,"mg/L",49.1769,-117.7175,"River/Stream"
"5646",2009-03-09,"BC08GA0010",2.4,0.0129,0.22,"mg/L",50.058,-123.099,"River/Stream"
"5647",2009-03-09,"BC08NB0002",0.6,0.002,0.15,"mg/L",51.3834,-117.4504,"River/Stream"
"5648",2009-03-09,"BC08ND0003",0.5,0.002,0.18,"mg/L",51.2138,-117.6958,"River/Stream"
"5649",2009-03-10,"MA05OC0001",9.65,0.138,0.786,"mg/L",49.0081,-97.2108,"River/Stream"
"5650",2009-03-10,"YT08AA0010",2.5,0.017,0.05,"mg/L",60.7478,-137.5036,"River/Stream"
"5651",2009-03-11,"AL05BE0013",0.58,0.002,0.104,"mg/L",51.1228,-115.3867,"River/Stream"
"5652",2009-03-11,"BC08MF0001",2.9,0.0237,0.11,"mg/L",49.3872,-121.4508,"River/Stream"
"5653",2009-03-11,"BC08NE0001",1.5,0.0053,0.135,"mg/L",49.0161,-117.6039,"River/Stream"
"5654",2009-03-11,"BC08NE0005",0.8,0.0043,0.126,"mg/L",49.1769,-117.7175,"River/Stream"
"5655",2009-03-11,"BC08NE0029",1.6,0.0109,0.014,"mg/L",49.0031,-117.6167,"River/Stream"
"5656",2009-03-11,"MA05OB0001",7.14,0.173,0.648,"mg/L",49.0314,-98.2778,"River/Stream"
"5657",2009-03-12,"AL05BA0011",0.532,0.002,0.098,"mg/L",51.4433,-116.2117,"River/Stream"
"5658",2009-03-12,"AL05DA0001",0.209,0.002,0.1235,"mg/L",52.0028,-116.4719,"River/Stream"
"5659",2009-03-12,"BC08MH0027",2.5,0.104,3.345,"mg/L",49.0024,-122.2323,"River/Stream"
"5660",2009-03-12,"BC08MH0269",1.8,5e-04,0.179,"mg/L",49.2421,-122.5961,"River/Stream"
"5661",2009-03-12,"MA05PF0022",9.9,0.024,0.106,"mg/L",50.3008,-95.5556,"River/Stream"
"5662",2009-03-13,"YT09BC0021",2.3,0.0015,0.21,"mg/L",62.3751,-133.5437,"River/Stream"
"5663",2009-03-14,"YT10AA0001",1.4,0.002,0.09,"mg/L",60.0477,-128.9018,"River/Stream"
"5664",2009-03-15,"BC08NM0001",3.7,0.0148,0.139,"mg/L",49.1144,-119.565,"River/Stream"
"5665",2009-03-16,"AL07DD0001",6.76,0.036,0.256,"mg/L",58.1725,-111.3703,"River/Stream"
"5666",2009-03-16,"BC08HD0004",2.7,0.0131,0.154,"mg/L",50.0267,-125.2967,"River/Stream"
"5667",2009-03-16,"BC08KH0012",3.3,0.0093,0.085,"mg/L",52.4033,-121.4342,"River/Stream"
"5668",2009-03-16,"BC08NH0005",1.2,0.0122,0.158,"mg/L",49.1169,-116.5794,"River/Stream"
"5669",2009-03-17,"AL05AK0001",2.52,0.031,1.13,"mg/L",50.7375,-110.0956,"River/Stream"
"5670",2009-03-17,"AL05CK0001",2.57,0.015,0.484,"mg/L",50.9028,-110.2969,"River/Stream"
"5671",2009-03-17,"AL07KC0001",2.51,0.022,0.08,"mg/L",59.1139,-112.4264,"River/Stream"
"5672",2009-03-17,"BC08HB0018",3.9,0.0031,0.09,"mg/L",49.8128,-125.2028,"River/Stream"
"5673",2009-03-17,"BC08HB0019",5.1,0.0098,0.083,"mg/L",49.3011,-124.2756,"River/Stream"
"5674",2009-03-17,"BC08LF0001",4,0.0078,0.119,"mg/L",50.4208,-121.3414,"River/Stream"
"5675",2009-03-17,"BC08LG0001",4.1,0.0082,0.03,"mg/L",50.425,-121.3164,"River/Stream"
"5676",2009-03-17,"BC08NA0033",0.5,0.005,0.149,"mg/L",51.4192,-116.4378,"River/Stream"
"5677",2009-03-17,"BC08NG0009",1.7,0.0083,0.118,"mg/L",49.5279,-115.5492,"River/Stream"
"5678",2009-03-17,"BC08NL0001",2.3,0.005,0.081,"mg/L",49.4586,-120.504,"River/Stream"
"5679",2009-03-18,"AL05EF0003",1.6,0.015,0.531,"mg/L",53.6014,-110.0083,"River/Stream"
"5680",2009-03-18,"BC08LE0004",2.1,0.0565,0.075,"mg/L",50.6914,-119.3289,"River/Stream"
"5681",2009-03-18,"BC08NE0001",2.3,0.0046,0.145,"mg/L",49.0161,-117.6039,"River/Stream"
"5682",2009-03-18,"SA05FE0001",6.59,0.017,0.045,"mg/L",52.9403,-109.8733,"River/Stream"
"5683",2009-03-18,"YT09AB0006",0.5,0.0024,0.025,"mg/L",60.5792,-134.6865,"River/Stream"
"5684",2009-03-18,"YT09AB0008",0.5,0.0039,0.031,"mg/L",60.8353,-135.1803,"River/Stream"
"5685",2009-03-19,"AL06AD0001",12.7,0.048,0.233,"mg/L",54.3542,-110.2119,"River/Stream"
"5686",2009-03-19,"MA05PF0022",10.2,0.023,0.107,"mg/L",50.3008,-95.5556,"River/Stream"
"5687",2009-03-23,"BC08MH0027",3.5,0.0884,3.22,"mg/L",49.0024,-122.2323,"River/Stream"
"5688",2009-03-23,"BC08MH0269",2.3,0.0017,0.251,"mg/L",49.2421,-122.5961,"River/Stream"
"5689",2009-03-23,"SA05JM0014",11.9,0.472,0.581,"mg/L",50.4839,-101.5431,"River/Stream"
"5690",2009-03-23,"YT09DD0008",2.8,0.0047,0.164,"mg/L",63.9141,-135.7232,"River/Stream"
"5691",2009-03-24,"BC08GA0010",1,0.0417,0.239,"mg/L",50.058,-123.099,"River/Stream"
"5692",2009-03-24,"BC08NB0002",0.5,0.002,0.165,"mg/L",51.3834,-117.4504,"River/Stream"
"5693",2009-03-24,"BC08ND0003",0.5,0.002,0.206,"mg/L",51.2138,-117.6958,"River/Stream"
"5694",2009-03-24,"BC08NE0001",1.3,0.0049,0.14,"mg/L",49.0161,-117.6039,"River/Stream"
"5695",2009-03-24,"BC08NE0005",1.4,0.0038,0.131,"mg/L",49.1769,-117.7175,"River/Stream"
"5696",2009-03-24,"BC08NF0001",1.2,0.002,0.103,"mg/L",50.8856,-116.0431,"River/Stream"
"5697",2009-03-24,"BC08NL0001",1.5,0.0087,0.036,"mg/L",49.4586,-120.504,"River/Stream"
"5698",2009-03-24,"BC08NL0005",1.6,0.0037,0.039,"mg/L",49.0788,-119.7098,"River/Stream"
"5699",2009-03-24,"SA05MD0002",11.7,0.0755,0.824,"mg/L",51.5331,-101.8889,"River/Stream"
"5700",2009-03-25,"AK08DC0001",0.5,0.0024,0.153,"mg/L",56.0217,-130.0714,"River/Stream"
"5701",2009-03-25,"BC08MF0001",3.8,0.059,0.105,"mg/L",49.3872,-121.4508,"River/Stream"
"5702",2009-03-25,"MA05KH0001",4.565,0.0115,0.3615,"mg/L",53.8417,-101.3344,"River/Stream"
"5703",2009-03-25,"SA05KH0002",9.19,0.059,0.01,"mg/L",53.6,-102.1167,"River/Stream"
"5704",2009-03-25,"SA05LC0001",13.5,0.035,0.702,"mg/L",52.8667,-102.1831,"River/Stream"
"5705",2009-03-25,"YT08AA0010",2.5,0.009,0.059,"mg/L",60.7478,-137.5036,"River/Stream"
"5706",2009-03-27,"MA05OC0001",8.76,0.377,0.888,"mg/L",49.0081,-97.2108,"River/Stream"
