SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NB01AJ0008,2007-06-13 07:50, ,14,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2007-06-13 07:50, ,307.6,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2007-06-13 07:50, ,0.7,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,0.6,,,100456,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,0.28,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2007-06-13 07:50,<,0.02,,,102075,MG/L,IRON DISSOLVED,FER DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,0.05,,,102082,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50,<,0.1,,,100470,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AJ0008,2007-06-13 07:50,<,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,4.39,,,102953,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,19.5,,,100453,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,32.1,,,110699,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,0.3,,,100455,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,0.3,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,0.55,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2007-06-13 07:50, ,0.47,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,8.26,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,86.6,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AJ0008,2007-06-13 07:50, ,8.32,,,10301,PH,PH,PH,P
NB01AJ0008,2007-06-13 07:50, ,7.87,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AJ0008,2007-06-13 07:50, ,0.011,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2007-06-13 07:50, ,1.12,,,102954,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-06-13 07:50,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,4.71,,,102955,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-06-13 07:50,<,2,,,101174,MG/L,SOLIDS SUSPENDED,SOLIDES EN SUSPENSION,P
NB01AJ0008,2007-06-13 07:50, ,313,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2007-06-13 07:50, ,371.6,,,110702,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,8.3,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,17.38,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AJ0008,2007-06-13 07:50, ,0.4,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,0.7,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2007-06-13 07:50, ,1.2,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AJ0008,2007-06-13 07:50, ,0.5,,,100451,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NB01AJ0008,2007-06-13 07:50, ,0.2,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2007-06-13 07:50, ,0.7,,,100457,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NB01AJ0008,2007-06-13 07:50,<,0.3,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,120.5,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2007-07-11 08:35, ,121.6,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2007-07-11 08:35, ,61.7,,,110688,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.7,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,13.4,,,110691,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,48.6,,,102952,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AJ0008,2007-07-11 08:35, ,30.5,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AJ0008,2007-07-11 08:35, ,5.6,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2007-07-11 08:35, ,7.3,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2007-07-11 08:35, ,0.8,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,15,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2007-07-11 08:35, ,274.7,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2007-07-11 08:35, ,0.9,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.36,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2007-07-11 08:35, ,0.16,,,102082,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.2,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,3.78,,,102953,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AJ0008,2007-07-11 08:35, ,66.7,,,110699,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.3,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.52,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2007-07-11 08:35, ,8.3,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AJ0008,2007-07-11 08:35, ,89.4,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AJ0008,2007-07-11 08:35, ,8.34,,,10301,PH,PH,PH,P
NB01AJ0008,2007-07-11 08:35, ,7.77,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AJ0008,2007-07-11 08:35, ,0.028,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2007-07-11 08:35, ,1,,,102954,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-07-11 08:35,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,3.83,,,102955,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-07-11 08:35, ,11.7,,,101174,MG/L,SOLIDS SUSPENDED,SOLIDES EN SUSPENSION,P
NB01AJ0008,2007-07-11 08:35, ,274,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2007-07-11 08:35, ,338.2,,,110702,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,5.93,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2007-07-11 08:35, ,18.74,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AJ0008,2007-07-11 08:35, ,1.3,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2007-07-11 08:35, ,12.5,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AJ0008,2007-07-11 08:35, ,0.3,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-11 08:35, ,0.7,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,138.3,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2007-07-25 10:58, ,138.9,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2007-07-25 10:58, ,5.6,,,100450,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,19.3,,,110688,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,100466,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,0.8,,,100459,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,1,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,14.3,,,110691,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,100465,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,52.48,,,102952,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,5,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,33.9,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AJ0008,2007-07-25 10:58, ,5.6,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2007-07-25 10:58, ,9.3,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.5,,,100452,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,1.7,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,100454,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,20,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2007-07-25 10:58, ,0.8,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,0.7,,,100456,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.18,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2007-07-25 10:58,<,0.02,,,102075,MG/L,IRON DISSOLVED,FER DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.07,,,102082,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,100470,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,4.51,,,102953,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,21.6,,,100453,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,40.6,,,110699,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,0.3,,,100455,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.3,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,0.52,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2007-07-25 10:58, ,0.29,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,8.43,,,10301,PH,PH,PH,P
NB01AJ0008,2007-07-25 10:58, ,0.019,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2007-07-25 10:58, ,1.21,,,102954,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-07-25 10:58,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,4.9,,,102955,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-07-25 10:58,<,2,,,101174,MG/L,SOLIDS SUSPENDED,SOLIDES EN SUSPENSION,P
NB01AJ0008,2007-07-25 10:58, ,307,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2007-07-25 10:58, ,373,,,110702,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,6.3,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.4,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,1.5,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2007-07-25 10:58, ,0.3,,,100451,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,0.3,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2007-07-25 10:58, ,2,,,100457,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NB01AJ0008,2007-07-25 10:58, ,1,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,138.7,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2007-08-20 17:25, ,139.5,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2007-08-20 17:25, ,3.9,,,100450,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,13.9,,,110688,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,100466,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,0.7,,,100459,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.9,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,12.4,,,110691,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,100465,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,54.34,,,102952,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,3.5,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,36.7,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AJ0008,2007-08-20 17:25, ,5.9,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2007-08-20 17:25, ,10.8,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2007-08-20 17:25,<,0.4,,,100452,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,1,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,100454,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,18,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2007-08-20 17:25, ,0.7,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,0.4,,,100456,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.09,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2007-08-20 17:25,<,0.02,,,102075,MG/L,IRON DISSOLVED,FER DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.06,,,102082,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,100470,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,4.94,,,102953,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,8.4,,,100453,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,17.1,,,110699,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,0.3,,,100455,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.3,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,0.32,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2007-08-20 17:25, ,0.27,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,8.41,,,10301,PH,PH,PH,P
NB01AJ0008,2007-08-20 17:25, ,0.009,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2007-08-20 17:25, ,1.45,,,102954,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-08-20 17:25,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,5.66,,,102955,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NB01AJ0008,2007-08-20 17:25,<,2,,,101174,MG/L,SOLIDS SUSPENDED,SOLIDES EN SUSPENSION,P
NB01AJ0008,2007-08-20 17:25, ,314,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2007-08-20 17:25, ,413,,,110702,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,7.38,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.5,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25, ,1,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2007-08-20 17:25, ,0.2,,,100451,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.2,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2007-08-20 17:25,<,0.3,,,100457,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NB01AJ0008,2007-08-20 17:25, ,0.6,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35, ,141.8,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2007-09-13 17:35, ,142.5,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2007-09-13 17:35, ,2.8,,,100450,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NB01AJ0008,2007-09-13 17:35, ,8.4,,,110688,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35,<,0.1,,,100466,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NB01AJ0008,2007-09-13 17:35,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35, ,0.6,,,100459,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NB01AJ0008,2007-09-13 17:35, ,0.7,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35, ,11.4,,,110691,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35,<,0.1,,,100465,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AJ0008,2007-09-13 17:35,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2007-09-13 17:35, ,55.62,,,102952,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AJ0008,2007-09-13 17:35, ,3.2,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AJ0008,2007-09-13 17:35, ,35.3,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AJ0008,2007-09-13 17:35, ,5.5,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2007-09-13 17:35, ,11.5,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2007-09-13 17:35, ,0.8,,,100452,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AJ0008,2007-09-13 17:35, ,1,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
