"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"NW06OA0001","2008-08-13 13:43","<","8.7000","","","106025","NG/L","BENZO(E)PYRENE","BENZO(E)PYRÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","17.1000","","","106030","NG/L","BENZO(G,H,I)PERYLENE","BENZO(G,H,I)PÉRYLÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","8.6300","","","106024","NG/L","BENZO(K)FLUORANTHENE","BENZO(K)FLUORANTHÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","3.9300","","","102135","NG/L","BENZOPHENANTHRENE","BENZOPHÉNANTHRÈNE","P"
"NW06OA0001","2008-08-13 13:43","",".0030","","","97967","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0040","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".5900","","","102105","NG/L","BETA-ENDOSULFAN","BÉTA-ENDOSULFAN","P"
"NW06OA0001","2008-08-13 13:43","<","1.6300","","","106154","NG/L","B-HEXACHLOROHEXANE (B-HCH)","B-HEXACHLOROHEXANE (B-HCH)","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97968","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".8000","","","97965","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".9000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".0030","","","97969","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0020","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".5800","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","1.0450","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"NW06OA0001","2008-08-13 13:43","","1.8000","","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE DISSOUS ORGANIQUE","P"
"NW06OA0001","2008-08-13 13:43","",".2320","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW06OA0001","2008-08-13 13:43","",".8420","","","97970","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","1.0100","","","97506","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".0050","","","97973","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0050","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".9600","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0420","","","97972","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0380","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<","1.0900","","","106160","NG/L","CIS-NONACHLOR","CIS-NONACHLOR","P"
"NW06OA0001","2008-08-13 13:43","",".0100","","","97971","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0150","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<","5.0000","","","107056","","COLOUR TRUE","COULEUR VRAIE","P"
"NW06OA0001","2008-08-13 13:43","",".3500","","","97974","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".3400","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<","25.1000","","","106029","NG/L","DIBENZ(A,H)ANTHRACENE","DIBENZ(A,H)ANTHRACÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","8.1600","","","106031","NG/L","DIBENZOTHIOPHENE","DIBENZOTHIOPHÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","1.0700","","","102102","NG/L","DIELDRIN","DIELDRINE","P"
"NW06OA0001","2008-08-13 13:43","<",".0100","","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P"
"NW06OA0001","2008-08-13 13:43","<","1.2500","","","102104","NG/L","ENDRIN","ENDRINE","P"
"NW06OA0001","2008-08-13 13:43","","108.0000","","","102109","%","ENDRIN KETONE (SURROGATE).","ENDRINE CÉTONE (SUBSTITUT).","P"
"NW06OA0001","2008-08-13 13:43","<","4.0800","","","102134","NG/L","FLUORANTHENE","FLUORANTHÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","6.3800","","","102131","NG/L","FLUORENE","FLUORÈNE","P"
"NW06OA0001","2008-08-13 13:43","",".0300","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0070","","","97976","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0090","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".4400","","","102094","NG/L","GAMMA-BENZENEHEXACHLORIDE (LINDANE)","GAMMA-HEXACHLORURE DE BENZÈNE (LINDANE)","P"
"NW06OA0001","2008-08-13 13:43","<",".3100","","","102099","NG/L","GAMMA-CHLORDANE","GAMMA-CHLORDANE","P"
"NW06OA0001","2008-08-13 13:43","",".7890","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"NW06OA0001","2008-08-13 13:43","","2.1890","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW06OA0001","2008-08-13 13:43","<",".5600","","","102096","NG/L","HEPTACHLOR","HEPTACHLORE","P"
"NW06OA0001","2008-08-13 13:43","<",".3300","","","102098","NG/L","HEPTACHLOR EPOXIDE","ÉPOXYDE D'HEPTACHLORE","P"
"NW06OA0001","2008-08-13 13:43","<",".4600","","","102092","NG/L","HEXACHLOROBENZENE","HEXACHLOROBENZÈNE","P"
"NW06OA0001","2008-08-13 13:43","<",".4100","","","106153","NG/L","HEXACHLOROBUTADIENE","HEXACHLOROBUTADIÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","5.0500","","","102123","NG/L","INDENE","INDÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","18.0000","","","106028","NG/L","INDENO(1,2,3-C,D)PYRENE","INDÉNO(1,2,3-C,D)PYRÈNE","P"
"NW06OA0001","2008-08-13 13:43","","7.0000","","","97975","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","15.5000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".7050","","","97977","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".8380","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".0110","","","97983","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0120","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".2000","","","97978","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".2000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".1800","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".9700","","","97979","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","1.4500","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".8200","","","102111","NG/L","MIREX","MIREX","P"
"NW06OA0001","2008-08-13 13:43","",".0220","","","97980","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0490","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","","11.9000","","","102125","NG/L","NAPHTHALENE","NAPHTALÈNE","P"
"NW06OA0001","2008-08-13 13:43","",".2200","","","97982","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".1300","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".0010","","","97981","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0020","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".0200","","","106000","MG/L","NITRITE & NITRATE UNFILTERED","NITRITES & NITRATES NON-FILTRÉS","P"
"NW06OA0001","2008-08-13 13:43","",".0200","","","106018","MG/L","NITROGEN DISSOLVED NITRITE","AZOTE DISSOUS NITRITES","P"
"NW06OA0001","2008-08-13 13:43","",".0300","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW06OA0001","2008-08-13 13:43","",".0900","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".1300","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".7800","","","106158","NG/L","O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDD (MITOTANE) (2,4'-DDD)","P"
"NW06OA0001","2008-08-13 13:43","<","1.1900","","","106157","NG/L","O,P'-DDE (2,4'-DDE)","O,P'-DDE (2,4'-DDE)","P"
"NW06OA0001","2008-08-13 13:43","<",".5600","","","102107","NG/L","O,P'-DDT (2,4'-DDT)","O,P'-DDT (2,4'-DDT)","P"
"NW06OA0001","2008-08-13 13:43","<","1.0400","","","106156","NG/L","OXYCHLORDANE","OXYCHLORDANE","P"
"NW06OA0001","2008-08-13 13:43","<",".6500","","","102103","NG/L","P,P'-DDE (4,4'-DDE)","P,P'-DDE (4,4'-DDE)","P"
"NW06OA0001","2008-08-13 13:43","<","1.1600","","","102108","NG/L","P,P'-DDT (4,4'-DDT)","P,P'-DDT (4,4'-DDT)","P"
"NW06OA0001","2008-08-13 13:43","<",".8800","","","102106","NG/L","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-DICHLORODIPHÉNYL DICHLOROÉTHANE (P,P'-DDD) OU 1,2-DIPHÉNYL TÉTRACHLOROÉTHANE (4,4'-DDD)","P"
"NW06OA0001","2008-08-13 13:43","<","5.1200","","","102110","NG/L","P,P'-METHOXYCHLOR (METHOXYCHLOR)","P,P'-MÉTHOXYCHLORE (MÉTHOXYCHLORE)","P"
"NW06OA0001","2008-08-13 13:43","<",".2800","","","106155","NG/L","PENTACHLOROANISOLE","PENTACHLOROANISOL","P"
"NW06OA0001","2008-08-13 13:43","<",".3400","","","102122","NG/L","PENTACHLOROBENZENE","PENTACHLOROBENZÈNE","P"
"NW06OA0001","2008-08-13 13:43","<","13.4000","","","106027","NG/L","PERYLENE","PÉRYLÈNE","P"
"NW06OA0001","2008-08-13 13:43","","7.0500","","","109026","PH UNITS","PH","PH","P"
"NW06OA0001","2008-08-13 13:43","","6.4200","","","106002","PH","PH","PH","P"
"NW06OA0001","2008-08-13 13:43","<","6.2000","","","102132","NG/L","PHENANTHRENE","PHÉNANTHRÈNE","P"
"NW06OA0001","2008-08-13 13:43","",".0100","","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".0100","","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97984","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<","6.1200","","","102133","NG/L","P-NAPHTHALENE","P-NAPHTALÈNE","P"
"NW06OA0001","2008-08-13 13:43","",".2800","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW06OA0001","2008-08-13 13:43","","10.0000","","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P"
"NW06OA0001","2008-08-13 13:43","<","3.0000","","","106005","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW06OA0001","2008-08-13 13:43","","1.0800","","","97985","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","1.1300","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","","-5.4440","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"NW06OA0001","2008-08-13 13:43","<",".0500","","","97987","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0500","","","97523","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97962","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97997","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW06OA0001","2008-08-13 13:43","","1.1400","","","14108","MG/L","SIO2","SIO2","P"
"NW06OA0001","2008-08-13 13:43","","39.9940","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW06OA0001","2008-08-13 13:43","",".7800","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW06OA0001","2008-08-13 13:43","","9.0000","","","2034","US/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P"
"NW06OA0001","2008-08-13 13:43","","17.3080","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"NW06OA0001","2008-08-13 13:43","","4.1500","","","97989","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","4.2100","","","97525","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".7000","","","16309","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","","9.2000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW06OA0001","2008-08-13 13:43","<","5.7100","","","102124","NG/L","TETRAHYDRONAPHTHALENE","TÉTRAHYDRONAPHTALÈNE","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97991","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97527","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","<",".0050","","","97988","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0050","","","97524","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW06OA0001","2008-08-13 13:43","","5.4600","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"NW06OA0001","2008-08-13 13:43","<",".7400","","","106159","NG/L","TRANS-NONACHLOR","TRANS-NONACHLOR","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97994","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","<",".0010","","","97530","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".3700","","","106003","NTU","TURBIDITY","TURBIDITÉ","P"
"NW06OA0001","2008-08-13 13:43","",".1280","","","97992","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".1320","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".0290","","","97993","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".0440","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".1670","","","97995","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".1940","","","97531","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW06OA0001","2008-08-13 13:43","",".7100","","","97996","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"NW06OA0001","2008-08-13 13:43","",".5400","","","97532","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW06OA0001","2009-02-17 10:45","","2.0000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW06OA0001","2009-02-17 10:45","","13.4000","","","97963","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","16.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0100","","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0760","","","97986","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0040","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".1100","","","97964","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0600","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW06OA0001","2009-02-17 10:45","","3.8400","","","97966","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","4.1000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0040","","","97967","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0050","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","<",".0010","","","97968","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","<",".0010","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".9000","","","97965","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","1.2000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0120","","","97969","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0040","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".8000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","1.4200","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"NW06OA0001","2009-02-17 10:45","","2.5000","","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE DISSOUS ORGANIQUE","P"
"NW06OA0001","2009-02-17 10:45","",".1040","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW06OA0001","2009-02-17 10:45","",".8870","","","97970","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".9570","","","97506","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","<",".0050","","","97973","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","<",".0050","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","","1.2600","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0620","","","97972","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0370","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0100","","","97971","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0070","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW06OA0001","2009-02-17 10:45","<","5.0000","","","107056","","COLOUR TRUE","COULEUR VRAIE","P"
"NW06OA0001","2009-02-17 10:45","",".4100","","","97974","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".2500","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","<",".0100","","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P"
"NW06OA0001","2009-02-17 10:45","",".0300","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0070","","","97976","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0090","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","","1.0270","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"NW06OA0001","2009-02-17 10:45","","3.0270","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW06OA0001","2009-02-17 10:45","","3.1000","","","97975","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","3.9000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".8590","","","97977","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".9130","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".1810","","","97983","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","<",".0050","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".2000","","","97978","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".3000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".2500","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".8800","","","97979","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".9100","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0430","","","97980","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".0460","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".1500","","","97982","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","",".1200","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW06OA0001","2009-02-17 10:45","<",".0010","","","97981","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","<",".0010","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0300","","","106000","MG/L","NITRITE & NITRATE UNFILTERED","NITRITES & NITRATES NON-FILTRÉS","P"
"NW06OA0001","2009-02-17 10:45","",".0300","","","106018","MG/L","NITROGEN DISSOLVED NITRITE","AZOTE DISSOUS NITRITES","P"
"NW06OA0001","2009-02-17 10:45","<",".0020","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW06OA0001","2009-02-17 10:45","",".1600","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".1500","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","6.4400","","","106002","PH","PH","PH","P"
"NW06OA0001","2009-02-17 10:45","","8.0900","","","109026","PH UNITS","PH","PH","P"
"NW06OA0001","2009-02-17 10:45","<",".0100","","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".0100","","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","<",".0010","","","97984","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW06OA0001","2009-02-17 10:45","",".3600","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW06OA0001","2009-02-17 10:45","","20.0000","","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P"
"NW06OA0001","2009-02-17 10:45","<","3.0000","","","106005","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW06OA0001","2009-02-17 10:45","","1.3800","","","97985","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"NW06OA0001","2009-02-17 10:45","","1.4600","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
